# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG047A TMCC1 Gen3 - Probe.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-12-17 10:03:32 AM EST
# Run End Date/Time: 2020-12-17 12:00:16 PM EST
# Run Duration: 116 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:05:44 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:53 PM EDT
"Well","Well Position","Cycle Number","HEX","ROX"
"10","A10","40","111134.4","183743.58"
"10","A10","41","112273.86","183715.03"
"10","A10","42","113662.38","183686.62"
"10","A10","43","114692.695","183696.8"
"10","A10","44","115531.68","183623.61"
"10","A10","45","116508.14","183553.3"
"10","A10","46","117724.805","183700.62"
"10","A10","47","118604.27","183760.66"
"10","A10","48","119517.625","183780.77"
"10","A10","49","120552.47","183949.95"
"10","A10","50","121571.3","184071.84"
"10","A10","51","122643.78","183970.38"
"10","A10","52","123765.01","183887.02"
"10","A10","53","124370.61","183908.88"
"10","A10","54","125166.92","183921.64"
"10","A10","55","126313.305","184027.69"
"10","A10","56","127652.5","183947.48"
"10","A10","57","128971.37","183903.1"
"10","A10","58","130299.42","183863.2"
"10","A10","59","131843.39","183775.56"
"10","A10","60","133755.34","183806.0"
"10","A10","61","135913.66","183777.45"
"10","A10","62","138742.0","183965.44"
"10","A10","63","141849.14","184011.25"
"10","A10","64","145184.92","184112.89"
"10","A10","65","149181.88","184124.94"
"10","A10","66","153377.67","184341.9"
"10","A10","67","157017.3","184503.52"
"10","A10","68","160800.92","184419.95"
"10","A10","69","164924.98","184385.89"
"10","A10","70","169227.52","184670.39"
"10","A10","71","173002.81","184653.27"
"10","A10","72","176503.05","184585.9"
"10","A10","73","180204.86","184540.22"
"10","A10","74","183545.56","184727.98"
"10","A10","75","186893.84","184858.27"
"10","A10","76","190034.05","184900.16"
"10","A10","77","193064.27","185095.47"
"10","A10","78","195823.42","185249.72"
"10","A10","79","198981.36","185365.9"
"10","A10","80","201639.81","185208.58"
"10","A10","81","204144.27","185102.06"
"10","A10","82","206442.95","185329.95"
"10","A10","83","208628.45","185272.4"
"10","A10","84","210816.75","185381.84"
"10","A10","85","212694.6","185687.9"
"10","A10","86","214633.25","185635.73"
"10","A10","87","216183.56","185660.97"
"10","A10","88","217189.64","185515.8"
"10","A10","89","218126.44","185224.47"
"10","A10","90","218527.39","185022.42"
"11","A11","1","21766.52","168572.83"
"11","A11","2","21798.814","168814.8"
"11","A11","3","22141.533","169491.4"
"11","A11","4","22190.531","169807.47"
"11","A11","5","22253.68","170045.08"
"11","A11","6","22382.318","170059.66"
"11","A11","7","22396.557","169979.58"
"11","A11","8","22492.307","170086.8"
"11","A11","9","22774.596","170166.72"
"11","A11","10","23117.84","169990.66"
"11","A11","11","23470.201","169900.39"
"11","A11","12","24028.715","170133.78"
"11","A11","13","24842.7","170280.27"
"11","A11","14","25930.258","170402.47"
"11","A11","15","27375.904","170607.36"
"11","A11","16","29166.516","170563.31"
"11","A11","17","31671.105","170442.1"
"11","A11","18","34477.164","170280.84"
"11","A11","19","38087.93","170273.89"
"11","A11","20","42133.176","170699.75"
"11","A11","21","46636.094","170758.12"
"11","A11","22","51394.793","170664.1"
"11","A11","23","56412.46","170815.66"
"11","A11","24","61538.41","170967.98"
"11","A11","25","66625.49","171152.39"
"11","A11","26","71543.07","171130.38"
"11","A11","27","76403.37","171339.34"
"11","A11","28","80637.68","171286.88"
"11","A11","29","84405.81","171333.77"
"11","A11","30","87781.94","171292.03"
"11","A11","31","90930.45","171355.62"
"11","A11","32","93199.484","171558.39"
"11","A11","33","95225.336","171541.77"
"11","A11","34","97006.58","171492.6"
"11","A11","35","98477.35","171566.95"
"11","A11","36","99889.56","171681.7"
"11","A11","37","101395.63","171578.4"
"11","A11","38","102580.59","171471.17"
"11","A11","39","103713.586","171683.14"
"11","A11","40","104808.27","171695.83"
"11","A11","41","105732.25","171703.14"
"11","A11","42","106732.44","171852.42"
"11","A11","43","107725.67","171773.38"
"11","A11","44","108776.336","171779.06"
"11","A11","45","109623.9","171840.84"
"11","A11","46","110680.984","171803.61"
"11","A11","47","111484.81","171759.08"
"11","A11","48","112547.47","171738.12"
"11","A11","49","113266.42","171812.56"
"11","A11","50","114118.055","171712.83"
"11","A11","51","115048.97","171709.5"
"11","A11","52","115903.53","171796.1"
"11","A11","53","116777.7","172007.72"
"11","A11","54","117810.59","172000.8"
"11","A11","55","118703.66","171988.75"
"11","A11","56","119646.125","171965.73"
"11","A11","57","120814.08","172062.67"
"11","A11","58","122050.086","172093.47"
"11","A11","59","123548.12","172066.05"
"11","A11","60","125186.1","172116.28"
"11","A11","61","127361.484","172174.84"
"11","A11","62","130200.39","172105.0"
"11","A11","63","133151.47","172126.28"
"11","A11","64","136624.3","172190.47"
"11","A11","65","140496.97","172455.75"
"11","A11","66","144517.44","172603.97"
"11","A11","67","148510.33","172558.7"
"11","A11","68","152574.56","172710.84"
"11","A11","69","156250.75","172734.05"
"11","A11","70","160195.92","172729.67"
"11","A11","71","164042.98","172982.95"
"11","A11","72","167797.8","172945.95"
"11","A11","73","171162.75","172943.78"
"11","A11","74","174322.05","173013.16"
"11","A11","75","177605.55","173018.84"
"11","A11","76","180651.61","173104.84"
"11","A11","77","183576.34","173342.27"
"11","A11","78","186392.44","173282.34"
"11","A11","79","189026.9","173314.9"
"11","A11","80","191522.97","173318.25"
"11","A11","81","193976.39","173404.88"
"11","A11","82","196186.58","173654.1"
"11","A11","83","198351.53","173638.52"
"11","A11","84","200318.2","173585.6"
"11","A11","85","202540.78","173555.77"
"11","A11","86","204163.34","173777.42"
"11","A11","87","205726.22","173726.67"
"11","A11","88","207044.45","173677.34"
"11","A11","89","208455.81","173888.94"
"11","A11","90","209263.05","173905.27"
"13","A13","1","25319.246","199066.83"
"13","A13","2","25290.414","198582.53"
"13","A13","3","25211.582","197708.03"
"13","A13","4","25160.98","196306.19"
"13","A13","5","25119.752","195193.23"
"13","A13","6","25028.252","194803.84"
"13","A13","7","25120.053","194646.25"
"13","A13","8","25697.014","194663.77"
"13","A13","9","26339.082","194851.14"
"13","A13","10","27079.96","194899.28"
"13","A13","11","28531.348","195038.67"
"13","A13","12","30395.117","195100.53"
"13","A13","13","33010.91","195420.17"
"13","A13","14","36400.684","195617.67"
"13","A13","15","40380.44","195718.4"
"13","A13","16","44943.34","195956.92"
"13","A13","17","50193.383","196088.1"
"13","A13","18","55378.145","196188.11"
"13","A13","19","60824.945","196186.92"
"13","A13","20","66360.16","196268.2"
"13","A13","21","71675.85","196426.05"
"13","A13","22","76961.11","196562.52"
"13","A13","23","81897.81","196693.7"
"13","A13","24","86953.47","196884.05"
"13","A13","25","91498.67","196872.73"
"13","A13","26","95835.55","196737.67"
"13","A13","27","99935.6","196740.55"
"13","A13","28","103482.72","196956.75"
"13","A13","29","106718.734","196983.88"
"13","A13","30","109732.44","197045.6"
"13","A13","31","112491.49","197084.16"
"13","A13","32","115015.445","197176.52"
"13","A13","33","117301.75","197213.39"
"13","A13","34","119396.26","197105.62"
"13","A13","35","120920.58","197013.45"
"13","A13","36","122632.19","197181.55"
"13","A13","37","123986.16","197164.72"
"13","A13","38","125334.914","197349.6"
"13","A13","39","126633.56","197341.11"
"13","A13","40","127799.57","197368.2"
"13","A13","41","128819.35","197452.97"
"13","A13","42","129741.516","197498.05"
"13","A13","43","130804.99","197369.34"
"13","A13","44","131724.45","197224.31"
"13","A13","45","132749.06","197128.62"
"13","A13","46","133614.2","197290.55"
"13","A13","47","134327.84","197230.84"
"13","A13","48","135262.56","197272.4"
"13","A13","49","136293.33","197263.88"
"13","A13","50","137428.23","197250.6"
"13","A13","51","138430.7","197432.36"
"13","A13","52","139670.36","197493.19"
"13","A13","53","141117.73","197375.61"
"13","A13","54","142947.77","197361.75"
"13","A13","55","145172.06","197265.14"
"13","A13","56","147701.11","197187.4"
"13","A13","57","150961.58","197416.73"
"13","A13","58","154349.03","197356.5"
"13","A13","59","158300.9","197451.2"
"13","A13","60","162188.78","197863.81"
"13","A13","61","166683.78","197892.03"
"13","A13","62","170955.2","197961.47"
"13","A13","63","174897.73","198096.81"
"13","A13","64","178494.08","198140.42"
"13","A13","65","182269.8","198116.03"
"13","A13","66","185874.33","198390.72"
"13","A13","67","189211.08","198597.86"
"13","A13","68","192793.98","198760.44"
"13","A13","69","196157.39","199013.23"
"13","A13","70","199514.31","199117.86"
"13","A13","71","202530.33","199174.08"
"13","A13","72","205600.95","199140.8"
"13","A13","73","208452.31","199260.14"
"13","A13","74","211302.36","199128.98"
"13","A13","75","214157.47","199041.1"
"13","A13","76","216724.5","198750.33"
"13","A13","77","219983.45","198248.17"
"13","A13","78","223659.55","197728.12"
"13","A13","79","226899.56","197049.62"
"13","A13","80","230174.77","196442.45"
"13","A13","81","233119.56","196200.64"
"13","A13","82","235694.56","196067.12"
"13","A13","83","237575.38","195942.73"
"13","A13","84","239201.73","195850.0"
"13","A13","85","240500.2","195789.98"
"13","A13","86","241541.61","195325.33"
"13","A13","87","242978.89","195224.5"
"13","A13","88","243910.64","195498.1"
"13","A13","89","244874.25","195488.44"
"13","A13","90","245665.77","195439.11"
"14","A14","1","23253.332","183857.47"
"14","A14","2","23235.3","183781.5"
"14","A14","3","23172.756","183728.05"
"14","A14","4","23203.64","183523.77"
"14","A14","5","23394.11","182409.98"
"14","A14","6","23432.309","181460.83"
"14","A14","7","23443.475","181171.47"
"14","A14","8","23722.92","180901.97"
"14","A14","9","24408.691","180857.44"
"14","A14","10","25567.889","180963.4"
"14","A14","11","27079.787","181100.88"
"14","A14","12","29239.332","181297.97"
"14","A14","13","32286.566","181503.47"
"14","A14","14","35921.94","181669.56"
"14","A14","15","40090.61","181803.6"
"14","A14","16","44634.117","181884.6"
"14","A14","17","49684.723","182196.86"
"14","A14","18","54748.227","182259.2"
"14","A14","19","59775.176","182555.28"
"14","A14","20","65112.594","182676.42"
"14","A14","21","70120.266","182629.62"
"14","A14","22","74859.11","182832.27"
"14","A14","23","79656.48","183079.11"
"14","A14","24","84151.02","183184.4"
"14","A14","25","88365.31","183098.05"
"14","A14","26","92176.28","183173.78"
"14","A14","27","95814.81","183420.66"
"14","A14","28","99171.2","183377.06"
"14","A14","29","102226.58","183517.39"
"14","A14","30","104852.8","183830.14"
"14","A14","31","107260.445","183734.56"
"14","A14","32","109300.94","183604.34"
"14","A14","33","111380.53","183768.02"
"14","A14","34","113083.5","184009.36"
"14","A14","35","114722.086","183994.45"
"14","A14","36","115981.33","183925.38"
"14","A14","37","117126.73","183852.31"
"14","A14","38","118496.46","183966.66"
"14","A14","39","119707.914","184110.62"
"14","A14","40","120731.94","184004.94"
"14","A14","41","121558.18","184011.67"
"14","A14","42","122700.055","184152.56"
"14","A14","43","123449.8","184356.6"
"14","A14","44","124343.516","184374.78"
"14","A14","45","125179.03","184224.61"
"14","A14","46","125937.69","184155.92"
"14","A14","47","126848.06","184118.23"
"14","A14","48","127861.25","184488.78"
"14","A14","49","128753.12","184505.72"
"14","A14","50","129704.05","184706.98"
"14","A14","51","130779.37","184667.86"
"14","A14","52","131920.27","184641.58"
"14","A14","53","133189.58","184552.9"
"14","A14","54","134685.8","184431.75"
"14","A14","55","136914.17","184584.28"
"14","A14","56","139764.48","184652.84"
"14","A14","57","143174.42","184919.5"
"14","A14","58","146702.45","184976.55"
"14","A14","59","150484.38","184866.7"
"14","A14","60","154745.42","184986.42"
"14","A14","61","158632.17","185431.05"
"14","A14","62","162365.94","185516.0"
"14","A14","63","166071.62","185628.78"
"14","A14","64","169825.67","185325.0"
"14","A14","65","173255.94","185213.14"
"14","A14","66","176572.73","185709.03"
"14","A14","67","179968.38","185780.52"
"14","A14","68","183277.16","185913.72"
"14","A14","69","186375.86","186181.73"
"14","A14","70","189797.88","186327.81"
"14","A14","71","192958.44","186412.25"
"14","A14","72","195617.34","186568.75"
"14","A14","73","198143.62","186687.19"
"14","A14","74","200838.25","186571.8"
"14","A14","75","203505.73","186435.92"
"14","A14","76","206021.25","186666.73"
"14","A14","77","208309.23","186419.62"
"14","A14","78","211268.2","186005.84"
"14","A14","79","214618.02","185609.02"
"14","A14","80","217717.06","185336.61"
"14","A14","81","220320.44","185171.02"
"14","A14","82","222452.12","184994.06"
"14","A14","83","223949.66","184844.7"
"14","A14","84","225951.44","184947.86"
"14","A14","85","227507.81","184799.95"
"14","A14","86","228702.28","184614.62"
"14","A14","87","229711.52","184479.64"
"14","A14","88","230261.44","184648.5"
"14","A14","89","231258.28","184686.03"
"14","A14","90","231949.9","184560.92"
"16","A16","1","24067.105","206743.83"
"16","A16","2","24057.555","206774.95"
"16","A16","3","24034.455","207103.95"
"16","A16","4","24066.219","207196.33"
"16","A16","5","24237.844","207395.48"
"16","A16","6","24346.693","207274.0"
"16","A16","7","24408.328","207146.9"
"16","A16","8","24513.748","207013.2"
"16","A16","9","24969.195","206999.75"
"16","A16","10","25551.418","207227.66"
"16","A16","11","26645.96","207356.22"
"16","A16","12","28343.115","207423.06"
"16","A16","13","31335.129","207401.66"
"16","A16","14","35506.918","207446.7"
"16","A16","15","41352.582","207447.73"
"16","A16","16","48954.03","207662.05"
"16","A16","17","57648.18","207801.48"
"16","A16","18","67097.62","207892.5"
"16","A16","19","76303.164","208106.73"
"16","A16","20","84776.28","208290.94"
"16","A16","21","92183.51","208381.1"
"16","A16","22","98597.086","208419.61"
"16","A16","23","104185.44","208482.22"
"16","A16","24","108613.53","208787.92"
"16","A16","25","111960.88","208746.73"
"16","A16","26","114587.914","208705.61"
"16","A16","27","116689.58","208713.72"
"16","A16","28","118041.305","208637.27"
"16","A16","29","119227.14","208755.06"
"16","A16","30","120206.555","208881.06"
"16","A16","31","121159.71","208822.52"
"16","A16","32","121668.25","208682.94"
"16","A16","33","122116.19","208683.06"
"16","A16","34","122620.18","208879.34"
"16","A16","35","122995.59","208839.3"
"16","A16","36","123574.49","208854.22"
"16","A16","37","123990.16","208840.53"
"16","A16","38","124275.09","208899.86"
"16","A16","39","124701.76","208824.6"
"16","A16","40","124816.22","208882.6"
"16","A16","41","125117.27","208877.83"
"16","A16","42","125662.914","208761.14"
"16","A16","43","125988.81","208742.25"
"16","A16","44","126052.81","208739.16"
"16","A16","45","126332.49","208767.98"
"16","A16","46","126570.516","208815.97"
"16","A16","47","126805.125","208785.64"
"16","A16","48","126943.84","208872.97"
"16","A16","49","127407.4","208817.48"
"16","A16","50","128002.24","208814.72"
"16","A16","51","128502.99","208765.75"
"16","A16","52","128599.31","208667.81"
"16","A16","53","128668.07","208662.0"
"16","A16","54","128816.83","208802.84"
"16","A16","55","129180.31","208663.52"
"16","A16","56","129607.73","208528.4"
"16","A16","57","129782.53","208609.2"
"16","A16","58","129761.36","208790.08"
"16","A16","59","130312.11","208850.66"
"16","A16","60","130684.695","208839.31"
"16","A16","61","131074.2","208700.12"
"16","A16","62","131575.6","208403.27"
"16","A16","63","132057.97","208299.69"
"16","A16","64","132569.44","208539.89"
"16","A16","65","133474.25","208621.66"
"16","A16","66","134797.22","208567.52"
"16","A16","67","136313.6","208714.77"
"16","A16","68","138528.0","208809.3"
"16","A16","69","141353.9","208671.48"
"16","A16","70","144980.77","208566.9"
"16","A16","71","149436.75","208758.36"
"16","A16","72","154257.84","209023.14"
"16","A16","73","159209.14","209187.89"
"16","A16","74","164222.16","209338.3"
"16","A16","75","169018.73","209295.0"
"16","A16","76","173512.22","209188.72"
"16","A16","77","177725.98","209316.78"
"16","A16","78","181388.39","209421.95"
"16","A16","79","184957.06","209493.9"
"16","A16","80","187950.44","209430.12"
"16","A16","81","190940.27","209571.25"
"16","A16","82","193690.03","209524.81"
"16","A16","83","196138.8","209639.12"
"16","A16","84","198687.81","209900.61"
"16","A16","85","200453.11","210052.84"
"16","A16","86","202392.62","209993.5"
"16","A16","87","204507.14","210000.6"
"16","A16","88","206495.16","209974.1"
"16","A16","89","208129.84","209985.06"
"16","A16","90","209473.39","209971.11"
"17","A17","1","19432.305","182262.1"
"17","A17","2","19490.396","182834.31"
"17","A17","3","19576.408","183524.94"
"17","A17","4","19574.016","183582.08"
"17","A17","5","19661.791","183512.61"
"17","A17","6","19780.008","183715.84"
"17","A17","7","19860.62","183778.72"
"17","A17","8","20128.387","183764.4"
"17","A17","9","20701.25","184028.83"
"17","A17","10","21563.291","184055.72"
"17","A17","11","22725.979","184095.03"
"17","A17","12","24633.688","184065.47"
"17","A17","13","27759.537","183986.3"
"17","A17","14","32146.04","184204.44"
"17","A17","15","37948.562","184347.48"
"17","A17","16","45110.633","184419.89"
"17","A17","17","52899.4","184638.86"
"17","A17","18","60902.992","184676.23"
"17","A17","19","68451.6","185013.44"
"17","A17","20","75522.62","185403.73"
"17","A17","21","81815.695","185444.47"
"17","A17","22","86958.016","185387.52"
"17","A17","23","91110.72","185543.6"
"17","A17","24","94765.734","185492.75"
"17","A17","25","97346.24","185677.94"
"17","A17","26","99450.31","185714.45"
"17","A17","27","101018.39","185963.97"
"17","A17","28","102196.48","185925.62"
"17","A17","29","102956.984","185774.19"
"17","A17","30","103766.85","185705.9"
"17","A17","31","104136.484","185950.8"
"17","A17","32","104930.414","185920.55"
"17","A17","33","105498.66","186126.27"
"17","A17","34","105791.88","186119.98"
"17","A17","35","106048.43","186189.0"
"17","A17","36","106589.45","186101.0"
"17","A17","37","106790.805","186076.23"
"17","A17","38","106956.29","186183.31"
"17","A17","39","107303.55","186124.95"
"17","A17","40","107530.23","186040.69"
"17","A17","41","107743.78","186062.31"
"17","A17","42","107898.02","186191.6"
"17","A17","43","108359.76","186111.36"
"17","A17","44","108746.07","185925.4"
"17","A17","45","109018.195","185973.48"
"17","A17","46","109350.78","186176.64"
"17","A17","47","109730.65","186217.28"
"17","A17","48","109980.01","186296.75"
"17","A17","49","110157.375","186242.97"
"17","A17","50","110288.02","186183.62"
"17","A17","51","110543.74","186157.98"
"17","A17","52","110900.64","186126.66"
"17","A17","53","111307.93","186038.98"
"17","A17","54","111378.75","185887.08"
"17","A17","55","111587.92","185941.31"
"17","A17","56","111732.78","185868.83"
"17","A17","57","111981.17","186145.88"
"17","A17","58","112241.73","186360.17"
"17","A17","59","112658.22","186294.14"
"17","A17","60","113087.7","186240.8"
"17","A17","61","113284.555","186102.38"
"17","A17","62","113778.055","186112.47"
"17","A17","63","114509.58","186161.4"
"17","A17","64","115787.52","186267.8"
"17","A17","65","116956.79","186155.86"
"17","A17","66","118729.94","186077.1"
"17","A17","67","120750.19","186519.33"
"17","A17","68","123841.05","186572.72"
"17","A17","69","127387.13","186547.36"
"17","A17","70","131321.94","186444.64"
"17","A17","71","135770.69","186588.66"
"17","A17","72","140256.12","186789.95"
"17","A17","73","144398.97","186783.89"
"17","A17","74","148300.8","186956.55"
"17","A17","75","152170.98","186875.23"
"17","A17","76","155670.8","186886.25"
"17","A17","77","158510.92","186964.48"
"17","A17","78","161390.22","187027.16"
"17","A17","79","163843.61","187176.62"
"17","A17","80","166391.98","187193.73"
"17","A17","81","168774.0","187230.06"
"17","A17","82","170845.44","187232.11"
"17","A17","83","172672.61","187135.47"
"17","A17","84","174609.06","187443.27"
"17","A17","85","176607.12","187483.62"
"17","A17","86","178158.64","187543.56"
"17","A17","87","179241.61","187620.27"
"17","A17","88","180514.97","187582.55"
"17","A17","89","181822.1","187474.58"
"17","A17","90","182780.8","187532.67"
"19","A19","1","24702.568","203327.92"
"19","A19","2","24747.377","203933.47"
"19","A19","3","24781.252","204619.39"
"19","A19","4","24913.371","204653.11"
"19","A19","5","24880.969","204647.44"
"19","A19","6","24796.586","204486.44"
"19","A19","7","24806.715","204363.52"
"19","A19","8","25008.713","204484.23"
"19","A19","9","25004.457","204611.05"
"19","A19","10","24900.824","204463.0"
"19","A19","11","24841.014","204359.27"
"19","A19","12","24859.084","204537.39"
"19","A19","13","25007.43","204568.38"
"19","A19","14","25101.445","204345.5"
"19","A19","15","25057.586","204209.08"
"19","A19","16","25050.727","204298.34"
"19","A19","17","25195.742","204383.92"
"19","A19","18","25254.678","204350.38"
"19","A19","19","25410.922","204223.08"
"19","A19","20","25564.232","204176.69"
"19","A19","21","25699.227","204345.05"
"19","A19","22","26073.387","204738.44"
"19","A19","23","26485.666","204692.97"
"19","A19","24","27144.447","204527.77"
"19","A19","25","28192.127","204424.61"
"19","A19","26","29712.744","204366.33"
"19","A19","27","31668.39","204399.53"
"19","A19","28","34250.855","204489.45"
"19","A19","29","37722.777","204619.56"
"19","A19","30","41864.3","204665.38"
"19","A19","31","46589.824","204615.36"
"19","A19","32","52015.21","204737.05"
"19","A19","33","58032.71","204809.8"
"19","A19","34","64254.945","204971.25"
"19","A19","35","71057.4","204958.84"
"19","A19","36","78548.07","204981.5"
"19","A19","37","86430.805","205263.6"
"19","A19","38","94174.99","205447.58"
"19","A19","39","102129.2","205493.45"
"19","A19","40","109369.92","205686.08"
"19","A19","41","115430.01","205936.27"
"19","A19","42","120205.0","205883.19"
"19","A19","43","124018.3","205945.66"
"19","A19","44","126749.9","206005.6"
"19","A19","45","129018.87","206115.03"
"19","A19","46","130863.664","206053.67"
"19","A19","47","132113.38","206006.94"
"19","A19","48","133385.67","205902.19"
"19","A19","49","134213.97","206010.95"
"19","A19","50","135431.27","206128.4"
"19","A19","51","136394.45","206185.05"
"19","A19","52","137116.83","205977.3"
"19","A19","53","138018.06","205812.86"
"19","A19","54","138806.52","205894.72"
"19","A19","55","139435.48","205799.83"
