,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.5,S057.3.2,S057.4.2,log$_{1}$$_{0}$ S036.5,log$_{1}$$_{0}$ S057.3.2,log$_{1}$$_{0}$ S057.4.2
49721,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,21,-0.063773033,0.050781164318323135,100,10000,100000,2,4,5
49722,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,22,0.16102790194277547,0.2273445427417755,100,10000,100000,2,4,5
49723,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,22,-0.097785736,0.08086212,100,10000,100000,2,4,5
49724,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,23,0.21160581665037256,0.3037256598472595,100,10000,100000,2,4,5
49725,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,23,-0.13886301,0.11728429049253464,100,10000,100000,2,4,5
49726,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,24,0.26266077567776086,0.38083937764167786,100,10000,100000,2,4,5
49727,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,24,-0.182613071,0.15610557794570923,100,10000,100000,2,4,5
49728,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,25,0.3123089759897614,0.45579272508621216,100,10000,100000,2,4,5
49729,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,25,-0.227827502,0.19624130427837372,100,10000,100000,2,4,5
49730,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,26,0.35805586120189614,0.5247547626495361,100,10000,100000,2,4,5
49731,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,26,-0.272807993,0.2361670434474945,100,10000,100000,2,4,5
49732,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,27,0.39903063427903096,0.5863882899284363,100,10000,100000,2,4,5
49733,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,27,-0.316388956,0.27483654022216797,100,10000,100000,2,4,5
49734,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,28,0.43617042280243323,0.6421323418617249,100,10000,100000,2,4,5
49735,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,28,-0.35326984,0.3074920177459717,100,10000,100000,2,4,5
49736,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,29,0.46848729364087155,0.6904698014259338,100,10000,100000,2,4,5
49737,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,29,-0.386962212,0.33728542923927307,100,10000,100000,2,4,5
49738,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,30,0.4971432927576157,0.7331852912902832,100,10000,100000,2,4,5
49739,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,30,-0.414836679,0.3618566393852234,100,10000,100000,2,4,5
49740,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,31,0.5232094508258931,0.7719234824180603,100,10000,100000,2,4,5
49741,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,31,-0.439215382,0.38329005241394043,100,10000,100000,2,4,5
49742,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,32,0.543098601,0.8011756539344788,100,10000,100000,2,4,5
49743,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,32,-0.459765441,0.4012868106365204,100,10000,100000,2,4,5
49744,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,33,0.560048559,0.8259140253067017,100,10000,100000,2,4,5
49745,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,33,-0.476636993,0.4159817099571228,100,10000,100000,2,4,5
49746,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,34,0.5757894302269885,0.8487955927848816,100,10000,100000,2,4,5
49747,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,34,-0.490349515,0.42784106731414795,100,10000,100000,2,4,5
49748,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,35,0.5874853413410681,0.8654653429985046,100,10000,100000,2,4,5
49749,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,35,-0.500975456,0.436929852,100,10000,100000,2,4,5
49750,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,36,0.5969246942619447,0.8786696195602417,100,10000,100000,2,4,5
49751,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,36,-0.510266347,0.4448202848434448,100,10000,100000,2,4,5
49752,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,37,0.6068842121794725,0.8926727771759033,100,10000,100000,2,4,5
49753,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,37,-0.519065983,0.4522697925567627,100,10000,100000,2,4,5
49754,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,38,0.6123224630876054,0.8997325301170349,100,10000,100000,2,4,5
49755,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,38,-0.529676982,0.4613451659679413,100,10000,100000,2,4,5
49756,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,39,0.6182378747530006,0.9075250625610352,100,10000,100000,2,4,5
49757,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,39,-0.538071156,0.46843069791793823,100,10000,100000,2,4,5
49758,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,40,0.6259888067154885,0.918136477,100,10000,100000,2,4,5
49759,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,40,-0.545957872,0.47506076097488403,100,10000,100000,2,4,5
49760,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,41,0.6317955434076988,0.9257621169090271,100,10000,100000,2,4,5
49761,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,41,-0.54862797,0.47700831294059753,100,10000,100000,2,4,5
49762,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,42,0.6334935898637125,0.9270780682563782,100,10000,100000,2,4,5
49763,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,42,-0.556983165,0.48405885696411133,100,10000,100000,2,4,5
49764,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,43,0.6392368293215906,0.9346061944961548,100,10000,100000,2,4,5
49765,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,43,-0.565611346,0.49135446548461914,100,10000,100000,2,4,5
49766,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,44,0.6449317860413823,0.9420601725578308,100,10000,100000,2,4,5
49767,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,44,-0.573484183,0.4979720413684845,100,10000,100000,2,4,5
49768,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,45,0.6476131857547575,0.9448862671852112,100,10000,100000,2,4,5
49769,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,45,-0.58049324,0.5038142800331116,100,10000,100000,2,4,5
49770,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,46,0.6504967209182564,0.948022723,100,10000,100000,2,4,5
49771,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,46,-0.586069368,0.5083703398704529,100,10000,100000,2,4,5
49772,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,47,0.6550281568001423,0.9536899328231812,100,10000,100000,2,4,5
49773,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,47,-0.593339193,0.5144466757774353,100,10000,100000,2,4,5
49774,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,48,0.6584137703397553,0.9575974345207214,100,10000,100000,2,4,5
49775,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,48,-0.600096911,0.5200632810592651,100,10000,100000,2,4,5
49776,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,49,0.661241416,0.9606480598449707,100,10000,100000,2,4,5
49777,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,49,-0.609020323,0.5276238918304443,100,10000,100000,2,4,5
49778,JG071B,296,FAM,#NAME?,FALSE,M8,0,FAM,JG071B.062,UNKNOWN,,18.301008,540,50,0.665533844,0.965948224,100,10000,100000,2,4,5
49779,JG071B,296,HEX,#NAME?,FALSE,M8,0,HEX,JG071B.062,UNKNOWN,,20.515182,541,50,-0.615524512,0.5330129861831665,100,10000,100000,2,4,5
49860,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,1,0.008852581,0.029232587665319443,100,10000,100000,2,4,5
49861,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,1,0.007554593,-0.005463759,100,10000,100000,2,4,5
49862,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,2,0.001658744,0.015339104,100,10000,100000,2,4,5
49863,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,2,0.004598544,-0.003074707,100,10000,100000,2,4,5
49864,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,3,-0.004333633,0.003290712,100,10000,100000,2,4,5
49865,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,3,0.001142938,-0.000237249,100,10000,100000,2,4,5
49866,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,4,-0.005682542,-0.001626669,100,10000,100000,2,4,5
49867,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,4,-0.000878444,0.001312839,100,10000,100000,2,4,5
49868,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,5,-0.005073768,-0.003537622,100,10000,100000,2,4,5
49869,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,5,-0.001155962,0.001297619,100,10000,100000,2,4,5
49870,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,6,-0.002440088,-0.002338911,100,10000,100000,2,4,5
49871,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,6,-0.001354742,0.001211722,100,10000,100000,2,4,5
49872,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,7,0.001059285,0.000189252,100,10000,100000,2,4,5
49873,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,7,-0.001759041,0.001310303,100,10000,100000,2,4,5
49874,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,8,0.004483148,0.002601454,100,10000,100000,2,4,5
49875,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,8,-0.000820672,0.000203692,100,10000,100000,2,4,5
49876,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,9,0.005305139,0.001017939,100,10000,100000,2,4,5
49877,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,9,0.002108649,-0.002690015,100,10000,100000,2,4,5
49878,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,10,0.006682458,0.000287248,100,10000,100000,2,4,5
49879,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,10,0.002717274,-0.003500644,100,10000,100000,2,4,5
49880,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,11,0.010026057080797079,0.002576187,100,10000,100000,2,4,5
49881,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,11,0.000523706,-0.001796002,100,10000,100000,2,4,5
49882,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,12,0.010420858,0.000336634,100,10000,100000,2,4,5
49883,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,12,-0.000454638,-0.001182155,100,10000,100000,2,4,5
49884,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,13,0.011432738171204016,-0.000955265,100,10000,100000,2,4,5
49885,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,13,-0.001094904,-0.00087177,100,10000,100000,2,4,5
49886,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,14,0.012709125731260372,-0.001840959,100,10000,100000,2,4,5
49887,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,14,-0.003301221,0.000844317,100,10000,100000,2,4,5
49888,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,15,0.016397534914909813,0.000977508,100,10000,100000,2,4,5
49889,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,15,-0.004867786,0.001986157,100,10000,100000,2,4,5
49890,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,16,0.023192515,0.008566761,100,10000,100000,2,4,5
49891,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,16,-0.005301553,0.002111187,100,10000,100000,2,4,5
49892,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,17,0.034686077433533385,0.023371662944555283,100,10000,100000,2,4,5
49893,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,17,-0.010961782,0.006927534,100,10000,100000,2,4,5
49894,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,18,0.052019037,0.047144170850515366,100,10000,100000,2,4,5
49895,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,18,-0.020178516,0.014936232008039951,100,10000,100000,2,4,5
49896,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,19,0.077035278,0.082715958,100,10000,100000,2,4,5
49897,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,19,-0.035429682,0.028361486,100,10000,100000,2,4,5
49898,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,20,0.109439206,0.1296330690383911,100,10000,100000,2,4,5
49899,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,20,-0.05626038,0.046794977,100,10000,100000,2,4,5
49900,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,21,0.15158413652689393,0.19150951504707336,100,10000,100000,2,4,5
49901,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,21,-0.087241948,0.074339978,100,10000,100000,2,4,5
49902,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,22,0.1994433915303097,0.2621614933013916,100,10000,100000,2,4,5
49903,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,22,-0.125064106,0.10802514851093292,100,10000,100000,2,4,5
49904,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,23,0.24769511843688458,0.3334161937236786,100,10000,100000,2,4,5
49905,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,23,-0.16992082,0.14802460372447968,100,10000,100000,2,4,5
49906,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,24,0.2969935405851915,0.4062783122062683,100,10000,100000,2,4,5
49907,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,24,-0.21413511,0.18744739890098572,100,10000,100000,2,4,5
49908,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,25,0.3409097182490462,0.4708748757839203,100,10000,100000,2,4,5
49909,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,25,-0.262113733,0.23024910688400269,100,10000,100000,2,4,5
49910,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,26,0.3810194,0.5296257734298706,100,10000,100000,2,4,5
49911,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,26,-0.306505587,0.2698312997817993,100,10000,100000,2,4,5
49912,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,27,0.416765781,0.5816759467124939,100,10000,100000,2,4,5
49913,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,27,-0.34491947,0.3040475845336914,100,10000,100000,2,4,5
49914,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,28,0.4489817782076876,0.6283044219017029,100,10000,100000,2,4,5
49915,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,28,-0.37670469,0.3323139548301697,100,10000,100000,2,4,5
49916,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,29,0.4773652748291706,0.6690473556518555,100,10000,100000,2,4,5
49917,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,29,-0.406165744,0.3584941327571869,100,10000,100000,2,4,5
49918,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,30,0.5020124482475768,0.7040523290634155,100,10000,100000,2,4,5
49919,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,30,-0.43304236,0.3823544979095459,100,10000,100000,2,4,5
49920,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,31,0.5228614313531718,0.7332244515419006,100,10000,100000,2,4,5
49921,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,31,-0.454722678,0.40155062079429626,100,10000,100000,2,4,5
49922,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,32,0.5383396972839701,0.7541486620903015,100,10000,100000,2,4,5
49923,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,32,-0.470887229,0.4157957136631012,100,10000,100000,2,4,5
49924,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,33,0.5548430787118251,0.7766472101211548,100,10000,100000,2,4,5
49925,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,33,-0.486324391,0.4293879270553589,100,10000,100000,2,4,5
49926,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,34,0.5688867573716023,0.7953683137893677,100,10000,100000,2,4,5
49927,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,34,-0.49952348,0.4409712255001068,100,10000,100000,2,4,5
49928,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,35,0.5774816281258516,0.8057217001914978,100,10000,100000,2,4,5
49929,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,35,-0.51021423,0.45030301809310913,100,10000,100000,2,4,5
49930,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,36,0.5868585705621276,0.81727612,100,10000,100000,2,4,5
49931,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,36,-0.519325433,0.45821699500083923,100,10000,100000,2,4,5
49932,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,37,0.5942190488709583,0.8257337808609009,100,10000,100000,2,4,5
49933,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,37,-0.529676129,0.4672435224056244,100,10000,100000,2,4,5
49934,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,38,0.6007138533933907,0.8328620791435242,100,10000,100000,2,4,5
49935,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,38,-0.541782476,0.4778459668159485,100,10000,100000,2,4,5
49936,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,39,0.6030024707036833,0.833530843,100,10000,100000,2,4,5
49937,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,39,-0.548935496,0.4840022623538971,100,10000,100000,2,4,5
49938,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,40,0.6096394065660453,0.8408774137496948,100,10000,100000,2,4,5
49939,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,40,-0.553226843,0.48758989572525024,100,10000,100000,2,4,5
49940,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,41,0.6184136686510304,0.851506233,100,10000,100000,2,4,5
49941,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,41,-0.558764192,0.4922959506511688,100,10000,100000,2,4,5
49942,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,42,0.6211949717147548,0.8529316782951355,100,10000,100000,2,4,5
49943,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,42,-0.568479138,0.5007518529891968,100,10000,100000,2,4,5
49944,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,43,0.6238288649398519,0.8541306853294373,100,10000,100000,2,4,5
49945,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,43,-0.575313818,0.5066223740577698,100,10000,100000,2,4,5
49946,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,44,0.6250419105155377,0.8531477451324463,100,10000,100000,2,4,5
49947,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,44,-0.580702223,0.5111947655677795,100,10000,100000,2,4,5
49948,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,45,0.6276952099858464,0.8543765544891357,100,10000,100000,2,4,5
49949,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,45,-0.586702207,0.5163160562515259,100,10000,100000,2,4,5
49950,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,46,0.6326625877601653,0.8591591715812683,100,10000,100000,2,4,5
49951,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,46,-0.594462822,0.5230177044868469,100,10000,100000,2,4,5
49952,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,47,0.6356586791458915,0.860914409,100,10000,100000,2,4,5
49953,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,47,-0.598588094,0.5264562964439392,100,10000,100000,2,4,5
49954,JG071B,320,FAM,#NAME?,FALSE,N8,0,FAM,JG071B.062,UNKNOWN,,17.73071,584,48,0.6396030372976365,0.8641259670257568,100,10000,100000,2,4,5
49955,JG071B,320,HEX,#NAME?,FALSE,N8,0,HEX,JG071B.062,UNKNOWN,,19.653166,585,48,-0.604559325,0.5315517783164978,100,10000,100000,2,4,5
