# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","34","S075_WT","2.6527483463287354","0.14957564803241996","JG075A_002","false"
"2","A2","35","S075_WT","2.661689281463623","0.11117072398588214","JG075A_002","false"
"2","A2","36","S075_WT","2.667001724243164","0.06913730758399762","JG075A_002","false"
"2","A2","37","S075_WT","2.669130802154541","0.023920526313949045","JG075A_002","false"
"2","A2","38","S075_WT","2.6760435104370117","-0.01651262458500534","JG075A_002","false"
"2","A2","39","S075_WT","2.6859021186828613","-0.05399987552058126","JG075A_002","false"
"2","A2","40","S075_WT","2.687793016433716","-0.0994548369511523","JG075A_002","false"
"2","A2","41","S075_WT","2.6946985721588135","-0.1398951404074802","JG075A_002","false"
"2","A2","42","S075_WT","2.699733018875122","-0.18220655287259713","JG075A_002","false"
"2","A2","43","S075_WT","2.7076971530914307","-0.22158827783771406","JG075A_002","false"
"2","A2","44","S075_WT","2.718186616897583","-0.2584446732129868","JG075A_002","false"
"2","A2","45","S075_WT","2.7286391258239746","-0.29533802346802074","JG075A_002","false"
"2","A2","46","S075_WT","2.7437381744384766","-0.3275848340349443","JG075A_002","false"
"2","A2","47","S075_WT","2.760153293609619","-0.35851557404522727","JG075A_002","false"
"2","A2","48","S075_WT","2.778435707092285","-0.3875790197439868","JG075A_002","false"
"2","A2","49","S075_WT","2.8184359073638916","-0.39492467865380587","JG075A_002","false"
"2","A2","50","S075_WT","2.8717703819274902","-0.38893606327163277","JG075A_002","false"
"2","A2","51","S075_WT","2.9414799213409424","-0.36657238303960615","JG075A_002","false"
