# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075F L-MMMMx blocker tripartite competition matrix.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-05-04 11:29:00 AM EDT
# Run End Date/Time: 2022-05-04 12:48:19 PM EDT
# Run Duration: 79 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:39:38 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:39:44 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG075D_121","HEX","1","-","0","31.645332139749513","","",
"JG075D_122","FAM","1","-","0","","","",
"JG075D_122","HEX","1","-","0","31.463731869331262","","",
"JG075D_123","FAM","1","-","0","","","",
"JG075D_123","HEX","1","-","0","31.74792112347609","","",
"JG075D_124","FAM","1","-","0","","","",
"JG075D_124","HEX","1","-","0","31.82052305017828","","",
"JG075D_125","FAM","1","-","0","","","",
"JG075D_125","HEX","1","-","0","31.48963896343897","","",
"JG075D_126","FAM","1","-","0","","","",
"JG075D_126","HEX","1","-","0","31.66710036898631","","",
"JG075D_127","FAM","1","-","0","","","",
"JG075D_127","HEX","1","-","0","31.537728678576215","","",
"JG075D_128","FAM","1","-","0","","","",
"JG075D_128","HEX","1","-","0","31.70226278616053","","",
"JG075D_129","FAM","1","-","0","","","",
"JG075D_129","HEX","1","-","0","31.72784918239052","","",
"JG075D_130","FAM","1","-","0","","","",
"JG075D_130","HEX","1","-","0","31.82959587087199","","",
"JG075D_131","FAM","1","-","0","","","",
"JG075D_131","HEX","1","-","0","31.428963796394015","","",
"JG075D_132","FAM","1","-","0","","","",
"JG075D_132","HEX","1","-","0","31.598577634936845","","",
"JG075D_133","FAM","1","-","0","","","",
"JG075D_133","HEX","1","-","0","31.47205210795928","","",
"JG075D_134","FAM","1","-","0","","","",
"JG075D_134","HEX","1","-","0","31.464877329712827","","",
"JG075D_135","FAM","1","-","0","","","",
"JG075D_135","HEX","1","-","0","31.65375146638881","","",
"JG075D_136","FAM","1","-","0","","","",
"JG075D_136","HEX","1","-","0","32.20142921463162","","",
"JG075D_137","FAM","1","-","0","31.63195615259832","","",
"JG075D_137","HEX","1","-","0","31.3469359334128","","",
"JG075D_138","FAM","1","-","0","31.643218535798166","","",
"JG075D_138","HEX","1","-","0","31.402987132790678","","",
"JG075D_139","FAM","1","-","0","31.629239121896575","","",
"JG075D_139","HEX","1","-","0","31.48332082345877","","",
"JG075D_140","FAM","1","-","0","32.29824095177189","","",
"JG075D_140","HEX","1","-","0","31.353770071000454","","",
"JG075D_141","FAM","1","-","0","31.89621635404598","","",
"JG075D_141","HEX","1","-","0","31.161186055294536","","",
"JG075D_142","FAM","1","-","0","","","",
"JG075D_142","HEX","1","-","0","31.4616546726485","","",
"JG075D_143","FAM","1","-","0","","","",
"JG075D_143","HEX","1","-","0","31.833602505249846","","",
"JG075D_144","FAM","1","-","0","","","",
"JG075D_144","HEX","1","-","0","31.97571670873503","","",
"JG075D_145","FAM","1","-","0","","","",
"JG075D_145","HEX","1","-","0","31.9194931070574","","",
"JG075D_146","FAM","1","-","0","","","",
"JG075D_146","HEX","1","-","0","31.838422660716297","","",
"JG075D_147","FAM","1","-","0","","","",
"JG075D_147","HEX","1","-","0","31.931908543939223","","",
"JG075D_148","FAM","1","-","0","","","",
"JG075D_148","HEX","1","-","0","31.849876671427246","","",
"JG075D_149","FAM","1","-","0","","","",
"JG075D_149","HEX","1","-","0","31.90923329784942","","",
"JG075D_150","FAM","1","-","0","","","",
"JG075D_150","HEX","1","-","0","32.036397856989616","","",
"JG075D_151","FAM","1","-","0","","","",
"JG075D_151","HEX","1","-","0","31.742491692183517","","",
"JG075D_152","FAM","1","-","0","","","",
"JG075D_152","HEX","1","-","0","31.9559309138189","","",
"JG075D_153","FAM","1","-","0","","","",
"JG075D_153","HEX","1","-","0","31.876394466156782","","",
"JG075D_154","FAM","1","-","0","","","",
"JG075D_154","HEX","1","-","0","31.57624418436783","","",
"JG075D_155","FAM","1","-","0","","","",
"JG075D_155","HEX","1","-","0","31.92606297283222","","",
"JG075D_156","FAM","1","-","0","","","",
"JG075D_156","HEX","1","-","0","31.700035343650327","","",
"JG075D_157","FAM","1","-","0","","","",
"JG075D_157","HEX","1","-","0","31.747486144403304","","",
"JG075D_158","FAM","1","-","0","","","",
"JG075D_158","HEX","1","-","0","31.559590399966474","","",
"JG075D_159","FAM","1","-","0","","","",
"JG075D_159","HEX","1","-","0","31.58374298341782","","",
"JG075D_160","FAM","1","-","0","","","",
"JG075D_160","HEX","1","-","0","31.72973601738022","","",
"JG075D_161","FAM","1","-","0","","","",
"JG075D_161","HEX","1","-","0","31.542823908637033","","",
"JG075D_163","FAM","1","-","0","","","",
"JG075D_163","HEX","1","-","0","31.69833164710822","","",
"JG075D_164","FAM","1","-","0","","","",
"JG075D_164","HEX","1","-","0","31.29060405279701","","",
"JG075D_165","FAM","1","-","0","","","",
"JG075D_165","HEX","1","-","0","31.734273223962944","","",
"JG075D_166","FAM","1","-","0","","","",
"JG075D_166","HEX","1","-","0","31.713432834012693","","",
"JG075D_167","FAM","1","-","0","","","",
"JG075D_167","HEX","1","-","0","31.465405399981428","","",
"JG075D_168","FAM","1","-","0","","","",
"JG075D_168","HEX","1","-","0","31.890576083012313","","",
"JG075D_169","FAM","1","-","0","","","",
"JG075D_169","HEX","1","-","0","32.1829150893183","","",
"JG075D_170","FAM","1","-","0","","","",
"JG075D_170","HEX","1","-","0","32.17440218347299","","",
"JG075D_171","FAM","1","-","0","","","",
"JG075D_171","HEX","1","-","0","32.26480629487018","","",
"JG075D_172","FAM","1","-","0","","","",
"JG075D_172","HEX","1","-","0","32.11607322505534","","",
"JG075D_173","FAM","1","-","0","","","",
"JG075D_173","HEX","1","-","0","32.30983778376098","","",
"JG075D_174","FAM","1","-","0","","","",
"JG075D_174","HEX","1","-","0","31.933141261607837","","",
"JG075D_175","FAM","1","-","0","","","",
"JG075D_175","HEX","1","-","0","32.06526836089537","","",
"JG075D_176","FAM","1","-","0","","","",
"JG075D_176","HEX","1","-","0","32.07356246444107","","",
"JG075D_177","FAM","1","-","0","","","",
"JG075D_177","HEX","1","-","0","32.030784340754686","","",
"JG075D_178","FAM","1","-","0","","","",
"JG075D_178","HEX","1","-","0","32.1586810147309","","",
"JG075D_179","FAM","1","-","0","","","",
"JG075D_179","HEX","1","-","0","31.807743712136926","","",
"JG075D_180","FAM","1","-","0","","","",
"JG075D_180","HEX","1","-","0","32.083541100291","","",
"JG075D_181","FAM","1","-","0","","","",
"JG075D_181","HEX","1","-","0","31.91717797256468","","",
"JG075D_182","FAM","1","-","0","","","",
"JG075D_182","HEX","1","-","0","32.162677058419426","","",
"JG075D_183","FAM","1","-","0","","","",
"JG075D_183","HEX","1","-","0","32.00017800708313","","",
"JG075D_184","FAM","1","-","0","","","",
"JG075D_184","HEX","1","-","0","32.051041476621435","","",
"JG075D_185","FAM","1","-","0","","","",
"JG075D_185","HEX","1","-","0","32.07762718552476","","",
"JG075D_186","FAM","1","-","0","","","",
"JG075D_186","HEX","1","-","0","32.00739988872341","","",
"JG075D_187","FAM","1","-","0","","","",
"JG075D_187","HEX","1","-","0","32.046224018204526","","",
"JG075D_188","FAM","1","-","0","","","",
"JG075D_188","HEX","1","-","0","31.9757994099136","","",
"JG075D_189","FAM","1","-","0","","","",
"JG075D_189","HEX","1","-","0","31.826281784082845","","",
"JG075D_190","FAM","1","-","0","","","",
"JG075D_190","HEX","1","-","0","32.1148858050568","","",
"JG075D_191","FAM","1","-","0","","","",
"JG075D_191","HEX","1","-","0","31.880633643079364","","",
"JG075D_192","FAM","1","-","0","","","",
"JG075D_192","HEX","1","-","0","31.852243341162726","","",
"JG075D_193","FAM","1","-","0","28.98982749403222","","",
"JG075D_193","HEX","1","-","0","30.86646629223032","","",
"JG075D_194","FAM","1","-","0","29.094079331330654","","",
"JG075D_194","HEX","1","-","0","30.769599437002796","","",
"JG075D_195","FAM","1","-","0","29.190522050216337","","",
"JG075D_195","HEX","1","-","0","30.877985610750628","","",
"JG075D_196","FAM","1","-","0","29.00122790672817","","",
"JG075D_196","HEX","1","-","0","30.66305877577497","","",
"JG075D_197","FAM","1","-","0","28.96889290113414","","",
"JG075D_197","HEX","1","-","0","30.959373025989443","","",
"JG075D_198","FAM","1","-","0","29.73165837036442","","",
"JG075D_198","HEX","1","-","0","31.485354402823504","","",
"JG075D_199","FAM","1","-","0","","","",
"JG075D_199","HEX","1","-","0","31.900365497970334","","",
"JG075D_200","FAM","1","-","0","","","",
"JG075D_200","HEX","1","-","0","31.801395747436096","","",
"JG075D_201","FAM","1","-","0","29.072983395613498","","",
"JG075D_201","HEX","1","-","0","30.62168290693624","","",
"JG075D_202","FAM","1","-","0","29.043317559845306","","",
"JG075D_202","HEX","1","-","0","30.637228330520344","","",
"JG075D_203","FAM","1","-","0","28.905769628395966","","",
"JG075D_203","HEX","1","-","0","30.981536432668015","","",
"JG075D_204","FAM","1","-","0","28.988780722587535","","",
"JG075D_204","HEX","1","-","0","30.742326102861398","","",
"JG075D_205","FAM","1","-","0","28.949751706484747","","",
"JG075D_205","HEX","1","-","0","31.085062958929626","","",
"JG075D_206","FAM","1","-","0","29.634880630599252","","",
"JG075D_206","HEX","1","-","0","31.15791843696403","","",
"JG075D_207","FAM","1","-","0","","","",
"JG075D_207","HEX","1","-","0","31.582051679091364","","",
"JG075D_208","FAM","1","-","0","","","",
"JG075D_208","HEX","1","-","0","31.839982360720022","","",
"JG075D_209","FAM","1","-","0","29.086303558223868","","",
"JG075D_209","HEX","1","-","0","30.893118392177264","","",
"JG075D_210","FAM","1","-","0","28.907013097445542","","",
"JG075D_210","HEX","1","-","0","30.69692101619986","","",
"JG075D_211","FAM","1","-","0","29.2562389109373","","",
"JG075D_211","HEX","1","-","0","30.884173423292843","","",
"JG075D_212","FAM","1","-","0","29.1503208675444","","",
"JG075D_212","HEX","1","-","0","30.615542026314074","","",
"JG075D_213","FAM","1","-","0","28.90408182300439","","",
"JG075D_213","HEX","1","-","0","31.219755586648418","","",
"JG075D_214","FAM","1","-","0","30.11921339363093","","",
"JG075D_214","HEX","1","-","0","31.175693757548835","","",
"JG075D_216","FAM","1","-","0","","","",
"JG075D_216","HEX","1","-","0","31.818958318924537","","",
"JG075D_217","FAM","1","-","0","29.204073425009668","","",
"JG075D_217","HEX","1","-","0","31.481746633360796","","",
"JG075D_218","FAM","1","-","0","28.724691804073558","","",
"JG075D_218","HEX","1","-","0","30.930726159397786","","",
"JG075D_219","FAM","1","-","0","28.82203206359255","","",
"JG075D_219","HEX","1","-","0","30.895251488647865","","",
