# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_1\data\JG069J Final TB Experiment.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-03 11:22:39 AM EDT
# Run End Date/Time: 2022-06-03 01:18:23 PM EDT
# Run Duration: 115 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 05:43:07 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 05:43:20 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG073N_181","FAM","1","-","0","23.906457988313726","","",
"JG073N_181","HEX","1","-","0","25.3365848313366","","",
"JG073N_182","FAM","1","-","0","23.915576469619978","","",
"JG073N_182","HEX","1","-","0","25.493755000355755","","",
"JG073N_183","FAM","1","-","0","24.099510442416587","","",
"JG073N_183","HEX","1","-","0","25.35314262782203","","",
"JG073N_184","FAM","1","-","0","23.45539361658068","","",
"JG073N_184","HEX","1","-","0","25.394566593024457","","",
"JG073N_185","FAM","1","-","0","23.72230740759708","","",
"JG073N_185","HEX","1","-","0","25.37505388822087","","",
"JG073N_186","FAM","1","-","0","23.964554907190184","","",
"JG073N_186","HEX","1","-","0","25.32348110173946","","",
"JG073N_187","FAM","1","-","0","24.03010984211432","","",
"JG073N_187","HEX","1","-","0","25.561785236438837","","",
"JG073N_188","FAM","1","-","0","24.114996489220083","","",
"JG073N_188","HEX","1","-","0","25.735121945552294","","",
"JG073N_189","FAM","1","-","0","23.48669626930503","","",
"JG073N_189","HEX","1","-","0","25.55414182638495","","",
"JG073N_190","FAM","1","-","0","23.771210144422433","","",
"JG073N_190","HEX","1","-","0","25.55324222945297","","",
"JG073N_191","FAM","1","-","0","23.777429952709454","","",
"JG073N_191","HEX","1","-","0","25.57085900787765","","",
"JG073N_192","FAM","1","-","0","23.889436467303","","",
"JG073N_192","HEX","1","-","0","25.380679701009456","","",
"JG073N_193","FAM","1","-","0","23.327010732853886","","",
"JG073N_193","HEX","1","-","0","25.55353322933923","","",
"JG073N_194","FAM","1","-","0","23.65665947536528","","",
"JG073N_194","HEX","1","-","0","25.549385976291745","","",
"JG073N_195","FAM","1","-","0","23.763777145983568","","",
"JG073N_195","HEX","1","-","0","25.600621952085987","","",
"JG073N_196","FAM","1","-","0","23.86792680604257","","",
"JG073N_196","HEX","1","-","0","25.590345001156813","","",
"JG073N_197","FAM","1","-","0","23.83740439642098","","",
"JG073N_197","HEX","1","-","0","25.551058493198816","","",
"JG073N_198","FAM","1","-","0","23.290523119816385","","",
"JG073N_198","HEX","1","-","0","25.692232689505218","","",
"JG073N_199","FAM","1","-","0","23.762417465914474","","",
"JG073N_199","HEX","1","-","0","25.56853978076098","","",
"JG073N_200","FAM","1","-","0","23.889281850368768","","",
"JG073N_200","HEX","1","-","0","25.556048890339866","","",
"JG073N_201","FAM","1","-","0","23.805051941035757","","",
"JG073N_201","HEX","1","-","0","25.529441886409565","","",
"JG073N_202","FAM","1","-","0","23.942529497572906","","",
"JG073N_202","HEX","1","-","0","25.633961738615653","","",
"JG073N_203","FAM","1","-","0","23.26795127236685","","",
"JG073N_203","HEX","1","-","0","25.569988903043054","","",
"JG073N_204","FAM","1","-","0","23.955252604018767","","",
"JG073N_204","HEX","1","-","0","24.70133256775715","","",
"JG073N_205","FAM","1","-","0","23.763732230016828","","",
"JG073N_205","HEX","1","-","0","25.50279802459238","","",
"JG073N_206","FAM","1","-","0","23.935422362759695","","",
"JG073N_206","HEX","1","-","0","25.516729268998354","","",
"JG073N_207","FAM","1","-","0","24.312537774306648","","",
