# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s2\data\JG071A ARG1 Tripartite.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-02-08 12:26:48 PM EST
# Run End Date/Time: 2022-02-08 02:23:03 PM EST
# Run Duration: 116 minutes 14 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:33:08 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:33:26 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"61","C13",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.027180481165065","14.861120371837458","0.7751131090914873","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"62","C14",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.046029629196642","14.861120371837458","0.9263071809519717","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"63","C15",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","13.095213189303353","14.861120371837458","0.16668758218546456","3.3713788410082675","","","true","0.03999999910593033","true","3","10","","","","","","","","","","","false"
"64","C16",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.541429719751395","14.861120371837458","0.8054127115327885","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"65","C17",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.331126604759653","14.861120371837458","0.8402166276434635","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"66","C18",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.614698715601595","14.861120371837458","0.6674662785721148","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"67","C19",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.638151553915538","14.861120371837458","0.7278239917092931","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"68","C20",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","12.62910498793029","14.861120371837458","0.285679556694695","3.3713788410082675","","","true","0.03999999910593033","true","3","9","","","","","","","","","","","false"
"69","C21",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.148741519335008","14.861120371837458","0.2660858669702803","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"70","C22",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","8.377013037992764","14.861120371837458","0.2121120281881761","3.3713788410082675","","","true","0.03999999910593033","true","3","5","","","","","","","","","","","false"
"71","C23",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.046720252078547","14.861120371837458","0.20360279282229246","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"72","C24",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.150676754443836","14.861120371837458","0.34223383141975927","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"73","D1",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","18.209325820032674","14.861120371837458","0.9415005809772962","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
"74","D2",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.54843684659295","14.861120371837458","0.9262496971902109","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"75","D3",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.352410561628588","14.861120371837458","0.8364646144964041","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"76","D4",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.950861172125745","14.861120371837458","0.9157027954720629","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"77","D5",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","21.463776522263544","14.861120371837458","0.28366108259240136","3.3713788410082675","","","true","0.03999999910593033","true","3","19","","","","","","","","","","","false"
"78","D6",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","18.037563971779576","14.861120371837458","0.9048609381397233","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
"79","D7",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.50537781940649","14.861120371837458","0.8715182253183263","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"80","D8",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.985190130171429","14.861120371837458","0.8769155838102078","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
