# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Well","Well Position","Cycle Number","TET","ROX","HEX","SUN"
"354","O18","79",,"148656.2","418464.97",
"354","O18","80",,"148615.11","420136.7",
"354","O18","81",,"148540.4","421116.38",
"354","O18","82",,"148460.48","421685.06",
"354","O18","83",,"148400.14","422630.25",
"354","O18","84",,"148404.14","424439.84",
"354","O18","85",,"148438.03","424775.6",
"354","O18","86",,"148370.47","425701.44",
"354","O18","87",,"148324.56","426655.16",
"354","O18","88",,"148314.73","427585.56",
"354","O18","89",,"148112.89","428501.16",
"354","O18","90",,"148057.12","429332.03",
"355","O19","1",,"164574.89","232144.84",
"355","O19","2",,"163919.78","231388.03",
"355","O19","3",,"161793.58","228986.11",
"355","O19","4",,"159891.12","226599.47",
"355","O19","5",,"157977.25","224344.48",
"355","O19","6",,"156875.55","222963.88",
"355","O19","7",,"156428.27","222378.84",
"355","O19","8",,"156136.27","222010.05",
"355","O19","9",,"155942.44","222007.81",
"355","O19","10",,"155895.88","222292.9",
"355","O19","11",,"155794.38","222313.3",
"355","O19","12",,"156008.75","222332.8",
"355","O19","13",,"155825.94","222594.23",
"355","O19","14",,"155617.38","223089.42",
"355","O19","15",,"155746.9","223339.6",
"355","O19","16",,"155955.48","223296.17",
"355","O19","17",,"155833.39","223377.08",
"355","O19","18",,"155735.52","223598.28",
"355","O19","19",,"156127.95","223605.23",
"355","O19","20",,"156045.08","223841.86",
"355","O19","21",,"156007.66","224037.48",
"355","O19","22",,"156132.52","223972.84",
"355","O19","23",,"156022.67","223919.5",
"355","O19","24",,"156107.7","224239.5",
"355","O19","25",,"156000.56","224424.7",
"355","O19","26",,"155770.6","224627.27",
"355","O19","27",,"155670.19","225138.95",
"355","O19","28",,"155673.7","225907.89",
"355","O19","29",,"155628.55","227445.97",
"355","O19","30",,"155678.8","230035.33",
"355","O19","31",,"155594.4","233565.05",
"355","O19","32",,"155448.86","238803.38",
"355","O19","33",,"155209.23","246248.28",
"355","O19","34",,"154991.36","254721.83",
"355","O19","35",,"154870.72","264585.75",
"355","O19","36",,"154625.33","275583.03",
"355","O19","37",,"154243.8","286598.3",
"355","O19","38",,"154018.25","297698.06",
"355","O19","39",,"153954.84","308555.9",
"355","O19","40",,"153761.25","319196.56",
"355","O19","41",,"153489.23","328611.5",
"355","O19","42",,"153243.16","336922.1",
"355","O19","43",,"153057.05","344910.4",
"355","O19","44",,"152931.53","352727.16",
"355","O19","45",,"152791.12","359194.97",
"355","O19","46",,"152778.34","364545.72",
"355","O19","47",,"152868.23","369550.9",
"355","O19","48",,"152769.34","374385.66",
"355","O19","49",,"152664.53","378539.22",
"355","O19","50",,"152463.45","381793.03",
"355","O19","51",,"152292.19","384938.06",
"355","O19","52",,"152184.78","387552.5",
"355","O19","53",,"152194.12","390473.34",
"355","O19","54",,"152141.06","393223.03",
"355","O19","55",,"152259.06","395403.94",
"355","O19","56",,"152317.16","397160.28",
"355","O19","57",,"152235.9","398788.47",
"355","O19","58",,"152224.05","400631.72",
"355","O19","59",,"152116.66","403020.16",
"355","O19","60",,"151989.73","404739.94",
"355","O19","61",,"151811.47","406577.38",
"355","O19","62",,"151725.78","408239.16",
"355","O19","63",,"151815.03","410106.53",
"355","O19","64",,"151801.86","412088.6",
"355","O19","65",,"151922.16","413659.7",
"355","O19","66",,"151863.6","415731.97",
"355","O19","67",,"151786.19","417452.12",
"355","O19","68",,"151737.94","419227.03",
"355","O19","69",,"151879.14","420853.5",
"355","O19","70",,"151765.44","422346.34",
"355","O19","71",,"151337.36","423880.94",
"355","O19","72",,"151181.34","425719.28",
"355","O19","73",,"151284.42","427546.84",
"355","O19","74",,"151658.2","429078.94",
"355","O19","75",,"151368.25","430613.78",
"355","O19","76",,"151264.06","432346.34",
"355","O19","77",,"151463.36","434167.78",
"355","O19","78",,"151511.66","436220.94",
"355","O19","79",,"151441.44","437785.03",
"355","O19","80",,"151369.84","439611.12",
"355","O19","81",,"151167.36","440977.5",
"355","O19","82",,"151106.83","443182.78",
"355","O19","83",,"151226.8","445338.4",
"355","O19","84",,"151194.73","446773.47",
"355","O19","85",,"151146.9","449439.9",
"355","O19","86",,"151197.47","452035.47",
"355","O19","87",,"151279.44","454126.03",
"355","O19","88",,"150945.25","457361.88",
"355","O19","89",,"150738.67","462697.4",
"355","O19","90",,"150706.08","467343.3",
"356","O20","1",,"160054.2","228124.33",
"356","O20","2",,"159250.16","227107.0",
"356","O20","3",,"156774.56","224234.19",
"356","O20","4",,"154583.92","221206.42",
"356","O20","5",,"152796.27","218647.28",
"356","O20","6",,"151725.12","217348.45",
"356","O20","7",,"151316.06","216660.69",
"356","O20","8",,"151208.4","216464.88",
"356","O20","9",,"151285.25","216377.31",
"356","O20","10",,"151200.98","216232.34",
"356","O20","11",,"151068.22","216258.39",
"356","O20","12",,"150943.42","216497.11",
"356","O20","13",,"150874.4","216561.5",
"356","O20","14",,"150799.86","216786.58",
"356","O20","15",,"150946.86","216990.81",
"356","O20","16",,"150963.25","217019.64",
"356","O20","17",,"150821.55","217020.84",
"356","O20","18",,"150828.66","217311.86",
"356","O20","19",,"150666.14","217472.69",
"356","O20","20",,"150782.28","217593.89",
"356","O20","21",,"151208.56","217818.42",
"356","O20","22",,"151225.55","217972.4",
"356","O20","23",,"151182.31","218751.75",
"356","O20","24",,"151027.3","219002.16",
"356","O20","25",,"150768.33","219450.31",
"356","O20","26",,"150670.94","220577.61",
"356","O20","27",,"150894.53","222476.98",
"356","O20","28",,"150843.42","225901.6",
"356","O20","29",,"150787.17","231969.62",
"356","O20","30",,"150602.06","242097.73",
"356","O20","31",,"149781.84","258491.81",
"356","O20","32",,"149278.44","281152.62",
"356","O20","33",,"148817.7","307142.28",
"356","O20","34",,"148161.58","332844.22",
"356","O20","35",,"147585.25","354607.66",
"356","O20","36",,"147291.44","370962.94",
"356","O20","37",,"147052.97","382635.88",
"356","O20","38",,"146694.86","390900.38",
"356","O20","39",,"146607.62","396731.5",
"356","O20","40",,"146927.31","400136.97",
"356","O20","41",,"146816.34","402772.53",
"356","O20","42",,"146416.34","405514.2",
"356","O20","43",,"146232.81","407455.66",
"356","O20","44",,"146222.62","408796.78",
"356","O20","45",,"146292.36","410310.44",
"356","O20","46",,"146229.42","411973.12",
"356","O20","47",,"146126.34","413341.88",
"356","O20","48",,"146015.58","415093.88",
"356","O20","49",,"145959.14","416303.0",
"356","O20","50",,"145941.48","417175.88",
"356","O20","51",,"145952.77","418262.66",
"356","O20","52",,"145881.08","419870.2",
"356","O20","53",,"145905.83","420910.44",
"356","O20","54",,"146054.06","422206.2",
"356","O20","55",,"145992.2","423762.6",
"356","O20","56",,"145932.11","424738.56",
"356","O20","57",,"145999.06","425699.03",
"356","O20","58",,"145866.48","426982.66",
"356","O20","59",,"145797.25","427862.44",
"356","O20","60",,"145927.9","429205.7",
"356","O20","61",,"145879.23","430540.5",
"356","O20","62",,"145822.52","431568.78",
"356","O20","63",,"145819.12","432932.88",
"356","O20","64",,"145832.7","434137.5",
"356","O20","65",,"145750.16","436022.72",
"356","O20","66",,"145656.06","437597.03",
"356","O20","67",,"145614.97","438464.75",
"356","O20","68",,"145742.98","438955.34",
"356","O20","69",,"145717.64","439694.97",
"356","O20","70",,"145714.73","441379.84",
"356","O20","71",,"145637.39","443122.8",
"356","O20","72",,"145545.7","443678.16",
"356","O20","73",,"145459.0","444209.78",
"356","O20","74",,"145299.75","446094.8",
"356","O20","75",,"145264.0","447801.44",
"356","O20","76",,"145424.47","448417.94",
"356","O20","77",,"145442.98","449934.62",
"356","O20","78",,"145313.34","450166.84",
"356","O20","79",,"145011.28","450861.2",
"356","O20","80",,"145008.0","451761.0",
"356","O20","81",,"145266.67","453263.72",
"356","O20","82",,"145209.89","455432.12",
"356","O20","83",,"145086.6","457867.7",
"356","O20","84",,"145130.78","457907.1",
"356","O20","85",,"145451.16","457956.0",
"356","O20","86",,"145335.47","459074.44",
"356","O20","87",,"145269.7","459809.66",
"356","O20","88",,"145305.45","461207.38",
"356","O20","89",,"145049.14","462065.88",
"356","O20","90",,"144965.36","463677.6",
"357","O21","1",,"158033.22","222980.94",
"357","O21","2",,"157349.28","222517.47",
"357","O21","3",,"155416.89","220656.98",
"357","O21","4",,"153357.33","218434.44",
"357","O21","5",,"151599.78","215529.36",
"357","O21","6",,"150156.22","213263.42",
"357","O21","7",,"149203.94","212612.48",
"357","O21","8",,"148836.88","212445.22",
"357","O21","9",,"148825.52","212187.14",
"357","O21","10",,"148678.98","212180.62",
"357","O21","11",,"148474.1","212482.2",
"357","O21","12",,"148634.95","212865.05",
"357","O21","13",,"148830.77","213064.42",
"357","O21","14",,"148680.45","213084.28",
"357","O21","15",,"148649.28","213120.94",
"357","O21","16",,"148586.53","213558.42",
"357","O21","17",,"149078.64","213695.22",
"357","O21","18",,"149163.58","213810.0",
"357","O21","19",,"149003.94","213927.89",
"357","O21","20",,"148913.92","214261.06",
"357","O21","21",,"149051.62","214449.44",
"357","O21","22",,"149193.36","214828.0",
"357","O21","23",,"149429.08","214883.86",
"357","O21","24",,"149377.45","215311.53",
"357","O21","25",,"149371.62","215754.81",
"357","O21","26",,"149301.98","215901.66",
"357","O21","27",,"149307.88","216481.44",
"357","O21","28",,"149227.8","217257.6",
"357","O21","29",,"149253.58","218799.44",
"357","O21","30",,"149099.5","220841.98",
"357","O21","31",,"149167.25","224021.6",
"357","O21","32",,"148910.9","228166.86",
"357","O21","33",,"148637.33","233888.81",
"357","O21","34",,"148569.73","240377.38",
"357","O21","35",,"148342.25","247498.9",
"357","O21","36",,"148070.4","255167.08",
"357","O21","37",,"147788.95","262479.12",
"357","O21","38",,"147563.05","269505.38",
"357","O21","39",,"147307.8","276247.5",
"357","O21","40",,"147140.72","281769.7",
"357","O21","41",,"147048.42","287036.22",
"357","O21","42",,"146794.78","291841.2",
"357","O21","43",,"146580.31","295716.06",
"357","O21","44",,"146634.52","298925.34",
"357","O21","45",,"146702.44","301576.06",
"357","O21","46",,"146616.84","303611.84",
"357","O21","47",,"146507.33","305915.84",
"357","O21","48",,"146633.69","307898.47",
"357","O21","49",,"146656.64","309172.8",
"357","O21","50",,"146582.61","310775.6",
"357","O21","51",,"146602.9","312131.72",
"357","O21","52",,"146557.53","313330.03",
"357","O21","53",,"146556.67","314720.9",
"357","O21","54",,"146430.03","315844.25",
"357","O21","55",,"146498.72","317052.56",
"357","O21","56",,"146410.44","318250.8",
"357","O21","57",,"146536.14","319894.5",
"357","O21","58",,"146402.86","320606.16",
"357","O21","59",,"146335.28","321572.53",
"357","O21","60",,"146380.14","322954.4",
"357","O21","61",,"146608.95","323932.06",
"357","O21","62",,"146548.22","325292.12",
"357","O21","63",,"146373.06","326417.78",
"357","O21","64",,"146419.44","327802.28",
"357","O21","65",,"146367.34","329142.94",
"357","O21","66",,"146148.2","330541.3",
"357","O21","67",,"145990.27","331319.94",
"357","O21","68",,"146142.27","332513.94",
"357","O21","69",,"146067.36","333767.66",
"357","O21","70",,"146030.42","335075.22",
"357","O21","71",,"146070.9","336639.2",
"357","O21","72",,"145913.39","337826.22",
"357","O21","73",,"145730.06","339614.12",
"357","O21","74",,"145756.56","341010.7",
"357","O21","75",,"145754.2","342714.06",
"357","O21","76",,"145703.86","345651.1",
"357","O21","77",,"145598.16","348934.34",
"357","O21","78",,"145549.34","353246.9",
"357","O21","79",,"145254.08","358732.78",
"357","O21","80",,"144651.92","365828.56",
"357","O21","81",,"144374.2","374361.0",
"357","O21","82",,"144233.1","383689.9",
"357","O21","83",,"143941.7","393777.94",
"357","O21","84",,"143690.03","403710.28",
"357","O21","85",,"143316.38","413484.97",
"357","O21","86",,"142985.38","424301.9",
"357","O21","87",,"142796.52","434766.56",
"357","O21","88",,"142512.8","444878.56",
"357","O21","89",,"141904.88","454815.1",
"357","O21","90",,"141759.0","463379.44",
"358","O22","1",,"150143.38","217243.81",
"358","O22","2",,"149473.6","216299.64",
"358","O22","3",,"147597.56","213796.89",
"358","O22","4",,"145337.36","210899.02",
"358","O22","5",,"143285.28","208574.5",
"358","O22","6",,"142048.3","207227.83",
"358","O22","7",,"141337.67","206318.12",
"358","O22","8",,"140948.69","206033.48",
"358","O22","9",,"140659.95","205815.3",
"358","O22","10",,"140428.81","205791.17",
"358","O22","11",,"140192.05","205921.31",
"358","O22","12",,"140058.34","206012.36",
"358","O22","13",,"139945.47","206080.0",
"358","O22","14",,"140082.08","206256.16",
"358","O22","15",,"140034.0","206303.64",
"358","O22","16",,"139967.78","206509.05",
"358","O22","17",,"140038.34","206498.1",
"358","O22","18",,"140030.95","206556.94",
"358","O22","19",,"139939.44","206925.72",
"358","O22","20",,"139749.45","207262.05",
"358","O22","21",,"139680.55","206935.17",
"358","O22","22",,"139499.25","206849.27",
"358","O22","23",,"139320.05","207265.12",
"358","O22","24",,"139352.34","207704.48",
"358","O22","25",,"139305.48","208504.27",
"358","O22","26",,"139671.67","209332.6",
"358","O22","27",,"139829.42","209815.95",
"358","O22","28",,"139685.38","211901.9",
"358","O22","29",,"139346.69","215367.78",
"358","O22","30",,"139126.2","220625.02",
"358","O22","31",,"139112.22","228036.48",
"358","O22","32",,"138874.05","237963.66",
"358","O22","33",,"138385.12","249968.08",
"358","O22","34",,"138021.89","262681.84",
"358","O22","35",,"137835.17","275937.3",
"358","O22","36",,"137714.08","288385.75",
"358","O22","37",,"137173.44","300587.72",
"358","O22","38",,"136958.36","311447.2",
"358","O22","39",,"137001.38","320821.03",
"358","O22","40",,"136785.53","329529.44",
"358","O22","41",,"136477.28","336756.88",
"358","O22","42",,"136238.95","342472.53",
"358","O22","43",,"136095.14","347408.7",
"358","O22","44",,"136051.56","351679.5",
"358","O22","45",,"136134.58","355162.8",
"358","O22","46",,"135788.48","357824.16",
"358","O22","47",,"135682.34","360498.62",
"358","O22","48",,"135867.72","362857.28",
"358","O22","49",,"135879.0","364804.22",
"358","O22","50",,"135802.23","366270.4",
"358","O22","51",,"135756.3","368046.7",
"358","O22","52",,"135611.7","369256.78",
"358","O22","53",,"135551.06","370569.38",
"358","O22","54",,"135639.47","371968.75",
"358","O22","55",,"135667.92","373494.38",
"358","O22","56",,"135882.61","374387.0",
"358","O22","57",,"135832.23","375489.44",
"358","O22","58",,"135652.28","376414.75",
"358","O22","59",,"135635.92","377294.9",
"358","O22","60",,"135922.17","378466.1",
"358","O22","61",,"135935.61","380030.0",
"358","O22","62",,"135947.75","380931.53",
"358","O22","63",,"135872.0","381808.78",
"358","O22","64",,"135808.3","383103.25",
"358","O22","65",,"135841.25","383773.34",
"358","O22","66",,"135924.28","385034.12",
"358","O22","67",,"135728.97","386055.56",
"358","O22","68",,"135607.0","386986.38",
"358","O22","69",,"135550.72","387963.16",
"358","O22","70",,"135547.94","388590.3",
"358","O22","71",,"135745.66","389516.66",
"358","O22","72",,"135677.5","390900.84",
"358","O22","73",,"135634.56","391645.38",
"358","O22","74",,"135770.97","392837.0",
"358","O22","75",,"135659.0","393873.7",
"358","O22","76",,"135537.44","394680.75",
"358","O22","77",,"135457.62","395956.47",
"358","O22","78",,"135449.16","396727.88",
"358","O22","79",,"135560.45","397693.72",
"358","O22","80",,"135447.23","398758.53",
"358","O22","81",,"135272.25","400062.94",
"358","O22","82",,"135142.64","401049.88",
"358","O22","83",,"135170.56","402427.06",
"358","O22","84",,"135444.86","403852.38",
"358","O22","85",,"135490.7","404706.2",
"358","O22","86",,"135403.97","406128.6",
"358","O22","87",,"135231.8","408071.3",
"358","O22","88",,"135083.02","410420.34",
"358","O22","89",,"135076.16","412981.66",
"358","O22","90",,"135176.8","416104.7",
"359","O23","1",,"155187.19","225718.97",
"359","O23","2",,"154332.84","224699.66",
"359","O23","3",,"152560.58","222432.72",
"359","O23","4",,"150123.11","219679.45",
"359","O23","5",,"148010.12","216810.94",
"359","O23","6",,"146977.72","214875.83",
"359","O23","7",,"146312.62","214230.56",
"359","O23","8",,"145878.56","213998.27",
"359","O23","9",,"145750.75","213597.69",
"359","O23","10",,"145418.58","213662.31",
"359","O23","11",,"145202.38","214358.88",
"359","O23","12",,"145451.84","214708.19",
"359","O23","13",,"145316.77","214838.9",
"359","O23","14",,"145104.75","214796.05",
"359","O23","15",,"145278.03","214448.97",
"359","O23","16",,"145229.77","214347.88",
"359","O23","17",,"145017.55","214580.1",
"359","O23","18",,"145195.58","214714.38",
"359","O23","19",,"145474.05","214702.39",
"359","O23","20",,"145461.98","214926.94",
"359","O23","21",,"145211.28","215103.1",
"359","O23","22",,"145368.02","215167.28",
"359","O23","23",,"145291.28","215494.62",
"359","O23","24",,"145312.53","215836.73",
"359","O23","25",,"145480.58","215906.62",
"359","O23","26",,"145451.11","216478.12",
"359","O23","27",,"145389.89","217458.66",
"359","O23","28",,"145121.16","219608.08",
"359","O23","29",,"145216.02","222745.4",
"359","O23","30",,"145186.55","228267.92",
"359","O23","31",,"144724.48","236487.39",
"359","O23","32",,"144163.8","248611.48",
"359","O23","33",,"143341.86","265186.75",
"359","O23","34",,"142548.64","284523.06",
"359","O23","35",,"141846.08","303463.88",
"359","O23","36",,"141359.31","320448.7",
"359","O23","37",,"140881.12","334279.16",
"359","O23","38",,"140461.73","344574.28",
"359","O23","39",,"140050.8","351828.0",
"359","O23","40",,"139751.42","357950.6",
"359","O23","41",,"139737.73","362665.97",
"359","O23","42",,"139547.22","366698.7",
"359","O23","43",,"139341.28","370260.9",
"359","O23","44",,"139126.8","373892.8",
"359","O23","45",,"139288.66","376662.5",
"359","O23","46",,"139361.98","379691.53",
"359","O23","47",,"139316.02","382883.7",
"359","O23","48",,"139137.0","385936.72",
"359","O23","49",,"139062.14","388757.12",
"359","O23","50",,"138848.19","391670.78",
"359","O23","51",,"138811.06","394787.1",
"359","O23","52",,"138578.02","397600.62",
"359","O23","53",,"138406.94","400570.25",
"359","O23","54",,"138443.69","403437.88",
"359","O23","55",,"138224.28","406520.9",
"359","O23","56",,"138023.25","408744.53",
"359","O23","57",,"137837.14","411869.75",
"359","O23","58",,"138053.88","414904.4",
"359","O23","59",,"138181.17","417071.25",
"359","O23","60",,"137932.81","419185.06",
"359","O23","61",,"137649.67","422140.12",
"359","O23","62",,"137597.06","425104.78",
"359","O23","63",,"137665.5","427593.94",
"359","O23","64",,"137604.25","430264.34",
"359","O23","65",,"137697.11","432842.56",
"359","O23","66",,"137595.8","435432.9",
"359","O23","67",,"137369.78","438060.03",
"359","O23","68",,"137260.02","440849.1",
"359","O23","69",,"137111.27","443302.66",
"359","O23","70",,"137014.36","446051.47",
"359","O23","71",,"136945.66","449505.34",
"359","O23","72",,"136874.73","453294.56",
"359","O23","73",,"136657.25","456829.12",
"359","O23","74",,"136314.88","461373.94",
"359","O23","75",,"136019.28","467032.25",
"359","O23","76",,"135774.7","473408.38",
"359","O23","77",,"135518.17","482279.84",
"359","O23","78",,"135290.81","492456.94",
"359","O23","79",,"134923.92","502873.75",
"359","O23","80",,"134117.89","512769.03",
"359","O23","81",,"133411.2","525386.2",
"359","O23","82",,"133120.8","536527.0",
"359","O23","83",,"132931.5","548088.7",
"359","O23","84",,"132736.06","558707.3",
"359","O23","85",,"132369.86","568349.5",
"359","O23","86",,"131660.2","577421.75",
"359","O23","87",,"131398.4","586687.06",
"359","O23","88",,"131173.16","595606.1",
"359","O23","89",,"130809.18","604601.06",
"359","O23","90",,"130724.28","611923.2",
"360","O24","1",,"152205.39","233059.08",
"360","O24","2",,"151464.89","231947.8",
"360","O24","3",,"149877.25","229684.23",
"360","O24","4",,"147734.92","226728.12",
"360","O24","5",,"145869.92","224048.36",
"360","O24","6",,"144278.03","221829.34",
"360","O24","7",,"143381.08","220829.69",
"360","O24","8",,"143018.23","220053.84",
"360","O24","9",,"142901.86","219950.7",
"360","O24","10",,"142747.3","220211.12",
"360","O24","11",,"142479.05","220340.47",
"360","O24","12",,"142224.55","220662.42",
"360","O24","13",,"142040.6","220617.05",
"360","O24","14",,"142169.53","220357.69",
"360","O24","15",,"142108.9","220329.33",
"360","O24","16",,"142094.95","220631.52",
"360","O24","17",,"141886.1","220680.33",
"360","O24","18",,"141756.86","220613.98",
"360","O24","19",,"141863.78","220704.1",
"360","O24","20",,"141870.86","220999.1",
"360","O24","21",,"141986.16","221173.33",
"360","O24","22",,"142210.52","222075.52",
"360","O24","23",,"142095.64","223117.11",
"360","O24","24",,"142061.17","224552.33",
"360","O24","25",,"141959.64","227972.3",
"360","O24","26",,"141751.06","233102.89",
"360","O24","27",,"141324.36","242145.84",
"360","O24","28",,"140872.23","256193.28",
"360","O24","29",,"140047.5","275932.34",
"360","O24","30",,"139613.25","298323.94",
"360","O24","31",,"139125.47","320515.75",
"360","O24","32",,"138711.62","339846.34",
"360","O24","33",,"138156.31","354942.06",
"360","O24","34",,"137942.58","365441.78",
"360","O24","35",,"137919.94","372897.53",
"360","O24","36",,"137806.33","378558.78",
"360","O24","37",,"137668.16","382157.03",
"360","O24","38",,"137555.67","384890.2",
"360","O24","39",,"137519.73","387016.75",
"360","O24","40",,"137532.77","388969.78",
"360","O24","41",,"137647.73","390317.84",
"360","O24","42",,"137663.36","392139.47",
"360","O24","43",,"137572.92","393567.78",
"360","O24","44",,"137588.1","394712.38",
"360","O24","45",,"137818.38","395912.3",
"360","O24","46",,"137843.23","397102.6",
"360","O24","47",,"137620.34","398501.53",
"360","O24","48",,"137509.03","399509.38",
"360","O24","49",,"137595.6","399944.7",
"360","O24","50",,"137677.97","400978.88",
"360","O24","51",,"137714.28","402396.12",
"360","O24","52",,"137637.39","403835.47",
"360","O24","53",,"137555.55","405020.16",
"360","O24","54",,"137591.47","405904.75",
"360","O24","55",,"137687.67","406797.2",
"360","O24","56",,"137543.53","408252.6",
"360","O24","57",,"137396.66","409467.28",
"360","O24","58",,"137249.88","410177.75",
"360","O24","59",,"137171.05","411023.88",
"360","O24","60",,"137237.8","411682.16",
"360","O24","61",,"137310.62","413164.06",
"360","O24","62",,"137270.02","414486.66",
"360","O24","63",,"137196.11","415563.3",
"360","O24","64",,"137210.64","416503.6",
"360","O24","65",,"137217.53","417647.9",
"360","O24","66",,"137091.53","418058.34",
"360","O24","67",,"136991.6","419228.7",
"360","O24","68",,"136990.8","421355.84",
"360","O24","69",,"137194.16","422087.34",
"360","O24","70",,"137188.77","422784.97",
"360","O24","71",,"137188.92","424133.75",
"360","O24","72",,"137134.27","425055.38",
"360","O24","73",,"137083.45","425961.44",
"360","O24","74",,"137048.89","427040.22",
"360","O24","75",,"136605.75","427890.94",
"360","O24","76",,"136610.45","429054.3",
"360","O24","77",,"137079.8","430916.6",
"360","O24","78",,"137082.16","431672.4",
"360","O24","79",,"136996.75","432761.16",
"360","O24","80",,"136988.98","433537.12",
"360","O24","81",,"137024.25","434559.4",
"360","O24","82",,"137055.19","436008.7",
"360","O24","83",,"136940.6","437447.0",
"360","O24","84",,"136748.62","438341.72",
"360","O24","85",,"136599.62","439438.94",
"360","O24","86",,"136620.84","440518.78",
"360","O24","87",,"136881.28","441254.0",
"360","O24","88",,"136891.23","442299.56",
"360","O24","89",,"136843.83","443491.44",
"360","O24","90",,"136791.11","444917.0",
"361","P1","1",,"150079.44",,"246577.86"
"361","P1","2",,"149527.06",,"246311.16"
"361","P1","3",,"148146.11",,"244712.62"
"361","P1","4",,"147014.69",,"243633.0"
"361","P1","5",,"145566.55",,"241139.45"
"361","P1","6",,"144262.75",,"238920.36"
"361","P1","7",,"143877.67",,"238208.1"
"361","P1","8",,"143827.88",,"238184.52"
"361","P1","9",,"143893.03",,"238452.94"
"361","P1","10",,"143894.36",,"238359.98"
"361","P1","11",,"143779.6",,"238317.94"
"361","P1","12",,"143721.12",,"238460.89"
"361","P1","13",,"143694.0",,"238374.9"
"361","P1","14",,"143683.27",,"238071.45"
"361","P1","15",,"143722.19",,"238078.61"
"361","P1","16",,"143729.77",,"238453.1"
"361","P1","17",,"143797.67",,"238709.55"
"361","P1","18",,"143758.38",,"238729.94"
"361","P1","19",,"143645.02",,"238837.45"
"361","P1","20",,"143633.78",,"238921.53"
"361","P1","21",,"143758.72",,"238899.23"
"361","P1","22",,"143940.25",,"239048.27"
"361","P1","23",,"143741.95",,"239186.86"
"361","P1","24",,"143667.67",,"239257.86"
"361","P1","25",,"143738.22",,"239349.6"
"361","P1","26",,"143997.39",,"239854.45"
"361","P1","27",,"144182.73",,"240322.72"
"361","P1","28",,"144139.44",,"241503.94"
"361","P1","29",,"143965.69",,"243452.53"
"361","P1","30",,"143889.25",,"247078.42"
"361","P1","31",,"143944.97",,"253140.34"
"361","P1","32",,"144159.69",,"262766.7"
"361","P1","33",,"144254.38",,"275860.2"
"361","P1","34",,"144242.83",,"291815.8"
"361","P1","35",,"144355.28",,"307865.84"
"361","P1","36",,"144388.69",,"320903.97"
"361","P1","37",,"144653.39",,"330564.6"
"361","P1","38",,"144737.86",,"337024.2"
"361","P1","39",,"144658.4",,"340867.12"
"361","P1","40",,"144538.06",,"343713.53"
"361","P1","41",,"144472.31",,"345538.2"
"361","P1","42",,"144615.64",,"346606.06"
"361","P1","43",,"144787.48",,"347563.5"
"361","P1","44",,"144814.78",,"348687.66"
"361","P1","45",,"144800.88",,"348946.72"
"361","P1","46",,"144702.92",,"350084.25"
"361","P1","47",,"144676.66",,"350816.5"
"361","P1","48",,"144828.2",,"351499.88"
"361","P1","49",,"144757.17",,"352050.78"
"361","P1","50",,"144685.77",,"352455.4"
"361","P1","51",,"144825.17",,"353237.28"
"361","P1","52",,"144950.02",,"353974.9"
"361","P1","53",,"145148.61",,"354822.22"
"361","P1","54",,"145085.36",,"355514.12"
"361","P1","55",,"145022.03",,"355970.22"
"361","P1","56",,"145085.72",,"356675.1"
"361","P1","57",,"145075.53",,"356948.06"
"361","P1","58",,"144958.66",,"357049.47"
"361","P1","59",,"144907.2",,"357792.9"
"361","P1","60",,"145089.14",,"358546.25"
"361","P1","61",,"145262.19",,"358949.03"
"361","P1","62",,"145432.88",,"359577.5"
"361","P1","63",,"145363.0",,"360459.1"
"361","P1","64",,"145379.05",,"360861.9"
"361","P1","65",,"145566.56",,"361017.8"
"361","P1","66",,"145498.23",,"361501.34"
"361","P1","67",,"145448.31",,"362334.06"
"361","P1","68",,"145445.9",,"362762.12"
"361","P1","69",,"145439.48",,"362809.7"
"361","P1","70",,"145695.83",,"363631.78"
"361","P1","71",,"145665.98",,"364238.34"
"361","P1","72",,"145695.14",,"364785.7"
"361","P1","73",,"145722.7",,"365301.6"
"361","P1","74",,"145722.1",,"366086.25"
"361","P1","75",,"145697.33",,"366642.88"
"361","P1","76",,"145810.38",,"366958.66"
"361","P1","77",,"145885.06",,"367519.88"
"361","P1","78",,"145996.47",,"367475.12"
"361","P1","79",,"145966.98",,"368026.5"
"361","P1","80",,"146026.08",,"368458.78"
"361","P1","81",,"145922.33",,"368794.5"
"361","P1","82",,"145890.03",,"369003.44"
