# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Cycle Number","SYBR","ROX"
"101","E5","192","15686.888","139941.92"
"101","E5","193","15349.108","140156.36"
"101","E5","194","15419.16","139708.34"
"101","E5","195","15221.325","139816.05"
"101","E5","196","15369.294","139694.64"
"101","E5","197","15147.685","139354.97"
"101","E5","198","14965.472","139541.6"
"101","E5","199","14718.664","139271.17"
"101","E5","200","14673.021","139091.34"
"101","E5","201","14379.491","138783.17"
"101","E5","202","14269.591","138815.98"
"101","E5","203","14262.637","138574.62"
"101","E5","204","14146.22","138586.89"
"101","E5","205","14199.202","138516.6"
"101","E5","206","13904.125","138567.55"
"101","E5","207","13859.98","138381.28"
"101","E5","208","13584.756","138229.73"
"101","E5","209","13793.6","138051.22"
"101","E5","210","13379.006","138115.23"
"101","E5","211","13401.307","138018.47"
"101","E5","212","13303.406","137479.5"
"101","E5","213","12971.122","137291.42"
"101","E5","214","12955.271","137472.75"
"101","E5","215","12944.756","137152.69"
"101","E5","216","12931.568","137226.9"
"101","E5","217","12852.906","137062.55"
"101","E5","218","12598.895","137225.5"
"101","E5","219","12648.839","136857.89"
"101","E5","220","12197.236","136890.03"
"101","E5","221","12436.255","136399.64"
"101","E5","222","12214.002","136428.38"
"103","E7","1","22638.629","143271.06"
"103","E7","2","22843.086","142422.5"
"103","E7","3","23066.566","140638.98"
"103","E7","4","23215.553","139874.94"
"103","E7","5","23431.701","139643.61"
"103","E7","6","23644.82","139498.33"
"103","E7","7","23707.26","139325.03"
"103","E7","8","23943.572","139219.42"
"103","E7","9","24144.455","139164.0"
"103","E7","10","24307.797","139020.9"
"103","E7","11","24530.654","138963.3"
"103","E7","12","24768.637","139040.53"
"103","E7","13","25054.65","138955.98"
"103","E7","14","25191.445","138875.58"
"103","E7","15","25602.295","138789.86"
"103","E7","16","25763.016","138564.52"
"103","E7","17","26091.35","138556.02"
"103","E7","18","26449.15","138726.02"
"103","E7","19","27218.115","138663.2"
"103","E7","20","28396.168","138599.02"
"103","E7","21","30398.305","138542.75"
"103","E7","22","34101.598","138536.75"
"103","E7","23","40260.01","138608.38"
"103","E7","24","50440.297","138663.55"
"103","E7","25","66207.875","138657.0"
"103","E7","26","88241.055","138704.86"
"103","E7","27","116862.1","138758.45"
"103","E7","28","150031.56","138832.45"
"103","E7","29","184851.0","138802.62"
"103","E7","30","219030.1","138803.56"
"103","E7","31","250313.81","138902.95"
"103","E7","32","277667.06","138935.95"
"103","E7","33","300771.34","139130.6"
"103","E7","34","319410.72","139144.67"
"103","E7","35","333935.4","139227.48"
"103","E7","36","344963.06","139237.3"
"103","E7","37","353167.03","139184.88"
"103","E7","38","359034.97","139236.16"
"103","E7","39","363232.3","139273.9"
"103","E7","40","366416.16","139267.27"
"103","E7","41","369058.03","139325.48"
"103","E7","42","370488.5","139403.16"
"103","E7","43","372061.8","139381.31"
"103","E7","44","373254.16","139446.5"
"103","E7","45","374185.75","139421.92"
"103","E7","46","374574.97","139490.88"
"103","E7","47","375084.94","139382.8"
"103","E7","48","375535.56","139347.3"
"103","E7","49","375739.3","139574.44"
"103","E7","50","376013.1","139510.03"
"103","E7","51","376836.06","139402.66"
"103","E7","52","376918.2","139363.39"
"103","E7","53","377226.1","139326.2"
"103","E7","54","377156.06","139423.98"
"103","E7","55","377575.5","139305.78"
"103","E7","56","377966.6","139243.42"
"103","E7","57","378088.06","139399.73"
"103","E7","58","378227.22","139474.27"
"103","E7","59","378865.72","139501.34"
"103","E7","60","379021.44","139422.95"
"103","E7","61","378813.12","139411.0"
"103","E7","62","379100.7","139547.39"
"103","E7","63","379625.6","139546.36"
"103","E7","64","379287.22","139722.36"
"103","E7","65","379775.2","139885.23"
"103","E7","66","380273.22","139861.73"
"103","E7","67","380226.38","139621.83"
"103","E7","68","380058.6","139516.0"
"103","E7","69","379972.03","139598.75"
"103","E7","70","380153.75","139515.52"
"103","E7","71","380760.94","139419.11"
"103","E7","72","381434.28","139438.62"
"103","E7","73","381956.5","139496.72"
"103","E7","74","382222.66","139502.64"
"103","E7","75","382459.5","139439.61"
"103","E7","76","383260.66","139501.39"
"103","E7","77","384321.2","139598.44"
"103","E7","78","386011.66","139581.52"
"103","E7","79","388565.38","139697.58"
"103","E7","80","391631.25","139580.11"
"103","E7","81","396153.72","139489.28"
"103","E7","82","403464.2","139601.92"
"103","E7","83","414306.34","139754.61"
"103","E7","84","429050.44","139854.42"
"103","E7","85","448551.38","140007.3"
"103","E7","86","473262.03","140091.05"
"103","E7","87","503614.7","140171.52"
"103","E7","88","537391.6","140185.61"
"103","E7","89","574262.1","140343.12"
"103","E7","90","605177.06","140277.75"
"103","E7","91","634406.6","140798.58"
"103","E7","92","629726.1","140993.42"
"103","E7","93","625124.6","141098.45"
"103","E7","94","618471.5","140895.6"
"103","E7","95","613548.6","140822.62"
"103","E7","96","609663.94","140716.92"
"103","E7","97","602879.2","141032.67"
"103","E7","98","597773.8","140756.42"
"103","E7","99","593469.0","141118.53"
"103","E7","100","586571.3","140832.75"
"103","E7","101","583420.0","141055.64"
"103","E7","102","576889.6","141089.6"
"103","E7","103","571470.6","140840.22"
"103","E7","104","565796.06","141208.12"
"103","E7","105","562200.06","141194.23"
"103","E7","106","557055.0","140881.02"
"103","E7","107","550398.6","141008.69"
"103","E7","108","546204.9","141032.86"
"103","E7","109","541133.8","140628.05"
"103","E7","110","536443.8","140660.39"
"103","E7","111","530635.06","140958.69"
"103","E7","112","525567.9","140915.62"
"103","E7","113","520077.8","140822.34"
"103","E7","114","514987.8","141124.6"
"103","E7","115","509514.2","140631.27"
"103","E7","116","503852.5","140692.98"
"103","E7","117","500039.34","140401.83"
"103","E7","118","495397.47","140769.22"
"103","E7","119","490780.38","140820.94"
"103","E7","120","484971.25","140824.22"
"103","E7","121","479201.28","140342.53"
"103","E7","122","474109.62","140694.17"
"103","E7","123","470688.25","140787.45"
"103","E7","124","463929.75","140515.9"
"103","E7","125","458734.72","140793.39"
"103","E7","126","454326.88","140601.92"
"103","E7","127","450180.75","140398.19"
"103","E7","128","445011.25","140942.86"
"103","E7","129","440235.16","140705.62"
"103","E7","130","435256.25","140907.12"
"103","E7","131","431128.66","140730.34"
"103","E7","132","425874.78","140577.02"
"103","E7","133","420973.7","140599.89"
"103","E7","134","416214.84","140611.83"
"103","E7","135","411547.44","140654.88"
"103","E7","136","406877.2","140318.34"
"103","E7","137","401987.88","140503.34"
"103","E7","138","396736.38","140500.14"
"103","E7","139","392227.9","140250.14"
"103","E7","140","387594.7","140128.25"
"103","E7","141","382325.1","140230.55"
"103","E7","142","378141.4","140221.84"
"103","E7","143","373310.34","140179.95"
"103","E7","144","368559.0","140104.66"
"103","E7","145","363761.4","139922.47"
"103","E7","146","359714.62","140019.11"
"103","E7","147","354814.62","139944.62"
"103","E7","148","349956.47","139736.67"
"103","E7","149","345247.62","139567.2"
"103","E7","150","340424.88","139832.23"
"103","E7","151","336382.84","139269.4"
"103","E7","152","331055.88","139661.25"
"103","E7","153","326829.0","139180.2"
"103","E7","154","322111.2","139422.83"
"103","E7","155","317480.9","139196.7"
"103","E7","156","312435.94","139042.6"
"103","E7","157","307679.72","139160.67"
"103","E7","158","302992.6","139097.8"
"103","E7","159","298245.25","138977.42"
"103","E7","160","293721.12","139160.31"
"103","E7","161","288440.78","138808.08"
"103","E7","162","283042.4","139054.38"
"103","E7","163","278726.66","138427.2"
"103","E7","164","272888.8","138326.88"
"103","E7","165","267580.0","138366.4"
"103","E7","166","262008.92","138594.9"
"103","E7","167","256520.2","138144.39"
"103","E7","168","250077.08","138454.83"
"103","E7","169","243658.31","138239.53"
"103","E7","170","237096.6","137953.72"
"103","E7","171","229454.34","138065.14"
"103","E7","172","221232.08","137638.1"
"103","E7","173","212151.72","137565.9"
"103","E7","174","201352.61","137771.6"
"103","E7","175","189212.34","137802.81"
"103","E7","176","173964.39","137270.52"
"103","E7","177","155576.92","137173.11"
"103","E7","178","132478.58","137212.16"
"103","E7","179","103794.625","137291.95"
"103","E7","180","71218.33","136924.78"
"103","E7","181","40361.848","136598.52"
"103","E7","182","25552.516","136323.36"
"103","E7","183","24162.006","136763.7"
"103","E7","184","23397.988","136590.44"
"103","E7","185","22998.832","136222.08"
"103","E7","186","22860.332","136370.0"
"103","E7","187","22470.113","136013.05"
"103","E7","188","22138.246","135820.25"
"103","E7","189","21707.68","135912.69"
"103","E7","190","21423.135","135952.44"
"103","E7","191","21318.504","135721.08"
"103","E7","192","20743.594","135403.3"
"103","E7","193","20567.625","135548.69"
"103","E7","194","20429.592","135525.39"
"103","E7","195","19760.691","135576.2"
"103","E7","196","19460.209","135044.6"
"103","E7","197","19138.42","134866.1"
"103","E7","198","18917.145","135063.05"
"103","E7","199","18718.396","134577.67"
"103","E7","200","18591.693","134476.55"
"103","E7","201","18616.535","134558.83"
"103","E7","202","18290.064","134448.97"
"103","E7","203","17920.512","134086.34"
"103","E7","204","17696.738","133977.08"
"103","E7","205","17304.127","133788.33"
"103","E7","206","17113.06","133813.03"
"103","E7","207","16777.04","133503.9"
"103","E7","208","16677.43","133685.14"
"103","E7","209","16464.045","133388.25"
"103","E7","210","16274.236","133280.98"
"103","E7","211","16263.725","133064.16"
"103","E7","212","16074.053","133007.48"
"103","E7","213","15671.588","132602.38"
"103","E7","214","15747.337","132753.48"
"103","E7","215","15403.037","132729.72"
"103","E7","216","15252.349","132481.11"
"103","E7","217","14891.54","132487.94"
"103","E7","218","14706.561","132579.78"
"103","E7","219","14529.303","132257.3"
"103","E7","220","14504.287","132247.42"
"103","E7","221","14240.389","131960.98"
"103","E7","222","14328.021","131885.36"
"104","E8","1","25489.922","143328.1"
"104","E8","2","25690.855","142848.39"
"104","E8","3","25933.617","141694.7"
"104","E8","4","26177.248","141197.75"
"104","E8","5","26301.701","141037.92"
"104","E8","6","26682.945","141013.17"
"104","E8","7","26861.049","140748.31"
"104","E8","8","27016.996","140535.8"
"104","E8","9","27210.686","140296.66"
"104","E8","10","27347.137","140129.56"
"104","E8","11","27476.592","139934.5"
"104","E8","12","27662.06","139737.08"
"104","E8","13","27986.11","139632.83"
"104","E8","14","28083.611","139574.94"
"104","E8","15","28342.762","139518.89"
"104","E8","16","28685.965","139512.9"
"104","E8","17","28990.664","139430.84"
"104","E8","18","29525.855","139197.56"
"104","E8","19","30404.139","139133.2"
"104","E8","20","31665.719","139127.47"
"104","E8","21","33856.53","139150.53"
"104","E8","22","37725.21","139281.64"
"104","E8","23","44267.445","139392.28"
"104","E8","24","54815.48","139345.11"
"104","E8","25","71130.984","139304.86"
"104","E8","26","93932.055","139327.16"
"104","E8","27","122435.51","139311.42"
"104","E8","28","154993.48","139342.39"
"104","E8","29","189264.8","139375.72"
"104","E8","30","222442.58","139456.34"
"104","E8","31","252351.73","139486.28"
"104","E8","32","278827.38","139475.67"
"104","E8","33","300731.94","139518.0"
"104","E8","34","318015.03","139841.66"
"104","E8","35","331657.34","139817.03"
"104","E8","36","341868.0","139725.0"
"104","E8","37","349377.1","139727.94"
"104","E8","38","355172.53","139833.53"
"104","E8","39","359017.0","139819.83"
"104","E8","40","362063.72","139882.48"
"104","E8","41","364068.4","139868.81"
"104","E8","42","365285.25","139951.8"
"104","E8","43","366505.06","139936.5"
"104","E8","44","367330.84","140019.12"
"104","E8","45","368185.9","139966.38"
"104","E8","46","368988.8","139947.7"
"104","E8","47","369701.03","140011.8"
"104","E8","48","370250.06","139984.1"
"104","E8","49","370532.22","140054.6"
"104","E8","50","370607.12","139985.75"
"104","E8","51","370986.28","139882.38"
"104","E8","52","371265.88","139791.61"
"104","E8","53","371429.94","139755.33"
"104","E8","54","371523.78","139943.56"
"104","E8","55","372215.9","140144.02"
"104","E8","56","372457.66","140246.28"
"104","E8","57","372624.9","140176.4"
"104","E8","58","372655.94","140111.7"
"104","E8","59","372838.53","140069.4"
"104","E8","60","372917.94","140217.4"
"104","E8","61","372819.4","140213.0"
"104","E8","62","373187.2","140120.31"
"104","E8","63","373681.03","140092.08"
"104","E8","64","373817.97","140114.42"
"104","E8","65","373783.66","140164.02"
"104","E8","66","374079.84","140127.92"
"104","E8","67","374352.22","140253.72"
"104","E8","68","374805.84","140370.75"
"104","E8","69","374970.66","140305.83"
"104","E8","70","374995.47","140188.16"
"104","E8","71","375266.4","140129.12"
"104","E8","72","375674.28","140304.6"
"104","E8","73","376193.78","140414.47"
"104","E8","74","377302.47","140329.67"
"104","E8","75","379007.2","140227.8"
"104","E8","76","380499.12","140205.64"
"104","E8","77","383724.4","140471.55"
"104","E8","78","388348.0","140458.69"
"104","E8","79","395680.56","140454.5"
"104","E8","80","406503.12","140527.88"
"104","E8","81","422362.03","140524.06"
"104","E8","82","444150.94","140710.92"
"104","E8","83","472507.22","140813.1"
"104","E8","84","506451.88","140758.55"
"104","E8","85","543571.7","140882.14"
"104","E8","86","581729.6","141034.44"
"104","E8","87","619967.9","141172.6"
"104","E8","88","655660.44","141244.12"
"104","E8","89","687896.94","141305.94"
"104","E8","90","715928.25","141283.9"
"104","E8","91","735820.06","140076.61"
"104","E8","92","731340.4","140205.11"
"104","E8","93","724636.25","140215.98"
"104","E8","94","719950.6","140240.61"
"104","E8","95","714070.75","140165.83"
"104","E8","96","708075.56","140495.95"
"104","E8","97","703267.4","140284.73"
"104","E8","98","696082.44","139949.69"
"104","E8","99","691764.9","139872.84"
"104","E8","100","686051.06","140143.1"
"104","E8","101","680230.8","140100.86"
"104","E8","102","675556.2","140147.47"
"104","E8","103","670068.4","140141.69"
"104","E8","104","663972.6","140348.27"
"104","E8","105","660173.25","140345.39"
"104","E8","106","653607.7","140078.97"
"104","E8","107","650060.94","139846.72"
"104","E8","108","643141.3","140122.16"
"104","E8","109","637596.94","139954.66"
"104","E8","110","632152.9","140258.66"
"104","E8","111","628908.0","139955.94"
"104","E8","112","622303.1","140100.88"
"104","E8","113","616002.94","140139.05"
"104","E8","114","609947.75","140206.34"
"104","E8","115","605276.6","140169.12"
"104","E8","116","598642.3","139934.36"
"104","E8","117","594285.25","139948.94"
"104","E8","118","588610.5","140156.69"
"104","E8","119","584992.1","139887.9"
"104","E8","120","579479.44","140016.0"
"104","E8","121","572817.4","140019.64"
"104","E8","122","567816.4","139747.06"
"104","E8","123","562163.5","139939.1"
"104","E8","124","556222.25","139951.84"
"104","E8","125","550629.0","139638.19"
"104","E8","126","545895.5","139983.88"
"104","E8","127","540305.1","139548.33"
"104","E8","128","532720.25","139846.62"
"104","E8","129","529225.5","139854.61"
"104","E8","130","524130.4","139898.98"
"104","E8","131","518507.7","139593.84"
"104","E8","132","512618.75","139613.69"
"104","E8","133","508716.84","139803.73"
"104","E8","134","502713.88","139749.61"
"104","E8","135","495142.44","139718.64"
"104","E8","136","491696.25","139610.23"
"104","E8","137","485538.22","139656.86"
"104","E8","138","480969.12","139396.14"
"104","E8","139","476423.88","139490.69"
"104","E8","140","469367.56","139265.31"
"104","E8","141","465480.22","139266.89"
"104","E8","142","459736.7","139192.12"
