# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_6\data\JG074C_L2_500_competitor_sweep.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-06 10:13:53 AM EDT
# Run End Date/Time: 2022-04-06 12:09:45 PM EDT
# Run Duration: 115 minutes 52 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:45:31 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:46:09 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"4","A4","41","243700.23","172968.38","148820.03"
"4","A4","42","246303.89","175120.62","148779.69"
"4","A4","43","249826.89","176809.86","148939.1"
"4","A4","44","253113.98","178694.9","148933.47"
"4","A4","45","255405.17","180784.72","149005.17"
"4","A4","46","258277.25","182514.48","148952.69"
"4","A4","47","261863.11","184470.38","148956.03"
"4","A4","48","265331.7","185946.52","148984.67"
"4","A4","49","268772.4","187758.34","149037.53"
"4","A4","50","271578.16","189567.12","148897.03"
"4","A4","51","275445.72","190905.77","148825.8"
"4","A4","52","278807.0","192703.98","149095.19"
"4","A4","53","282327.03","194468.84","149182.2"
"4","A4","54","286020.8","195776.6","149141.53"
"4","A4","55","289380.6","196930.88","149147.23"
"4","A4","56","292858.62","198398.83","149188.45"
"4","A4","57","296804.97","199859.17","149200.53"
"4","A4","58","300886.56","200921.75","149202.81"
"4","A4","59","304746.38","202135.4","149211.89"
"4","A4","60","308427.62","203150.4","149116.16"
"4","A4","61","311873.47","204620.64","149156.89"
"4","A4","62","315915.72","205629.7","149232.06"
"4","A4","63","318766.5","206675.67","149201.8"
"4","A4","64","322694.25","207586.78","149316.44"
"4","A4","65","326327.72","208580.2","149418.14"
"4","A4","66","330566.97","209390.86","149343.14"
"4","A4","67","333816.12","210513.75","149174.14"
"4","A4","68","337484.16","211735.98","149036.92"
"4","A4","69","341394.06","212646.81","149038.52"
"4","A4","70","344571.16","213798.83","148992.03"
"4","A4","71","349178.16","214792.53","149023.42"
"4","A4","72","353234.47","215907.27","149199.98"
"4","A4","73","357769.03","216967.6","149176.86"
"4","A4","74","362593.28","218308.8","149198.83"
"4","A4","75","368480.94","220007.77","149122.1"
"4","A4","76","374581.56","221889.33","149244.58"
"4","A4","77","381263.06","224333.58","149474.11"
"4","A4","78","387153.16","227448.19","149525.25"
"4","A4","79","393040.47","230818.78","149544.47"
"4","A4","80","397733.38","234200.31","149553.17"
"4","A4","81","401849.44","237489.39","149418.02"
"4","A4","82","405486.2","241096.75","149258.95"
"4","A4","83","409109.6","244517.39","149120.25"
"4","A4","84","411593.38","248024.8","148752.69"
"4","A4","85","414118.16","251395.08","148605.08"
"4","A4","86","417194.94","254411.5","148701.03"
"4","A4","87","419007.7","257087.05","148514.33"
"4","A4","88","421008.4","259447.69","148053.25"
"4","A4","89","422385.62","261391.75","147582.22"
"4","A4","90","424041.78","263245.75","147436.2"
"5","A5","1","65737.96","53531.062","151011.95"
"5","A5","2","65269.32","53153.348","149748.06"
"5","A5","3","64786.92","52817.83","147595.81"
"5","A5","4","64386.96","52689.867","146242.2"
"5","A5","5","64225.54","52730.844","145423.42"
"5","A5","6","64268.16","53142.91","144774.06"
"5","A5","7","64601.25","54146.6","144529.67"
"5","A5","8","65143.094","56355.92","144339.48"
"5","A5","9","66231.766","60253.285","144367.53"
"5","A5","10","67898.1","66852.82","144671.48"
"5","A5","11","70090.516","76446.914","144854.1"
"5","A5","12","72913.93","89298.914","145190.61"
"5","A5","13","75973.15","105327.125","145485.88"
"5","A5","14","78926.98","123427.41","145893.06"
"5","A5","15","81989.64","142346.47","146294.11"
"5","A5","16","84837.46","160224.4","146691.6"
"5","A5","17","87534.24","176018.06","146977.23"
"5","A5","18","90170.88","189393.06","146994.34"
"5","A5","19","92757.24","200134.02","147372.98"
"5","A5","20","95343.664","208530.3","147657.88"
"5","A5","21","97670.79","215376.31","147734.14"
"5","A5","22","99815.875","221518.44","147793.9"
"5","A5","23","101893.23","226741.34","148122.39"
"5","A5","24","104103.47","231757.25","148243.0"
"5","A5","25","106440.27","236439.3","148302.62"
"5","A5","26","108693.37","241030.5","148280.97"
"5","A5","27","110735.125","245028.48","148323.0"
"5","A5","28","112791.43","249351.0","148434.3"
"5","A5","29","114843.47","253613.6","148468.69"
"5","A5","30","117006.914","257490.14","148571.23"
"5","A5","31","118940.78","261741.67","148674.97"
"5","A5","32","120780.3","265720.22","148633.31"
"5","A5","33","122995.414","269530.72","148781.23"
"5","A5","34","125063.11","273507.0","149007.89"
"5","A5","35","126791.11","277556.34","148968.81"
"5","A5","36","128857.695","282182.78","148963.44"
"5","A5","37","130738.85","286302.7","149227.66"
"5","A5","38","132761.52","290530.22","149332.8"
"5","A5","39","134674.22","295207.94","149333.64"
"5","A5","40","136588.33","299306.34","149423.42"
"5","A5","41","138207.33","304016.47","149510.44"
"5","A5","42","140013.33","308852.12","149453.2"
"5","A5","43","141975.22","313342.9","149552.88"
"5","A5","44","144115.52","317828.7","149508.0"
"5","A5","45","146133.25","322451.28","149792.16"
"5","A5","46","148025.75","327130.28","149809.98"
"5","A5","47","150217.31","331837.44","150024.94"
"5","A5","48","152011.31","336361.66","150162.92"
"5","A5","49","153788.33","341176.53","150357.78"
"5","A5","50","156133.78","345516.94","150209.62"
"5","A5","51","158114.1","350005.53","150162.73"
"5","A5","52","159950.95","353908.47","150261.83"
"5","A5","53","162446.45","357955.8","150476.86"
"5","A5","54","164569.11","362355.47","150609.81"
"5","A5","55","166826.73","366296.16","150482.88"
"5","A5","56","169070.36","370217.4","150431.03"
"5","A5","57","171468.33","374066.2","150404.77"
"5","A5","58","173588.84","377828.4","150386.34"
"5","A5","59","176339.0","381485.0","150825.84"
"5","A5","60","178689.25","385576.06","151173.48"
"5","A5","61","181618.52","389411.88","151199.36"
"5","A5","62","184531.92","393597.22","151071.1"
"5","A5","63","187777.23","397513.8","151146.0"
"5","A5","64","191505.08","402256.9","151303.77"
"5","A5","65","195669.42","407460.0","151431.25"
"5","A5","66","199670.05","412942.7","151488.52"
"5","A5","67","203676.39","418397.56","151520.31"
"5","A5","68","207227.89","423774.84","151629.23"
"5","A5","69","210458.0","428880.62","151645.94"
"5","A5","70","213341.34","433132.75","151829.73"
"5","A5","71","216209.62","437831.62","151886.94"
"5","A5","72","218533.45","442632.53","152044.28"
"5","A5","73","220767.44","446301.6","151898.55"
"5","A5","74","222125.73","451061.88","151820.08"
"5","A5","75","223262.36","454204.9","151197.7"
"5","A5","76","223829.61","454869.8","150697.12"
"5","A5","77","223413.36","455910.2","150339.61"
"5","A5","78","223688.03","456834.97","149957.73"
"5","A5","79","224353.97","457511.6","149584.97"
"5","A5","80","225253.86","458987.66","149346.98"
"5","A5","81","226969.19","460127.4","149317.4"
"5","A5","82","228789.64","461547.25","149125.11"
"5","A5","83","230124.2","463871.5","149000.38"
"5","A5","84","231766.61","466366.47","148980.12"
"5","A5","85","233620.88","468764.16","148905.31"
"5","A5","86","235146.14","470545.0","149200.67"
"5","A5","87","236976.17","473274.38","149143.06"
"5","A5","88","238997.97","475531.06","149070.64"
"5","A5","89","241134.31","477945.06","149005.72"
"5","A5","90","242814.92","480455.88","148931.5"
"6","A6","1","62780.47","54455.66","152273.77"
"6","A6","2","62328.96","54000.66","151072.72"
"6","A6","3","61683.234","53305.57","148980.38"
"6","A6","4","61258.42","52900.68","147590.4"
"6","A6","5","61214.69","52797.926","146782.2"
"6","A6","6","61444.25","52828.914","146302.33"
"6","A6","7","61834.8","53081.805","146115.7"
"6","A6","8","62485.703","53586.0","145893.9"
"6","A6","9","63689.96","54453.508","145827.73"
