,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.0,S057.0.1,S057.1.2,log$_{1}$$_{0}$ S036.0,log$_{1}$$_{0}$ S057.0.1,log$_{1}$$_{0}$ S057.1.2
66287,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,24,-0.677869782,0.5241889953613281,10,1000000,10000,1,6,4
66288,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,25,0.051587633221290854,0.047418188,10,1000000,10000,1,6,4
66289,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,25,-0.712851617,0.5511702299118042,10,1000000,10000,1,6,4
66290,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,26,0.080162087,0.072120547,10,1000000,10000,1,6,4
66291,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,26,-0.740835248,0.5725646018981934,10,1000000,10000,1,6,4
66292,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,27,0.10933057728472442,0.097331665,10,1000000,10000,1,6,4
66293,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,27,-0.760955046,0.5876811146736145,10,1000000,10000,1,6,4
66294,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,28,0.13775115413138542,0.12190224230289459,10,1000000,10000,1,6,4
66295,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,28,-0.772176198,0.5956935286521912,10,1000000,10000,1,6,4
66296,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,29,0.1641883141339168,0.1447741538286209,10,1000000,10000,1,6,4
66297,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,29,-0.784016222,0.604200006,10,1000000,10000,1,6,4
66298,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,30,0.18814166194127846,0.16551882028579712,10,1000000,10000,1,6,4
66299,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,30,-0.793118471,0.6105208396911621,10,1000000,10000,1,6,4
66300,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,31,0.2092277583063834,0.1838078796863556,10,1000000,10000,1,6,4
66301,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,31,-0.800164757,0.6152003407478333,10,1000000,10000,1,6,4
66302,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,32,0.22992216829657128,0.20176146924495697,10,1000000,10000,1,6,4
66303,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,32,-0.80639372,0.6192273497581482,10,1000000,10000,1,6,4
66304,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,33,0.2471413360535864,0.2167387455701828,10,1000000,10000,1,6,4
66305,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,33,-0.811440935,0.6223109364509583,10,1000000,10000,1,6,4
66306,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,34,0.2637085979339405,0.23115769028663635,10,1000000,10000,1,6,4
66307,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,34,-0.815388605,0.6245167255401611,10,1000000,10000,1,6,4
66308,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,35,0.28024252332289706,0.2455480992794037,10,1000000,10000,1,6,4
66309,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,35,-0.820775681,0.6278716325759888,10,1000000,10000,1,6,4
66310,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,36,0.2964684515455076,0.25967472791671753,10,1000000,10000,1,6,4
66311,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,36,-0.82460434,0.6299824714660645,10,1000000,10000,1,6,4
66312,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,37,0.31144982902194646,0.27273544669151306,10,1000000,10000,1,6,4
66313,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,37,-0.827495993,0.6313452124595642,10,1000000,10000,1,6,4
66314,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,38,0.32508953451266187,0.284647137,10,1000000,10000,1,6,4
66315,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,38,-0.83042998,0.6327417492866516,10,1000000,10000,1,6,4
66316,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,39,0.33975007435790533,0.29743310809135437,10,1000000,10000,1,6,4
66317,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,39,-0.833452739,0.634209156,10,1000000,10000,1,6,4
66318,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,40,0.35491657723542436,0.31065240502357483,10,1000000,10000,1,6,4
66319,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,40,-0.83781426,0.6367453336715698,10,1000000,10000,1,6,4
66320,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,41,0.3691032378115117,0.3230324983596802,10,1000000,10000,1,6,4
66321,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,41,-0.841484337,0.6387295126914978,10,1000000,10000,1,6,4
66322,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,42,0.3835478908168488,0.3356335759162903,10,1000000,10000,1,6,4
66323,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,42,-0.844343288,0.6400661468505859,10,1000000,10000,1,6,4
66324,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,43,0.3958397302764664,0.34639090299606323,10,1000000,10000,1,6,4
66325,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,43,-0.843956764,0.6388118267059326,10,1000000,10000,1,6,4
66326,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,44,0.41020448705607415,0.3589235246181488,10,1000000,10000,1,6,4
66327,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,44,-0.847115931,0.6403881311416626,10,1000000,10000,1,6,4
66328,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,45,0.42456645999506415,0.37145379185676575,10,1000000,10000,1,6,4
66329,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,45,-0.851061585,0.6425923705101013,10,1000000,10000,1,6,4
66330,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,46,0.43696749560291287,0.3823046386241913,10,1000000,10000,1,6,4
66331,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,46,-0.851917508,0.6423299312591553,10,1000000,10000,1,6,4
66332,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,47,0.45132925975385657,0.3948347270488739,10,1000000,10000,1,6,4
66333,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,47,-0.853483466,0.6426343321800232,10,1000000,10000,1,6,4
66334,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,48,0.4634840646590655,0.4054746627807617,10,1000000,10000,1,6,4
66335,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,48,-0.854114134,0.6421920657157898,10,1000000,10000,1,6,4
66336,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,49,0.4766021480140305,0.4169396162033081,10,1000000,10000,1,6,4
66337,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,49,-0.858885026,0.6450550556182861,10,1000000,10000,1,6,4
66338,JG071A,377,FAM,#NAME?,FALSE,P17,0,FAM,JG071A.135,UNKNOWN,,24.624567,752,50,0.4903973310032471,0.42898446321487427,10,1000000,10000,1,6,4
66339,JG071A,377,HEX,#NAME?,FALSE,P17,0,HEX,JG071A.135,UNKNOWN,,14.127831,753,50,-0.861885163,0.6465044021606445,10,1000000,10000,1,6,4
66420,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,1,-0.006543935,-0.000694259,10,1000000,100000,1,6,5
66421,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,1,0.00345657,0.001559232,10,1000000,100000,1,6,5
66422,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,2,-0.005864086,-0.001023835,10,1000000,100000,1,6,5
66423,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,2,0.002936233,0.00116677,10,1000000,100000,1,6,5
66424,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,3,-0.004802782,-0.001026718,10,1000000,100000,1,6,5
66425,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,3,0.002040403,0.001074074,10,1000000,100000,1,6,5
66426,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,4,-0.002939418,-0.000342687,10,1000000,100000,1,6,5
66427,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,4,0.002436335,-4.99E-05,10,1000000,100000,1,6,5
66428,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,5,-0.000866118,0.000521141,10,1000000,100000,1,6,5
66429,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,5,0.002177744,-0.000651293,10,1000000,100000,1,6,5
66430,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,6,-0.001053923,-0.000551526,10,1000000,100000,1,6,5
66431,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,6,0.000805907,-0.00036398,10,1000000,100000,1,6,5
66432,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,7,-0.000537033,-0.001020666,10,1000000,100000,1,6,5
66433,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,7,-0.000464278,-0.000157818,10,1000000,100000,1,6,5
66434,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,8,0.000979916,-0.000633317,10,1000000,100000,1,6,5
66435,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,8,-0.00141532,-0.000206436,10,1000000,100000,1,6,5
66436,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,9,0.003894632,0.000951131,10,1000000,100000,1,6,5
66437,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,9,-0.001903833,-0.000624306,10,1000000,100000,1,6,5
66438,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,10,0.005324726,0.001264093,10,1000000,100000,1,6,5
66439,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,10,-0.003676958,-1.66E-05,10,1000000,100000,1,6,5
66440,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,11,0.00643339,0.001301771,10,1000000,100000,1,6,5
66441,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,11,-0.005957672,0.000996264,10,1000000,100000,1,6,5
66442,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,12,0.007818108,0.001575871,10,1000000,100000,1,6,5
66443,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,12,-0.012343798,0.005286625,10,1000000,100000,1,6,5
66444,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,13,0.00789254,0.000727795,10,1000000,100000,1,6,5
66445,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,13,-0.021449313,0.011747951619327068,10,1000000,100000,1,6,5
66446,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,14,0.009004824,0.000768572,10,1000000,100000,1,6,5
66447,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,14,-0.040514662,0.026160493,10,1000000,100000,1,6,5
66448,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,15,0.008513546,-0.000564001,10,1000000,100000,1,6,5
66449,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,15,-0.071567922,0.050143320113420486,10,1000000,100000,1,6,5
66450,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,16,0.008265819,-0.001687987,10,1000000,100000,1,6,5
66451,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,16,-0.114588616,0.083680086,10,1000000,100000,1,6,5
66452,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,17,0.009802812,-0.001283473,10,1000000,100000,1,6,5
66453,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,17,-0.174987544,0.13109038770198822,10,1000000,100000,1,6,5
66454,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,18,0.01602748,0.003135743,10,1000000,100000,1,6,5
66455,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,18,-0.249000499,0.18936914205551147,10,1000000,100000,1,6,5
66456,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,19,0.026152621043140836,0.010895471088588238,10,1000000,100000,1,6,5
66457,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,19,-0.327898205,0.25154754519462585,10,1000000,100000,1,6,5
66458,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,20,0.044838873,0.025987256318330765,10,1000000,100000,1,6,5
66459,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,20,-0.406595556,0.3135659694671631,10,1000000,100000,1,6,5
66460,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,21,0.074612257,0.050574478,10,1000000,100000,1,6,5
66461,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,21,-0.475025298,0.3673875033855438,10,1000000,100000,1,6,5
66462,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,22,0.11244200634716531,0.082061477,10,1000000,100000,1,6,5
66463,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,22,-0.533489775,0.4132534861564636,10,1000000,100000,1,6,5
66464,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,23,0.15525827540229878,0.11781911551952362,10,1000000,100000,1,6,5
66465,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,23,-0.582781747,0.4517967700958252,10,1000000,100000,1,6,5
66466,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,24,0.20135679693977968,0.1563877910375595,10,1000000,100000,1,6,5
66467,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,24,-0.62002367,0.480720192,10,1000000,100000,1,6,5
66468,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,25,0.23889114599883002,0.1876218020915985,10,1000000,100000,1,6,5
66469,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,25,-0.650066102,0.5038960576057434,10,1000000,100000,1,6,5
66470,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,26,0.27308572146876875,0.21599549055099487,10,1000000,100000,1,6,5
66471,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,26,-0.673165131,0.5215287804603577,10,1000000,100000,1,6,5
66472,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,27,0.3009358893728533,0.23893560469150543,10,1000000,100000,1,6,5
66473,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,27,-0.686888351,0.5316765308380127,10,1000000,100000,1,6,5
66474,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,28,0.3239361893447291,0.2577221095561981,10,1000000,100000,1,6,5
66475,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,28,-0.697590379,0.5394124388694763,10,1000000,100000,1,6,5
66476,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,29,0.3433141559047919,0.2734062969684601,10,1000000,100000,1,6,5
66477,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,29,-0.706031722,0.5453435182571411,10,1000000,100000,1,6,5
66478,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,30,0.3603646229203716,0.28709712624549866,10,1000000,100000,1,6,5
66479,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,30,-0.712443755,0.5496545433998108,10,1000000,100000,1,6,5
66480,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,31,0.37484936323060425,0.29859060049057007,10,1000000,100000,1,6,5
66481,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,31,-0.7178654,0.5531749725341797,10,1000000,100000,1,6,5
66482,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,32,0.387682868,0.3086698651313782,10,1000000,100000,1,6,5
66483,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,32,-0.722336151,0.5559362173080444,10,1000000,100000,1,6,5
66484,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,33,0.399133223,0.31756454706192017,10,1000000,100000,1,6,5
66485,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,33,-0.728189639,0.5598013401031494,10,1000000,100000,1,6,5
66486,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,34,0.41304671873077886,0.3285687565803528,10,1000000,100000,1,6,5
66487,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,34,-0.733018991,0.5628489255905151,10,1000000,100000,1,6,5
66488,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,35,0.42397155325505154,0.3370133936405182,10,1000000,100000,1,6,5
66489,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,35,-0.737864694,0.5659095048904419,10,1000000,100000,1,6,5
66490,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,36,0.434105638,0.3447807729244232,10,1000000,100000,1,6,5
66491,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,36,-0.739739975,0.5665987133979797,10,1000000,100000,1,6,5
66492,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,37,0.4448290615074317,0.35305288434028625,10,1000000,100000,1,6,5
66493,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,37,-0.743181886,0.5685386657714844,10,1000000,100000,1,6,5
66494,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,38,0.45598634672328625,0.3616965711116791,10,1000000,100000,1,6,5
66495,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,38,-0.745409795,0.5695093870162964,10,1000000,100000,1,6,5
66496,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,39,0.4657331990901591,0.3691323399543762,10,1000000,100000,1,6,5
66497,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,39,-0.749935796,0.5723147392272949,10,1000000,100000,1,6,5
66498,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,40,0.4745510142468742,0.3757724165916443,10,1000000,100000,1,6,5
66499,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,40,-0.753466629,0.574325681,10,1000000,100000,1,6,5
66500,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,41,0.48595376460919865,0.3846263289451599,10,1000000,100000,1,6,5
66501,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,41,-0.75745499,0.57670182,10,1000000,100000,1,6,5
66502,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,42,0.4972436998304889,0.393383652,10,1000000,100000,1,6,5
66503,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,42,-0.759669162,0.5776615738868713,10,1000000,100000,1,6,5
66504,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,43,0.5075571333590888,0.4013046324253082,10,1000000,100000,1,6,5
66505,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,43,-0.759997972,0.5771162509918213,10,1000000,100000,1,6,5
66506,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,44,0.5158883331758216,0.40752795338630676,10,1000000,100000,1,6,5
66507,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,44,-0.765451423,0.5806620121002197,10,1000000,100000,1,6,5
66508,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,45,0.5241603067834119,0.41370055079460144,10,1000000,100000,1,6,5
66509,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,45,-0.769416937,0.5830199122428894,10,1000000,100000,1,6,5
66510,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,46,0.5342845087460203,0.42145949602127075,10,1000000,100000,1,6,5
66511,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,46,-0.770564415,0.5831281542778015,10,1000000,100000,1,6,5
66512,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,47,0.5434683989439693,0.4284130930900574,10,1000000,100000,1,6,5
66513,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,47,-0.772610672,0.583953857,10,1000000,100000,1,6,5
66514,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,48,0.5533634212277216,0.43597573041915894,10,1000000,100000,1,6,5
66515,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,48,-0.775906917,0.5857774615287781,10,1000000,100000,1,6,5
66516,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,49,0.5631338666438299,0.44343167543411255,10,1000000,100000,1,6,5
66517,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,49,-0.777234629,0.5860295295715332,10,1000000,100000,1,6,5
66518,JG071A,354,FAM,#NAME?,FALSE,O18,0,FAM,JG071A.143,UNKNOWN,,20.583529,706,50,0.5730781629065165,0.4510365426540375,10,1000000,100000,1,6,5
66519,JG071A,354,HEX,#NAME?,FALSE,O18,0,HEX,JG071A.143,UNKNOWN,,14.63339,707,50,-0.781125631,0.5883280038833618,10,1000000,100000,1,6,5
66600,JG071A,378,FAM,#NAME?,FALSE,P18,0,FAM,JG071A.143,UNKNOWN,,20.52237,754,1,-0.002912928,0.000926123,10,1000000,100000,1,6,5
