# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG073N_127","HEX","1","-","0","16.584132085021565","","",
"JG073N_128","FAM","1","-","0","11.957081132037676","","",
"JG073N_128","HEX","1","-","0","16.717275698012287","","",
"JG073N_129","FAM","1","-","0","16.435864221852015","","",
"JG073N_129","HEX","1","-","0","16.55353995140522","","",
"JG073N_130","FAM","1","-","0","16.768914501274025","","",
"JG073N_130","HEX","1","-","0","16.684181659375753","","",
"JG073N_131","FAM","1","-","0","16.786525961533435","","",
"JG073N_131","HEX","1","-","0","16.52269803195928","","",
"JG073N_132","FAM","1","-","0","16.783956156841263","","",
"JG073N_132","HEX","1","-","0","16.622011593046274","","",
"JG073N_133","FAM","1","-","0","16.992086083087244","","",
"JG073N_133","HEX","1","-","0","16.648250472017736","","",
"JG073N_134","FAM","1","-","0","16.856744161151703","","",
"JG073N_134","HEX","1","-","0","16.539981905710576","","",
"JG073N_135","FAM","1","-","0","16.89430911691486","","",
"JG073N_135","HEX","1","-","0","16.662711747133798","","",
"JG073N_136","FAM","1","-","0","16.874807841837878","","",
"JG073N_136","HEX","1","-","0","16.68246046351041","","",
"JG073N_137","FAM","1","-","0","20.119400705958213","","",
"JG073N_137","HEX","1","-","0","23.1691565412281","","",
"JG073N_138","FAM","1","-","0","20.29391259159052","","",
"JG073N_138","HEX","1","-","0","23.182207577562984","","",
"JG073N_139","FAM","1","-","0","20.607998343587667","","",
"JG073N_139","HEX","1","-","0","22.998419410604072","","",
"JG073N_140","FAM","1","-","0","20.542350038618324","","",
"JG073N_140","HEX","1","-","0","23.03491938613738","","",
"JG073N_141","FAM","1","-","0","20.63443682642253","","",
"JG073N_141","HEX","1","-","0","23.121034437569726","","",
