# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"4","A4","2","70748.59","56973.844","129745.07"
"4","A4","3","70422.72","57672.42","129512.836"
"4","A4","4","70103.33","58179.67","129397.62"
"4","A4","5","70037.79","58811.3","129397.2"
"4","A4","6","70053.38","59636.8","129444.516"
"4","A4","7","70094.08","61173.1","129487.32"
"4","A4","8","70296.234","63567.0","129489.95"
"4","A4","9","70451.414","67444.516","129533.805"
"4","A4","10","70735.79","73992.93","129499.695"
"4","A4","11","71483.31","82855.445","129588.44"
"4","A4","12","72651.52","93733.93","129685.7"
"4","A4","13","73951.71","105839.125","129800.03"
"4","A4","14","75697.28","117467.914","130049.47"
"4","A4","15","77265.26","128229.32","130156.95"
"4","A4","16","79094.97","137260.73","130296.54"
"4","A4","17","81564.99","144212.48","130395.75"
"4","A4","18","84605.875","149504.8","130538.3"
"4","A4","19","88538.72","153988.23","130534.55"
"4","A4","20","93706.66","158557.05","130532.84"
"4","A4","21","100579.016","164114.73","130511.14"
"4","A4","22","108947.15","170647.4","130421.305"
"4","A4","23","117282.86","177399.03","130485.414"
"4","A4","24","123926.34","183231.22","130567.31"
"4","A4","25","128128.48","187362.2","130584.336"
"4","A4","26","130534.336","190658.14","130620.93"
"4","A4","27","132102.1","193028.83","130710.68"
"4","A4","28","132869.02","194994.58","130724.664"
"4","A4","29","133484.34","196756.98","130652.12"
"4","A4","30","134092.98","198498.56","130747.125"
"4","A4","31","134624.83","200034.2","130667.76"
"4","A4","32","135243.78","201579.31","130659.09"
"4","A4","33","135601.08","203027.33","130725.59"
"4","A4","34","136044.14","204476.36","130678.945"
"4","A4","35","136458.77","205882.05","130592.77"
"4","A4","36","136730.61","207328.38","130686.08"
"4","A4","37","136958.61","208731.48","130609.03"
"4","A4","38","137396.72","209893.53","130598.8"
"4","A4","39","137831.38","211203.31","130656.46"
"4","A4","40","138144.12","212492.7","130702.92"
"4","A4","41","138345.27","213856.73","130745.58"
"4","A4","42","138601.86","214966.78","130860.53"
"4","A4","43","139105.73","216118.86","130914.26"
"4","A4","44","139455.7","217409.72","130831.46"
"4","A4","45","139617.17","218693.78","130887.72"
"4","A4","46","139902.5","219835.67","130836.53"
"4","A4","47","140078.88","221398.92","130711.3"
"4","A4","48","140283.77","222661.11","130703.85"
"4","A4","49","140695.4","224049.52","130702.45"
"4","A4","50","141078.88","225834.47","130664.74"
"4","A4","51","141460.02","227799.69","130698.47"
"4","A4","52","141908.78","229853.81","130631.27"
"4","A4","53","142410.56","232506.0","130780.25"
"4","A4","54","143080.1","235497.8","131037.46"
"4","A4","55","143889.94","239131.58","131037.39"
"4","A4","56","144885.64","243168.53","130965.375"
"4","A4","57","146175.42","247731.38","130995.01"
"4","A4","58","147649.28","252688.45","130919.05"
"4","A4","59","149622.86","257806.19","130972.055"
"4","A4","60","151874.69","263255.03","130898.65"
"4","A4","61","154546.28","268716.97","130960.03"
"4","A4","62","157472.66","274267.12","130986.83"
"4","A4","63","160653.73","280191.62","131024.84"
"4","A4","64","164473.78","285723.2","131280.28"
"4","A4","65","168488.66","291908.9","131395.17"
"4","A4","66","172450.38","297850.06","131283.53"
"4","A4","67","177122.45","304070.72","131283.52"
"4","A4","68","182378.4","310177.16","131423.97"
"4","A4","69","188243.88","316582.06","131533.47"
"4","A4","70","194711.28","322993.62","131510.23"
"4","A4","71","201649.36","329800.56","131616.34"
"4","A4","72","208855.56","336645.4","131601.03"
"4","A4","73","216185.39","343330.06","131474.17"
"4","A4","74","223590.22","350123.1","131483.67"
"4","A4","75","231151.69","356575.1","131403.03"
"4","A4","76","238852.58","362151.6","131023.586"
"4","A4","77","246251.45","367282.75","130699.56"
"4","A4","78","253348.86","372371.47","130191.82"
"4","A4","79","260776.77","377565.7","129823.914"
"4","A4","80","269036.44","383019.28","129671.23"
"4","A4","81","277043.88","388526.28","129620.24"
"4","A4","82","284454.75","393907.47","129584.4"
"4","A4","83","292923.75","398874.22","129313.63"
"4","A4","84","301265.12","404201.88","129049.57"
"4","A4","85","309610.75","409475.16","128975.164"
"4","A4","86","317404.3","414611.9","129006.65"
"4","A4","87","325943.28","418516.1","128899.086"
"4","A4","88","334111.1","422831.53","128745.414"
"4","A4","89","341541.8","427752.34","128709.68"
"4","A4","90","347907.66","431178.03","128708.414"
"5","A5","1","64365.977","55818.723","124380.57"
"5","A5","2","64108.527","55872.28","124157.41"
"5","A5","3","64001.844","56541.465","124107.0"
"5","A5","4","64097.312","57186.496","124383.88"
"5","A5","5","64088.855","57963.89","124582.305"
"5","A5","6","63996.38","58797.027","124680.35"
"5","A5","7","64027.3","60080.832","124787.125"
