* Instrument Type = QuantStudio 6
* Passive Reference = ROX
[Sample Setup]
Well	Target Name	Sample Name	Reporter	Quantity	Quencher	Task
210	HEX	JG075E_210	HEX		None	UNKNOWN
211	FAM	JG075E_211	FAM		None	UNKNOWN
211	HEX	JG075E_211	HEX		None	UNKNOWN
212	FAM	JG075E_212	FAM		None	UNKNOWN
212	HEX	JG075E_212	HEX		None	UNKNOWN
213	FAM	JG075E_213	FAM		None	UNKNOWN
213	HEX	JG075E_213	HEX		None	UNKNOWN
214	FAM	JG075E_214	FAM		None	UNKNOWN
214	HEX	JG075E_214	HEX		None	UNKNOWN
215	FAM	JG075E_215	FAM		None	UNKNOWN
215	HEX	JG075E_215	HEX		None	UNKNOWN
216	FAM	JG075E_216	FAM		None	UNKNOWN
216	HEX	JG075E_216	HEX		None	UNKNOWN
217	FAM	JG075E_217	FAM		None	UNKNOWN
217	HEX	JG075E_217	HEX		None	UNKNOWN
218	FAM	JG075E_218	FAM		None	UNKNOWN
218	HEX	JG075E_218	HEX		None	UNKNOWN
219	FAM	JG075E_219	FAM		None	UNKNOWN
219	HEX	JG075E_219	HEX		None	UNKNOWN
220	FAM	JG075E_220	FAM		None	UNKNOWN
220	HEX	JG075E_220	HEX		None	UNKNOWN
221	FAM	JG075E_221	FAM		None	UNKNOWN
221	HEX	JG075E_221	HEX		None	UNKNOWN
222	FAM	JG075E_222	FAM		None	UNKNOWN
222	HEX	JG075E_222	HEX		None	UNKNOWN
223	FAM	JG075E_223	FAM		None	UNKNOWN
223	HEX	JG075E_223	HEX		None	UNKNOWN
224	FAM	JG075E_224	FAM		None	UNKNOWN
224	HEX	JG075E_224	HEX		None	UNKNOWN
225	FAM	JG075E_225	FAM		None	UNKNOWN
225	HEX	JG075E_225	HEX		None	UNKNOWN
226	FAM	JG075E_226	FAM		None	UNKNOWN
226	HEX	JG075E_226	HEX		None	UNKNOWN
227	FAM	JG075E_227	FAM		None	UNKNOWN
227	HEX	JG075E_227	HEX		None	UNKNOWN
228	FAM	JG075E_228	FAM		None	UNKNOWN
228	HEX	JG075E_228	HEX		None	UNKNOWN
229	FAM	JG075E_229	FAM		None	UNKNOWN
229	HEX	JG075E_229	HEX		None	UNKNOWN
230	FAM	JG075E_230	FAM		None	UNKNOWN
230	HEX	JG075E_230	HEX		None	UNKNOWN
231	FAM	JG075E_231	FAM		None	UNKNOWN
231	HEX	JG075E_231	HEX		None	UNKNOWN
232	FAM	JG075E_232	FAM		None	UNKNOWN
232	HEX	JG075E_232	HEX		None	UNKNOWN
233	FAM	JG075E_233	FAM		None	UNKNOWN
233	HEX	JG075E_233	HEX		None	UNKNOWN
234	FAM	JG075E_234	FAM		None	UNKNOWN
234	HEX	JG075E_234	HEX		None	UNKNOWN
235	FAM	JG075E_235	FAM		None	UNKNOWN
235	HEX	JG075E_235	HEX		None	UNKNOWN
236	FAM	JG075E_236	FAM		None	UNKNOWN
236	HEX	JG075E_236	HEX		None	UNKNOWN
237	FAM	JG075E_237	FAM		None	UNKNOWN
237	HEX	JG075E_237	HEX		None	UNKNOWN
238	FAM	JG075E_238	FAM		None	UNKNOWN
238	HEX	JG075E_238	HEX		None	UNKNOWN
239	FAM	JG075E_239	FAM		None	UNKNOWN
239	HEX	JG075E_239	HEX		None	UNKNOWN
240	FAM	JG075E_240	FAM		None	UNKNOWN
