Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,col,row,Material,ng RNA,IFI44L Copies,EMRI Copies,WellName,MasterMix,Cycle,Fluorescence,Corr_Fluorescence,SignalDifference
JG073N,343,FAM,-inf,False,O7,0.0,FAM,JG073N_343,UNKNOWN,,11.97723,682,6,14,DNA,100,3.6007782914593163,3.7375822000380374,O7,TaqMan Fast Virus,40,0.7140222503879541,1.2695053815841675,0.3175069967044034
JG073N,344,FAM,-inf,False,O8,0.0,FAM,JG073N_344,UNKNOWN,,11.8707,684,7,14,DNA,100,3.6007782914593163,,O8,TaqMan Fast Virus,40,0.6925629501276587,1.2385014295578003,0.2708392448417194
JG073N,345,FAM,-inf,False,O9,0.0,FAM,JG073N_345,UNKNOWN,,16.307508,686,8,14,DNA,10,2.492112977115413,4.904823622694598,O9,TaqMan Fast Virus,40,0.6604691690769139,1.1946779489517212,0.26614873492489327
JG073N,346,FAM,-inf,False,O10,0.0,FAM,JG073N_346,UNKNOWN,,16.838877,688,9,14,DNA,10,2.492112977115413,4.51955766292887,O10,TaqMan Fast Virus,40,0.6115763139753502,1.089388132095337,0.17046490856378488
JG073N,347,FAM,-inf,False,O11,0.0,FAM,JG073N_347,UNKNOWN,,16.900501,690,10,14,DNA,10,2.492112977115413,4.134291703163142,O11,TaqMan Fast Virus,40,0.572281486138244,1.0199384689331055,0.09553299719311731
JG073N,348,FAM,-inf,False,O12,0.0,FAM,JG073N_348,UNKNOWN,,16.803087,692,11,14,DNA,10,2.492112977115413,3.7490257433974143,O12,TaqMan Fast Virus,40,0.5656574627570298,1.017544150352478,0.08940090438255177
JG073N,349,FAM,-inf,False,O13,0.0,FAM,JG073N_349,UNKNOWN,,16.902706,694,12,14,DNA,10,2.492112977115413,3.3637597836316866,O13,TaqMan Fast Virus,40,0.5776775183043968,1.0261186361312866,0.06654553577924227
JG073N,350,FAM,-inf,False,O14,0.0,FAM,JG073N_350,UNKNOWN,,16.782135,696,13,14,DNA,10,2.492112977115413,2.9784938238659593,O14,TaqMan Fast Virus,40,0.5431359795371424,0.9948171377182007,0.02595068589372651
JG073N,351,FAM,-inf,False,O15,0.0,FAM,JG073N_351,UNKNOWN,,16.919888,698,14,14,DNA,10,2.492112977115413,2.593227864100233,O15,TaqMan Fast Virus,40,0.5489893558758047,0.9865060448646545,0.03383752395914452
JG073N,352,FAM,-inf,False,O16,0.0,FAM,JG073N_352,UNKNOWN,,16.980175,700,15,14,DNA,10,2.492112977115413,,O16,TaqMan Fast Virus,40,0.5432622410043894,0.9724814295768738,0.04591919696051411
JG073N,353,FAM,-inf,False,O17,0.0,FAM,JG073N_353,UNKNOWN,,20.236519,702,16,14,DNA,1,1.3834476627715098,3.760469286756793,O17,TaqMan Fast Virus,40,0.6838402040307129,1.2269731760025024,0.5140796209087037
JG073N,354,FAM,-inf,False,O18,0.0,FAM,JG073N_354,UNKNOWN,,20.435488,704,17,14,DNA,1,1.3834476627715098,3.3752033269910653,O18,TaqMan Fast Virus,40,0.6342925007625876,1.1550352573394775,0.43253448826053265
JG073N,355,FAM,-inf,False,O19,0.0,FAM,JG073N_355,UNKNOWN,,20.636715,706,18,14,DNA,1,1.3834476627715098,2.989937367225337,O19,TaqMan Fast Virus,40,0.6014403132440693,1.0855400562286377,0.36402396897821376
JG073N,356,FAM,-inf,False,O20,0.0,FAM,JG073N_356,UNKNOWN,,20.6295,708,19,14,DNA,1,1.3834476627715098,2.6046714074596102,O20,TaqMan Fast Virus,40,0.5751339835309575,1.0352342128753662,0.31538473998623257
JG073N,357,FAM,-inf,False,O21,0.0,FAM,JG073N_357,UNKNOWN,,20.77811,710,20,14,DNA,1,1.3834476627715098,2.219405447693882,O21,TaqMan Fast Virus,40,0.523926477211381,0.9424676895141602,0.2180479112631023
JG073N,358,FAM,-inf,False,O22,0.0,FAM,JG073N_358,UNKNOWN,,20.543766,712,21,14,DNA,1,1.3834476627715098,1.8341394879281543,O22,TaqMan Fast Virus,40,0.5285350105003991,0.955498456954956,0.194283561651104
JG073N,359,FAM,-inf,False,O23,0.0,FAM,JG073N_359,UNKNOWN,,20.456297,714,22,14,DNA,1,1.3834476627715098,1.448873528162427,O23,TaqMan Fast Virus,40,0.4811284921364603,0.8629564642906189,0.13565764128839258
JG073N,360,FAM,-inf,False,O24,0.0,FAM,JG073N_360,UNKNOWN,,20.591751,716,23,14,DNA,1,1.3834476627715098,,O24,TaqMan Fast Virus,40,0.45450728687965947,0.815028727054596,0.07542588954284551
JG073N,361,FAM,-inf,False,P1,0.0,FAM,JG073N_361,UNKNOWN,,11.843664,718,0,15,DNA,100,,6.049177958632402,P1,TaqMan Fast Virus,40,0.9939588944704592,1.7703943252563477,0.8099333791314701
JG073N,362,FAM,-inf,False,P2,0.0,FAM,JG073N_362,UNKNOWN,,11.881051,720,1,15,DNA,100,,5.663911998866674,P2,TaqMan Fast Virus,40,0.9220176981588453,1.6410638093948364,0.6892536858251973
JG073N,363,FAM,-inf,False,P3,0.0,FAM,JG073N_363,UNKNOWN,,11.668742,722,2,15,DNA,100,,5.278646039100947,P3,TaqMan Fast Virus,40,0.8939645181132595,1.614159345626831,0.6037714084430557
JG073N,364,FAM,-inf,False,P4,0.0,FAM,JG073N_364,UNKNOWN,,11.872694,724,3,15,DNA,100,,4.89338007933522,P4,TaqMan Fast Virus,40,0.8219100112813466,1.4643694162368774,0.5008818836736468
JG073N,365,FAM,-inf,False,P5,0.0,FAM,JG073N_365,UNKNOWN,,11.758359,726,4,15,DNA,100,,4.508114119569492,P5,TaqMan Fast Virus,40,0.7787989943454191,1.4136334657669067,0.430241181746799
JG073N,366,FAM,-inf,False,P6,0.0,FAM,JG073N_366,UNKNOWN,,12.021552,728,5,15,DNA,100,,4.122848159803764,P6,TaqMan Fast Virus,40,0.7506320849473881,1.3251354694366455,0.3694221638289461
JG073N,367,FAM,-inf,False,P7,0.0,FAM,JG073N_367,UNKNOWN,,11.704874,730,6,15,DNA,100,,3.7375822000380374,P7,TaqMan Fast Virus,40,0.7456377456588864,1.3486014604568481,0.3556976205279234
JG073N,368,FAM,-inf,False,P8,0.0,FAM,JG073N_368,UNKNOWN,,11.976288,732,7,15,DNA,100,,,P8,TaqMan Fast Virus,40,0.7039131945247363,1.241992712020874,0.30215168630336664
JG073N,369,FAM,-inf,False,P9,0.0,FAM,JG073N_369,UNKNOWN,,16.374388,734,8,15,DNA,10,,4.904823622694598,P9,TaqMan Fast Virus,40,0.664907061115993,1.200295329093933,0.28136898987430353
JG073N,370,FAM,-inf,False,P10,0.0,FAM,JG073N_370,UNKNOWN,,16.75437,736,9,15,DNA,10,,4.51955766292887,P10,TaqMan Fast Virus,40,0.6108533932664615,1.0917463302612305,0.182181545832156
JG073N,371,FAM,-inf,False,P11,0.0,FAM,JG073N_371,UNKNOWN,,16.78247,738,10,15,DNA,10,,4.134291703163142,P11,TaqMan Fast Virus,40,0.5708282494587503,1.0328458547592163,0.1030215381958251
JG073N,372,FAM,-inf,False,P12,0.0,FAM,JG073N_372,UNKNOWN,,17.008398,740,11,15,DNA,10,,3.7490257433974143,P12,TaqMan Fast Virus,40,0.5618985715382685,0.9960464239120483,0.10303546052111595
JG073N,373,FAM,-inf,False,P13,0.0,FAM,JG073N_373,UNKNOWN,,16.996504,742,12,15,DNA,10,,3.3637597836316866,P13,TaqMan Fast Virus,40,0.5384423699419066,0.9678746461868286,0.052770710417084254
JG073N,374,FAM,-inf,False,P14,0.0,FAM,JG073N_374,UNKNOWN,,17.071045,744,13,15,DNA,10,,2.9784938238659593,P14,TaqMan Fast Virus,40,0.5451817610483727,0.9651216268539429,0.037049214837154176
JG073N,375,FAM,-inf,False,P15,0.0,FAM,JG073N_375,UNKNOWN,,16.643099,746,14,15,DNA,10,,2.593227864100233,P15,TaqMan Fast Virus,40,0.555001683120094,1.0189722776412964,0.04655797656429417
JG073N,376,FAM,-inf,False,P16,0.0,FAM,JG073N_376,UNKNOWN,,16.758146,748,15,15,DNA,10,,,P16,TaqMan Fast Virus,40,0.5534553466244473,1.0087003707885742,0.045620106095779045
JG073N,377,FAM,-inf,False,P17,0.0,FAM,JG073N_377,UNKNOWN,,20.113949,750,16,15,DNA,1,,3.760469286756793,P17,TaqMan Fast Virus,40,0.7003566238697068,1.2581055164337158,0.535226120450257
JG073N,378,FAM,-inf,False,P18,0.0,FAM,JG073N_378,UNKNOWN,,20.476164,752,17,15,DNA,1,,3.3752033269910653,P18,TaqMan Fast Virus,40,0.6558601882123671,1.1856968402862549,0.4527968625682211
JG073N,379,FAM,-inf,False,P19,0.0,FAM,JG073N_379,UNKNOWN,,20.52703,754,18,15,DNA,1,,2.989937367225337,P19,TaqMan Fast Virus,40,0.6234733806948861,1.1255990266799927,0.39286780549729333
JG073N,380,FAM,-inf,False,P20,0.0,FAM,JG073N_380,UNKNOWN,,20.675686,756,19,15,DNA,1,,2.6046714074596102,P20,TaqMan Fast Virus,40,0.6009888778897773,1.0750478506088257,0.34517388417743616
JG073N,381,FAM,-inf,False,P21,0.0,FAM,JG073N_381,UNKNOWN,,20.605553,758,20,15,DNA,1,,2.219405447693882,P21,TaqMan Fast Virus,40,0.5274664424036785,0.9568565487861633,0.22998574341812422
JG073N,382,FAM,-inf,False,P22,0.0,FAM,JG073N_382,UNKNOWN,,20.49542,760,21,15,DNA,1,,1.8341394879281543,P22,TaqMan Fast Virus,40,0.5123688698400287,0.9300301671028137,0.1807042426873421
JG073N,383,FAM,-inf,False,P23,0.0,FAM,JG073N_383,UNKNOWN,,20.473091,762,22,15,DNA,1,,1.448873528162427,P23,TaqMan Fast Virus,40,0.4807937672340061,0.8777663111686707,0.11547297387271932
JG073N,384,FAM,-inf,False,P24,0.0,FAM,JG073N_384,UNKNOWN,,20.522392,764,23,15,DNA,1,,,P24,TaqMan Fast Virus,40,0.4550847824975204,0.8199511170387268,0.09547511394400415
