# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","EVAGREEN","ROX"
"341","O5","53","356266.5","151421.78"
"341","O5","54","357026.16","151576.34"
"341","O5","55","357623.97","151583.36"
"341","O5","56","358095.97","151553.06"
"341","O5","57","358965.6","151487.48"
"341","O5","58","360665.28","151404.39"
"341","O5","59","362678.22","151349.2"
"341","O5","60","365673.72","151287.39"
"341","O5","61","370841.44","151288.66"
"341","O5","62","378742.2","151738.86"
"341","O5","63","390497.5","151889.14"
"341","O5","64","408428.2","151956.17"
"341","O5","65","432268.34","151868.45"
"341","O5","66","462572.5","151854.6"
"341","O5","67","498587.78","151926.16"
"341","O5","68","535486.0","152003.34"
"341","O5","69","571990.44","151974.69"
"341","O5","70","606707.44","152069.19"
"341","O5","71","640678.2","152262.75"
"341","O5","72","669964.2","152444.58"
"341","O5","73","699607.6","152500.14"
"341","O5","74","726893.56","152403.56"
"341","O5","75","752639.6","152488.61"
"341","O5","76","777389.6","152693.5"
"341","O5","77","801120.3","152749.2"
"341","O5","78","823478.06","152650.23"
"341","O5","79","844752.44","152755.16"
"341","O5","80","864615.56","152820.05"
"341","O5","81","884657.2","152717.36"
"341","O5","82","902247.2","152710.27"
"341","O5","83","920545.2","152946.36"
"341","O5","84","937183.4","153052.77"
"341","O5","85","953097.44","153183.3"
"341","O5","86","966260.44","153270.53"
"341","O5","87","980580.25","153267.08"
"341","O5","88","994043.44","153215.45"
"341","O5","89","1006225.94","153352.53"
"341","O5","90","1017040.4","153403.9"
"342","O6","1","55714.848","145149.75"
"342","O6","2","55719.555","144500.44"
"342","O6","3","55871.76","143816.31"
"342","O6","4","56358.207","143495.14"
"342","O6","5","57027.34","143378.84"
"342","O6","6","57771.934","143320.78"
"342","O6","7","58484.727","143260.56"
"342","O6","8","59305.285","143263.67"
"342","O6","9","60346.17","143336.36"
"342","O6","10","61294.32","143442.22"
"342","O6","11","62184.832","143775.0"
"342","O6","12","62672.85","143680.1"
"342","O6","13","63479.863","143668.78"
"342","O6","14","64237.36","143969.02"
"342","O6","15","65266.934","143970.98"
"342","O6","16","65990.234","143929.73"
"342","O6","17","66688.54","144092.72"
"342","O6","18","67452.34","144166.36"
"342","O6","19","68576.234","144142.78"
"342","O6","20","70031.625","144322.83"
"342","O6","21","72385.414","144487.11"
"342","O6","22","76098.67","144463.97"
"342","O6","23","81799.67","144379.5"
"342","O6","24","91867.766","144411.06"
"342","O6","25","107665.88","144448.03"
"342","O6","26","130715.14","144531.14"
"342","O6","27","160770.39","144671.7"
"342","O6","28","195212.14","144829.7"
"342","O6","29","229365.08","144743.5"
"342","O6","30","260388.92","144641.94"
"342","O6","31","286263.28","144695.4"
"342","O6","32","306522.56","144648.19"
"342","O6","33","320903.44","144600.52"
"342","O6","34","331257.38","144790.89"
"342","O6","35","338482.1","144783.88"
"342","O6","36","343302.66","144878.73"
"342","O6","37","346813.97","144883.44"
"342","O6","38","349393.84","145084.34"
"342","O6","39","351556.34","145065.36"
"342","O6","40","353194.62","145176.8"
"342","O6","41","354198.44","145246.45"
"342","O6","42","355681.4","145177.98"
"342","O6","43","356841.25","145094.17"
"342","O6","44","357658.25","145169.98"
"342","O6","45","358582.72","145285.55"
"342","O6","46","358999.47","145286.73"
"342","O6","47","359722.53","145304.72"
"342","O6","48","360825.88","145470.73"
"342","O6","49","361100.53","145470.44"
"342","O6","50","361989.25","145366.47"
"342","O6","51","362871.1","145322.97"
"342","O6","52","363483.75","145447.17"
"342","O6","53","364243.47","145543.73"
"342","O6","54","364880.6","145440.11"
"342","O6","55","365634.8","145379.19"
"342","O6","56","366149.8","145501.31"
"342","O6","57","367635.84","145595.66"
"342","O6","58","369547.12","145623.95"
"342","O6","59","372295.7","145632.86"
"342","O6","60","376693.3","145524.86"
"342","O6","61","383939.78","145541.08"
"342","O6","62","394183.34","145610.56"
"342","O6","63","409991.53","145720.48"
"342","O6","64","431615.6","145890.12"
"342","O6","65","459062.38","145851.75"
"342","O6","66","493491.94","145740.45"
"342","O6","67","531249.94","145805.98"
"342","O6","68","569088.7","145758.28"
"342","O6","69","605091.9","145954.81"
"342","O6","70","638638.6","146096.2"
"342","O6","71","671065.5","146181.86"
"342","O6","72","700324.2","146250.48"
"342","O6","73","727200.06","146153.58"
"342","O6","74","754803.1","146155.89"
"342","O6","75","779505.0","146242.2"
"342","O6","76","802825.3","146179.28"
"342","O6","77","825208.25","146328.4"
"342","O6","78","847156.3","146378.17"
"342","O6","79","867938.1","146428.45"
"342","O6","80","886604.9","146590.84"
"342","O6","81","904913.2","146540.2"
"342","O6","82","923190.94","146717.75"
"342","O6","83","939667.06","146803.94"
"342","O6","84","954321.4","146801.44"
"342","O6","85","967506.06","146738.7"
"342","O6","86","983235.8","147017.45"
"342","O6","87","997186.25","146984.22"
"342","O6","88","1009354.75","146920.58"
"342","O6","89","1021244.25","146813.64"
"342","O6","90","1032516.44","146712.25"
"343","O7","1","60721.73","151398.17"
"343","O7","2","60690.996","150886.92"
"343","O7","3","60869.957","150584.42"
"343","O7","4","61721.547","150495.53"
"343","O7","5","62392.38","150451.0"
"343","O7","6","63555.715","150416.45"
"343","O7","7","64483.11","150415.22"
"343","O7","8","65416.88","150471.02"
"343","O7","9","66416.695","150557.83"
"343","O7","10","67256.18","150598.62"
"343","O7","11","68162.71","150846.98"
"343","O7","12","69200.21","151148.05"
"343","O7","13","69960.52","151385.98"
"343","O7","14","70640.125","151477.28"
"343","O7","15","71726.016","151503.27"
"343","O7","16","72390.07","151437.28"
"343","O7","17","73073.06","151434.22"
"343","O7","18","74020.05","151392.19"
"343","O7","19","75199.92","151536.03"
"343","O7","20","76491.47","151717.38"
"343","O7","21","78579.27","151731.55"
"343","O7","22","81690.81","151836.77"
"343","O7","23","87499.97","151803.17"
"343","O7","24","97187.836","151761.69"
"343","O7","25","112398.37","151881.81"
"343","O7","26","134803.08","151897.73"
"343","O7","27","164130.72","152138.8"
"343","O7","28","198010.06","152025.86"
"343","O7","29","232328.2","151930.48"
"343","O7","30","263830.38","152111.47"
"343","O7","31","289941.97","152223.4"
"343","O7","32","309658.28","152216.47"
"343","O7","33","324254.7","152209.94"
"343","O7","34","334210.03","152565.42"
"343","O7","35","341184.5","152527.17"
"343","O7","36","345825.44","152437.0"
"343","O7","37","348967.88","152519.06"
"343","O7","38","351373.22","152543.8"
"343","O7","39","353405.16","152439.28"
"343","O7","40","354989.53","152378.86"
"343","O7","41","356277.94","152497.4"
"343","O7","42","357032.34","152605.1"
"343","O7","43","357649.88","152644.1"
"343","O7","44","359139.4","152583.28"
"343","O7","45","360090.84","152638.19"
"343","O7","46","360439.4","152655.84"
"343","O7","47","360930.8","152661.78"
"343","O7","48","361831.28","152687.83"
"343","O7","49","362063.1","152604.98"
"343","O7","50","362340.06","152703.22"
"343","O7","51","363158.62","152841.73"
"343","O7","52","363637.9","152927.56"
"343","O7","53","364404.7","152880.25"
"343","O7","54","364881.2","153055.36"
"343","O7","55","365303.25","152982.72"
"343","O7","56","366263.94","152946.12"
"343","O7","57","367417.53","152915.94"
"343","O7","58","369032.6","152971.5"
"343","O7","59","371743.56","152855.05"
"343","O7","60","375988.53","152801.95"
"343","O7","61","382712.9","152904.9"
"343","O7","62","393201.94","153050.53"
"343","O7","63","408929.75","153068.5"
"343","O7","64","431661.84","153136.92"
"343","O7","65","461003.2","153220.25"
"343","O7","66","495122.06","153301.33"
"343","O7","67","532453.8","153445.44"
"343","O7","68","570549.8","153414.17"
"343","O7","69","607651.94","153389.69"
"343","O7","70","641504.2","153454.39"
"343","O7","71","673252.4","153524.7"
"343","O7","72","703586.44","153537.02"
"343","O7","73","732061.25","153643.98"
"343","O7","74","757045.8","153906.69"
"343","O7","75","783498.0","153895.84"
"343","O7","76","808366.1","154064.45"
"343","O7","77","831526.7","154058.77"
"343","O7","78","852734.75","154074.14"
"343","O7","79","874117.2","154171.23"
"343","O7","80","894333.8","154081.56"
"343","O7","81","914222.56","154171.92"
"343","O7","82","932712.1","154331.6"
"343","O7","83","948630.56","154473.47"
"343","O7","84","964717.0","154556.48"
"343","O7","85","980931.8","154426.2"
"343","O7","86","994246.3","154480.23"
"343","O7","87","1006816.9","154637.42"
"343","O7","88","1020243.44","154507.0"
"343","O7","89","1032588.44","154313.42"
"343","O7","90","1043524.1","154295.75"
"344","O8","1","238465.11","149706.69"
"344","O8","2","237520.61","148823.55"
"344","O8","3","236359.44","147719.52"
"344","O8","4","236297.83","147365.42"
"344","O8","5","236892.38","147348.73"
"344","O8","6","237526.28","147474.22"
"344","O8","7","238206.45","147506.14"
"344","O8","8","238924.6","147638.06"
"344","O8","9","239409.61","147798.6"
"344","O8","10","239800.03","148128.86"
"344","O8","11","240472.05","148186.53"
"344","O8","12","241050.06","148245.02"
"344","O8","13","242040.31","148248.3"
"344","O8","14","242799.67","148318.22"
"344","O8","15","243474.52","148296.25"
"344","O8","16","243923.66","148234.84"
"344","O8","17","244649.7","148356.2"
"344","O8","18","245305.39","148610.83"
"344","O8","19","246062.58","148795.98"
"344","O8","20","246951.52","148610.0"
"344","O8","21","247742.62","148531.72"
"344","O8","22","249711.7","148769.06"
"344","O8","23","252736.73","148837.06"
"344","O8","24","258193.67","148835.78"
"344","O8","25","267431.66","148876.61"
"344","O8","26","281724.88","149079.11"
"344","O8","27","301909.34","149072.22"
"344","O8","28","327236.66","149022.61"
"344","O8","29","354186.9","149251.9"
"344","O8","30","379979.38","149306.89"
"344","O8","31","402277.44","149448.27"
"344","O8","32","420676.44","149504.61"
"344","O8","33","434290.56","149524.38"
"344","O8","34","443197.2","149665.86"
"344","O8","35","450859.2","149766.61"
"344","O8","36","456349.28","149875.8"
"344","O8","37","460318.5","149970.7"
"344","O8","38","463196.88","149922.3"
"344","O8","39","465652.84","149876.06"
"344","O8","40","466980.97","149937.4"
"344","O8","41","468244.5","149903.95"
"344","O8","42","468905.7","150012.72"
"344","O8","43","470856.2","150060.47"
"344","O8","44","472448.38","149991.8"
"344","O8","45","472156.06","150054.3"
"344","O8","46","472390.78","150143.94"
"344","O8","47","473094.47","150064.66"
"344","O8","48","473477.2","150126.83"
"344","O8","49","474458.9","150055.6"
"344","O8","50","476577.22","150149.88"
"344","O8","51","476761.53","150101.75"
"344","O8","52","476762.7","149999.27"
"344","O8","53","477118.16","150165.47"
"344","O8","54","478699.94","150257.92"
"344","O8","55","479370.9","150210.48"
"344","O8","56","480417.22","150137.94"
"344","O8","57","480809.9","150411.22"
"344","O8","58","481611.25","150499.25"
"344","O8","59","481806.4","150397.67"
"344","O8","60","483850.88","150368.61"
"344","O8","61","486844.66","150302.3"
"344","O8","62","491200.16","150520.25"
"344","O8","63","497335.03","150478.78"
"344","O8","64","507189.5","150446.84"
"344","O8","65","522079.34","150625.55"
"344","O8","66","541009.7","150582.77"
"344","O8","67","565409.2","150789.78"
"344","O8","68","594767.4","150997.14"
"344","O8","69","625621.3","151046.66"
"344","O8","70","656777.9","151161.33"
"344","O8","71","686712.5","151309.44"
"344","O8","72","713816.1","151386.1"
"344","O8","73","741116.9","151598.95"
"344","O8","74","767038.4","151655.53"
"344","O8","75","790732.7","151594.19"
"344","O8","76","814462.56","151521.66"
"344","O8","77","836247.8","151550.23"
"344","O8","78","857967.1","151722.45"
"344","O8","79","878956.6","151837.23"
"344","O8","80","897922.06","151913.2"
"344","O8","81","916843.3","152073.95"
"344","O8","82","935864.25","152132.44"
"344","O8","83","950969.7","152239.19"
"344","O8","84","967903.75","152278.9"
"344","O8","85","984341.25","152335.55"
"344","O8","86","998288.3","152449.94"
"344","O8","87","1013127.06","152430.78"
"344","O8","88","1027377.75","152515.8"
"344","O8","89","1041198.0","152551.64"
"344","O8","90","1051905.9","152621.67"
"345","O9","1","152798.92","151743.7"
"345","O9","2","152409.62","151038.52"
"345","O9","3","152330.31","150306.62"
"345","O9","4","152858.56","149952.69"
"345","O9","5","153346.77","149823.02"
"345","O9","6","153955.03","149695.72"
"345","O9","7","154976.1","149704.38"
"345","O9","8","155665.44","149889.9"
"345","O9","9","156307.12","150055.0"
"345","O9","10","157194.11","150209.53"
"345","O9","11","158036.44","150230.39"
"345","O9","12","158732.38","150238.88"
"345","O9","13","159632.52","150246.94"
"345","O9","14","160461.19","150346.19"
"345","O9","15","160941.08","150454.81"
"345","O9","16","161493.06","150587.3"
"345","O9","17","162156.08","150653.52"
"345","O9","18","162770.17","150609.27"
"345","O9","19","163637.66","150533.42"
"345","O9","20","164661.02","150539.92"
"345","O9","21","165760.1","150534.31"
"345","O9","22","167784.38","150747.55"
"345","O9","23","170859.1","150787.69"
"345","O9","24","176362.7","150823.19"
"345","O9","25","185831.47","150881.0"
"345","O9","26","200257.44","150807.36"
"345","O9","27","220771.58","150788.12"
"345","O9","28","246667.48","151124.25"
"345","O9","29","276301.38","151282.4"
"345","O9","30","305007.44","151273.34"
"345","O9","31","330612.38","151204.58"
"345","O9","32","352073.4","151139.2"
"345","O9","33","368034.38","151327.31"
"345","O9","34","379592.47","151505.1"
"345","O9","35","387725.16","151554.78"
"345","O9","36","393538.72","151572.7"
"345","O9","37","397824.47","151602.67"
"345","O9","38","400659.12","151567.56"
"345","O9","39","402998.78","151628.55"
"345","O9","40","404765.34","151690.64"
"345","O9","41","406291.28","151734.47"
"345","O9","42","407794.38","151779.8"
"345","O9","43","408614.8","151736.64"
"345","O9","44","409807.6","151760.83"
"345","O9","45","410766.7","151821.28"
"345","O9","46","411588.06","151730.27"
"345","O9","47","412604.03","151786.12"
"345","O9","48","413487.62","151972.92"
"345","O9","49","413862.5","151898.64"
"345","O9","50","414484.78","151920.38"
"345","O9","51","415295.66","152112.16"
"345","O9","52","415857.66","152089.95"
"345","O9","53","416452.3","152190.23"
"345","O9","54","417148.1","152171.94"
"345","O9","55","417945.72","152165.92"
"345","O9","56","418688.34","152033.22"
"345","O9","57","419436.22","151978.11"
"345","O9","58","420263.25","152109.5"
"345","O9","59","421825.25","152222.0"
"345","O9","60","423919.6","152200.62"
"345","O9","61","426948.66","152053.55"
"345","O9","62","431478.1","152028.33"
"345","O9","63","439692.5","152243.64"
"345","O9","64","451709.62","152211.86"
"345","O9","65","468633.25","152318.86"
"345","O9","66","491297.44","152407.95"
"345","O9","67","519337.38","152561.3"
"345","O9","68","552587.7","152577.58"
"345","O9","69","585754.25","152593.98"
"345","O9","70","618780.56","152760.69"
"345","O9","71","650550.06","152757.1"
"345","O9","72","679911.7","152960.66"
"345","O9","73","708039.06","153130.56"
"345","O9","74","734592.56","153047.62"
"345","O9","75","760182.56","153197.53"
"345","O9","76","784461.4","153438.1"
"345","O9","77","806964.6","153335.22"
"345","O9","78","828947.44","153295.42"
"345","O9","79","848501.4","153382.19"
"345","O9","80","869765.8","153544.47"
"345","O9","81","889324.4","153595.84"
"345","O9","82","907849.2","153712.0"
"345","O9","83","926283.56","153744.83"
"345","O9","84","942840.0","153669.9"
"345","O9","85","957810.7","153869.88"
"345","O9","86","972247.1","153989.2"
"345","O9","87","987563.9","153927.83"
"345","O9","88","1002183.2","153852.75"
"345","O9","89","1014864.9","153879.28"
"345","O9","90","1025369.0","153889.08"
"346","O10","1","108427.3","148086.3"
"346","O10","2","108773.445","147345.9"
"346","O10","3","108896.35","146717.6"
"346","O10","4","109117.375","146612.53"
"346","O10","5","109735.27","146571.55"
"346","O10","6","110577.75","146426.4"
"346","O10","7","111603.195","146389.75"
"346","O10","8","112381.41","146419.62"
"346","O10","9","113271.71","146553.69"
"346","O10","10","114091.414","146740.25"
"346","O10","11","114979.99","146773.16"
"346","O10","12","115814.08","146873.95"
"346","O10","13","116703.445","147125.75"
"346","O10","14","117193.45","147286.3"
"346","O10","15","117568.86","147467.81"
"346","O10","16","118311.85","147112.92"
"346","O10","17","119309.02","147005.42"
"346","O10","18","119742.22","147228.25"
"346","O10","19","120723.22","147320.06"
"346","O10","20","121803.1","147250.97"
"346","O10","21","123103.516","147221.36"
"346","O10","22","125059.95","147424.14"
"346","O10","23","128547.41","147417.53"
"346","O10","24","134641.14","147498.3"
"346","O10","25","144536.08","147627.36"
"346","O10","26","159927.69","147660.2"
"346","O10","27","182109.69","147793.6"
"346","O10","28","209972.95","147847.56"
"346","O10","29","241120.6","147786.64"
"346","O10","30","272314.8","147885.44"
"346","O10","31","299991.78","148062.12"
"346","O10","32","322532.44","148094.67"
"346","O10","33","339442.1","148044.78"
"346","O10","34","351496.78","148212.81"
"346","O10","35","360300.44","148235.4"
"346","O10","36","366478.5","148302.16"
"346","O10","37","370721.44","148273.55"
"346","O10","38","374101.62","148298.03"
"346","O10","39","376542.3","148372.17"
"346","O10","40","378612.88","148173.0"
"346","O10","41","379882.2","148074.2"
"346","O10","42","381062.94","148273.0"
"346","O10","43","382260.47","148311.9"
"346","O10","44","383709.22","148417.52"
"346","O10","45","384665.8","148480.03"
"346","O10","46","385218.2","148478.86"
"346","O10","47","385954.56","148388.38"
"346","O10","48","386701.7","148459.72"
"346","O10","49","387520.47","148504.02"
"346","O10","50","388351.66","148430.06"
"346","O10","51","388697.0","148384.05"
"346","O10","52","389684.47","148600.17"
"346","O10","53","390098.8","148704.58"
"346","O10","54","390621.16","148818.78"
"346","O10","55","391443.12","148788.56"
"346","O10","56","392122.22","148794.64"
"346","O10","57","392860.6","148708.56"
"346","O10","58","394002.25","148604.77"
"346","O10","59","395494.94","148779.66"
"346","O10","60","397396.53","149011.5"
"346","O10","61","401128.03","148878.14"
"346","O10","62","406779.1","148698.34"
"346","O10","63","414551.28","148657.39"
"346","O10","64","426970.9","148775.77"
"346","O10","65","444567.84","148744.58"
"346","O10","66","468649.25","148918.86"
"346","O10","67","498338.62","148923.75"
"346","O10","68","532433.25","148944.53"
"346","O10","69","568391.94","149077.19"
"346","O10","70","603901.0","149134.66"
"346","O10","71","636970.7","149079.28"
"346","O10","72","667010.7","149218.03"
"346","O10","73","695668.94","149404.36"
"346","O10","74","722666.2","149414.08"
"346","O10","75","749236.6","149297.98"
"346","O10","76","773977.5","149393.05"
"346","O10","77","797022.4","149534.5"
"346","O10","78","819367.6","149579.28"
"346","O10","79","842375.25","149729.06"
"346","O10","80","862478.94","149973.38"
"346","O10","81","882221.2","149877.36"
"346","O10","82","900349.5","149830.73"
"346","O10","83","918579.44","149860.22"
"346","O10","84","935418.8","149865.81"
"346","O10","85","951785.06","149783.98"
"346","O10","86","968202.2","149907.33"
"346","O10","87","982158.1","149985.97"
"346","O10","88","996092.75","150166.2"
"346","O10","89","1010636.44","150132.44"
"346","O10","90","1020353.2","149958.95"
"347","O11","1","82678.7","150711.66"
"347","O11","2","83167.33","150115.97"
"347","O11","3","83571.125","149576.8"
"347","O11","4","84248.195","149321.55"
"347","O11","5","84995.7","149247.39"
"347","O11","6","85973.7","149247.06"
"347","O11","7","86873.05","149281.73"
"347","O11","8","87899.97","149240.4"
"347","O11","9","88896.836","149234.19"
"347","O11","10","89643.68","149307.78"
"347","O11","11","90382.78","149259.48"
"347","O11","12","91017.63","149218.44"
"347","O11","13","91793.016","149216.95"
"347","O11","14","92502.23","149305.75"
"347","O11","15","93109.0","149403.9"
"347","O11","16","94038.914","149456.34"
"347","O11","17","94618.18","149467.98"
"347","O11","18","95250.85","149437.48"
"347","O11","19","96364.94","149356.9"
"347","O11","20","98017.38","149203.78"
"347","O11","21","99915.38","149202.08"
"347","O11","22","103190.47","149322.62"
"347","O11","23","108791.81","149252.0"
"347","O11","24","118183.07","149227.27"
"347","O11","25","133005.72","149288.0"
"347","O11","26","154783.19","149359.11"
"347","O11","27","183309.62","149647.94"
"347","O11","28","215615.1","149587.3"
"347","O11","29","248263.72","149577.81"
"347","O11","30","277665.66","149879.48"
"347","O11","31","302078.3","150035.86"
"347","O11","32","321177.84","150016.44"
"347","O11","33","334806.28","150119.34"
"347","O11","34","344323.7","150135.69"
"347","O11","35","350747.12","150141.7"
"347","O11","36","355508.66","150201.36"
"347","O11","37","358771.72","150069.12"
"347","O11","38","361285.94","149997.34"
"347","O11","39","363556.38","150108.75"
"347","O11","40","365361.75","150088.19"
"347","O11","41","366654.4","150213.2"
"347","O11","42","367940.22","150448.0"
"347","O11","43","368831.44","150475.52"
"347","O11","44","369933.1","150506.8"
"347","O11","45","370411.66","150253.12"
"347","O11","46","371057.16","150110.55"
"347","O11","47","372240.47","150152.48"
"347","O11","48","373092.94","150340.05"
"347","O11","49","373810.56","150308.66"
"347","O11","50","374111.2","150276.44"
"347","O11","51","374697.9","150526.98"
"347","O11","52","375165.53","150596.97"
"347","O11","53","376012.72","150634.02"
"347","O11","54","376312.44","150548.23"
"347","O11","55","377150.62","150525.14"
"347","O11","56","378159.7","150553.6"
"347","O11","57","379791.78","150471.58"
"347","O11","58","381390.62","150426.4"
"347","O11","59","383881.3","150376.14"
"347","O11","60","387607.56","150520.17"
"347","O11","61","393812.25","150583.48"
"347","O11","62","402838.47","150595.19"
"347","O11","63","417206.72","150588.78"
"347","O11","64","436434.16","150872.67"
"347","O11","65","463063.12","150835.62"
"347","O11","66","495112.5","150851.36"
"347","O11","67","531067.2","151184.05"
"347","O11","68","568244.1","151247.78"
"347","O11","69","603495.8","151276.06"
"347","O11","70","636938.7","151293.36"
"347","O11","71","668776.56","151399.03"
"347","O11","72","697392.9","151457.44"
"347","O11","73","725363.1","151423.28"
"347","O11","74","753300.0","151662.02"
"347","O11","75","777590.8","151674.67"
"347","O11","76","801723.5","151906.67"
"347","O11","77","823639.8","152113.06"
"347","O11","78","846042.44","152100.33"
"347","O11","79","866356.1","152022.61"
"347","O11","80","884769.44","152106.47"
"347","O11","81","904647.8","152054.88"
"347","O11","82","923255.1","152224.83"
"347","O11","83","940037.5","152187.75"
"347","O11","84","956490.6","152072.75"
"347","O11","85","971432.94","152219.55"
"347","O11","86","984374.06","152350.1"
"347","O11","87","998380.2","152444.69"
"347","O11","88","1011055.4","152374.75"
"347","O11","89","1022677.1","152486.36"
"347","O11","90","1032795.3","152377.4"
"348","O12","1","49831.07","153026.8"
"348","O12","2","50106.555","152055.94"
"348","O12","3","50444.79","150836.02"
"348","O12","4","50656.523","150168.28"
"348","O12","5","51196.375","149664.78"
"348","O12","6","52139.47","149575.03"
"348","O12","7","52929.137","149658.58"
"348","O12","8","53594.01","149702.33"
"348","O12","9","54638.008","149584.19"
"348","O12","10","55621.656","149634.2"
"348","O12","11","56546.07","150039.75"
"348","O12","12","57220.137","150351.53"
"348","O12","13","58027.246","150314.48"
"348","O12","14","58912.113","150237.83"
"348","O12","15","59836.332","150279.33"
"348","O12","16","60434.188","150311.53"
"348","O12","17","61417.25","150281.12"
"348","O12","18","62386.52","150368.69"
"348","O12","19","63366.84","150330.25"
"348","O12","20","64794.85","150344.56"
"348","O12","21","66762.92","150430.22"
"348","O12","22","70048.02","150591.53"
"348","O12","23","75382.97","150729.38"
"348","O12","24","84514.09","150666.62"
"348","O12","25","99346.625","150642.95"
"348","O12","26","121245.02","150710.34"
"348","O12","27","149664.56","150684.19"
"348","O12","28","182843.19","150794.05"
"348","O12","29","216643.94","150756.48"
"348","O12","30","247613.1","150827.28"
"348","O12","31","274134.22","150948.94"
"348","O12","32","294787.78","150905.5"
"348","O12","33","309865.84","150852.02"
"348","O12","34","320266.8","151013.95"
"348","O12","35","327796.53","150932.25"
"348","O12","36","332722.53","150907.52"
"348","O12","37","335584.66","151292.9"
"348","O12","38","338835.4","151407.81"
"348","O12","39","341307.38","151200.69"
"348","O12","40","343129.8","151060.56"
"348","O12","41","344436.38","151162.77"
"348","O12","42","345816.03","151469.64"
"348","O12","43","347004.1","151409.52"
"348","O12","44","347896.34","151256.06"
"348","O12","45","348953.5","151153.69"
"348","O12","46","349780.25","151288.11"
"348","O12","47","350367.75","151543.28"
"348","O12","48","351229.56","151416.12"
"348","O12","49","351848.06","151304.45"
"348","O12","50","352494.66","151437.77"
"348","O12","51","353278.56","151446.73"
"348","O12","52","353395.3","151342.3"
"348","O12","53","353928.12","151336.97"
"348","O12","54","355023.44","151294.34"
"348","O12","55","356145.78","151313.06"
"348","O12","56","356788.56","151458.69"
"348","O12","57","357944.22","151512.92"
"348","O12","58","359442.72","151564.83"
"348","O12","59","362297.16","151512.22"
"348","O12","60","366241.88","151629.88"
"348","O12","61","372231.3","151522.81"
"348","O12","62","381128.66","151381.11"
"348","O12","63","395215.3","151395.27"
"348","O12","64","415363.66","151551.8"
"348","O12","65","442679.0","151695.56"
"348","O12","66","475301.1","151851.06"
"348","O12","67","512879.6","152007.8"
"348","O12","68","552339.06","152072.0"
"348","O12","69","588437.56","152006.69"
"348","O12","70","622108.44","152022.14"
"348","O12","71","654784.9","152061.05"
"348","O12","72","686175.1","152193.52"
"348","O12","73","714694.44","152325.1"
"348","O12","74","741897.2","152278.88"
"348","O12","75","768817.3","152307.6"
"348","O12","76","793899.5","152483.47"
"348","O12","77","817148.9","152484.34"
"348","O12","78","839744.7","152777.5"
"348","O12","79","862386.75","152750.83"
"348","O12","80","881854.8","152863.23"
"348","O12","81","899996.8","152971.9"
"348","O12","82","918867.5","153072.17"
"348","O12","83","936250.94","153258.0"
"348","O12","84","953998.8","153184.55"
"348","O12","85","969390.56","153144.02"
"348","O12","86","985337.6","153344.4"
"348","O12","87","999199.56","153472.7"
"348","O12","88","1012019.94","153347.72"
"348","O12","89","1026085.7","153178.97"
"348","O12","90","1037727.25","153218.28"
"349","O13","1","37928.12","148973.2"
"349","O13","2","38358.566","148706.25"
"349","O13","3","39057.848","148217.83"
"349","O13","4","39987.61","148058.67"
"349","O13","5","40735.48","147994.39"
"349","O13","6","41488.855","147868.88"
"349","O13","7","42434.145","147597.47"
"349","O13","8","43145.93","147545.55"
"349","O13","9","44053.465","147622.6"
"349","O13","10","45108.703","147770.83"
"349","O13","11","46103.027","148003.0"
"349","O13","12","47018.777","147990.81"
"349","O13","13","47529.5","147923.23"
"349","O13","14","48229.516","147957.39"
"349","O13","15","48930.8","148264.2"
"349","O13","16","49570.637","148297.16"
"349","O13","17","50418.293","148191.72"
"349","O13","18","51451.438","148045.3"
"349","O13","19","52431.227","147957.1"
"349","O13","20","54095.176","147912.25"
"349","O13","21","56086.17","147876.27"
"349","O13","22","59483.836","147927.36"
"349","O13","23","65371.6","147915.1"
"349","O13","24","75057.664","147947.75"
"349","O13","25","90174.375","148261.45"
"349","O13","26","112459.03","148284.53"
"349","O13","27","141790.62","148306.47"
"349","O13","28","175437.78","148326.72"
"349","O13","29","209635.1","148430.25"
"349","O13","30","240432.69","148568.34"
"349","O13","31","266217.62","148576.28"
"349","O13","32","286540.8","148558.89"
"349","O13","33","300978.22","148513.47"
"349","O13","34","311425.53","148613.72"
"349","O13","35","318469.25","148691.52"
"349","O13","36","323184.53","148841.8"
"349","O13","37","326850.94","148860.69"
"349","O13","38","329849.3","148772.78"
"349","O13","39","331860.94","148765.66"
"349","O13","40","333753.7","148777.19"
"349","O13","41","335107.88","148823.12"
