# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076F_FP004-RP004x_Set_II.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 01:29:11 PM EDT
# Run End Date/Time: 2022-07-20 03:24:46 PM EDT
# Run Duration: 115 minutes 35 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:12:51 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:13:20 PM EDT
"Well","Well Position","Cycle Number","TAMRA","FAM","ROX","CY3","CY5"
"297","M9","90",,,"129085.57",,"187028.56"
"298","M10","1",,,"135662.66",,"94074.87"
"298","M10","2",,,"135609.11",,"94074.95"
"298","M10","3",,,"135326.19",,"94154.77"
"298","M10","4",,,"135259.78",,"94455.23"
"298","M10","5",,,"135313.25",,"94652.94"
"298","M10","6",,,"135357.28",,"94697.18"
"298","M10","7",,,"135306.95",,"94760.55"
"298","M10","8",,,"135293.03",,"94735.62"
"298","M10","9",,,"135368.27",,"94790.164"
"298","M10","10",,,"135405.5",,"94797.55"
"298","M10","11",,,"135378.14",,"95016.16"
"298","M10","12",,,"135377.4",,"95167.59"
"298","M10","13",,,"135452.2",,"95338.22"
"298","M10","14",,,"135503.48",,"95512.01"
"298","M10","15",,,"135379.17",,"95646.45"
"298","M10","16",,,"135323.62",,"95702.46"
"298","M10","17",,,"135312.89",,"95674.93"
"298","M10","18",,,"135247.92",,"95812.06"
"298","M10","19",,,"135312.97",,"96239.58"
"298","M10","20",,,"135639.73",,"96626.93"
"298","M10","21",,,"135682.72",,"97322.07"
"298","M10","22",,,"135700.89",,"98371.29"
"298","M10","23",,,"135603.53",,"100237.56"
"298","M10","24",,,"135530.9",,"103191.375"
"298","M10","25",,,"135520.17",,"107628.305"
"298","M10","26",,,"135541.83",,"113952.03"
"298","M10","27",,,"135486.27",,"121342.59"
"298","M10","28",,,"135386.89",,"129251.65"
"298","M10","29",,,"135374.7",,"136754.38"
"298","M10","30",,,"135537.67",,"143889.6"
"298","M10","31",,,"135649.22",,"149883.73"
"298","M10","32",,,"135544.28",,"154893.34"
"298","M10","33",,,"135462.64",,"158972.73"
"298","M10","34",,,"135402.1",,"162049.6"
"298","M10","35",,,"135391.78",,"164346.38"
"298","M10","36",,,"135475.28",,"166112.8"
"298","M10","37",,,"135369.42",,"167549.34"
"298","M10","38",,,"135326.42",,"168500.48"
"298","M10","39",,,"135366.73",,"169178.89"
"298","M10","40",,,"135349.42",,"169798.92"
"298","M10","41",,,"135330.17",,"170308.78"
"298","M10","42",,,"135354.56",,"170845.8"
"298","M10","43",,,"135514.81",,"171480.27"
"298","M10","44",,,"135428.12",,"171769.06"
"298","M10","45",,,"135386.25",,"172062.06"
"298","M10","46",,,"135486.28",,"172257.92"
"298","M10","47",,,"135582.33",,"172585.67"
"298","M10","48",,,"135495.22",,"172654.53"
"298","M10","49",,,"135420.52",,"172884.45"
"298","M10","50",,,"135357.39",,"172993.61"
"298","M10","51",,,"135361.7",,"173329.52"
"298","M10","52",,,"135510.92",,"173547.11"
"298","M10","53",,,"135563.11",,"173875.62"
"298","M10","54",,,"135702.44",,"174099.84"
"298","M10","55",,,"135457.42",,"174054.11"
"298","M10","56",,,"135369.89",,"173993.17"
"298","M10","57",,,"135412.36",,"174306.89"
"298","M10","58",,,"135455.02",,"174596.16"
"298","M10","59",,,"135694.02",,"174870.72"
"298","M10","60",,,"135755.73",,"174926.6"
"298","M10","61",,,"135786.73",,"175159.12"
"298","M10","62",,,"135795.33",,"175509.2"
"298","M10","63",,,"135954.47",,"175769.31"
"298","M10","64",,,"135780.98",,"175869.17"
"298","M10","65",,,"135678.25",,"175775.05"
"298","M10","66",,,"135718.53",,"175800.0"
"298","M10","67",,,"135825.2",,"175840.98"
"298","M10","68",,,"135798.78",,"176102.1"
"298","M10","69",,,"135800.94",,"176282.84"
"298","M10","70",,,"135741.9",,"176733.53"
"298","M10","71",,,"135723.77",,"176724.94"
"298","M10","72",,,"135917.58",,"176740.08"
"298","M10","73",,,"135945.61",,"177222.11"
"298","M10","74",,,"135795.84",,"177270.95"
"298","M10","75",,,"135758.12",,"177273.58"
"298","M10","76",,,"135962.9",,"177180.77"
"298","M10","77",,,"136010.8",,"177251.55"
"298","M10","78",,,"135993.28",,"177609.56"
"298","M10","79",,,"136064.95",,"178003.17"
"298","M10","80",,,"136151.61",,"178244.02"
"298","M10","81",,,"136043.97",,"178207.45"
"298","M10","82",,,"135976.03",,"178364.23"
"298","M10","83",,,"136051.94",,"178692.25"
"298","M10","84",,,"135931.11",,"178935.38"
"298","M10","85",,,"135880.9",,"179129.88"
"298","M10","86",,,"136042.52",,"179471.81"
"298","M10","87",,,"136002.19",,"180437.0"
"298","M10","88",,,"135911.19",,"181407.8"
"298","M10","89",,,"135824.73",,"182499.78"
"298","M10","90",,,"135748.81",,"184092.02"
"299","M11","1",,,"148640.83",,"98713.64"
"299","M11","2",,,"148840.23",,"98898.6"
"299","M11","3",,,"149317.69",,"99339.82"
"299","M11","4",,,"149552.64",,"99546.89"
"299","M11","5",,,"149508.0",,"99581.04"
"299","M11","6",,,"149479.38",,"99760.67"
"299","M11","7",,,"149463.16",,"99926.24"
"299","M11","8",,,"149747.6",,"100239.445"
"299","M11","9",,,"149958.0",,"100296.65"
"299","M11","10",,,"149942.12",,"100291.72"
"299","M11","11",,,"149874.62",,"100594.77"
"299","M11","12",,,"149829.14",,"100751.54"
"299","M11","13",,,"150053.56",,"100935.06"
"299","M11","14",,,"150146.14",,"100680.19"
"299","M11","15",,,"150045.27",,"100621.4"
"299","M11","16",,,"149929.97",,"101093.66"
"299","M11","17",,,"149926.86",,"101091.12"
"299","M11","18",,,"149872.69",,"101110.43"
"299","M11","19",,,"149996.06",,"101467.02"
"299","M11","20",,,"150045.52",,"102200.62"
"299","M11","21",,,"150045.3",,"102580.19"
"299","M11","22",,,"150025.11",,"103686.54"
"299","M11","23",,,"150345.31",,"105326.19"
"299","M11","24",,,"150488.88",,"107582.01"
"299","M11","25",,,"150384.08",,"111113.25"
"299","M11","26",,,"150306.5",,"115514.305"
"299","M11","27",,,"150197.23",,"120879.766"
"299","M11","28",,,"150020.05",,"126723.39"
"299","M11","29",,,"149939.4",,"133008.81"
"299","M11","30",,,"150130.58",,"139146.78"
"299","M11","31",,,"150136.31",,"145585.44"
"299","M11","32",,,"150125.05",,"151228.27"
"299","M11","33",,,"150132.17",,"156822.39"
"299","M11","34",,,"150064.47",,"162129.64"
"299","M11","35",,,"149932.42",,"166650.27"
"299","M11","36",,,"149868.83",,"170802.81"
"299","M11","37",,,"149996.25",,"174477.9"
"299","M11","38",,,"150197.8",,"177924.39"
"299","M11","39",,,"150014.5",,"180682.22"
"299","M11","40",,,"149901.55",,"182771.9"
"299","M11","41",,,"150013.69",,"184787.3"
"299","M11","42",,,"149876.38",,"186598.67"
"299","M11","43",,,"149771.14",,"187962.56"
"299","M11","44",,,"149918.77",,"189017.5"
"299","M11","45",,,"150104.53",,"190123.48"
"299","M11","46",,,"150105.67",,"190857.64"
"299","M11","47",,,"150132.53",,"191688.1"
"299","M11","48",,,"150178.8",,"192171.66"
"299","M11","49",,,"150163.53",,"192896.28"
"299","M11","50",,,"150197.92",,"193600.22"
"299","M11","51",,,"150202.9",,"193964.86"
"299","M11","52",,,"150181.98",,"194687.2"
"299","M11","53",,,"150227.9",,"195078.92"
"299","M11","54",,,"150173.06",,"195438.42"
"299","M11","55",,,"150142.73",,"195960.94"
"299","M11","56",,,"150087.08",,"196400.58"
"299","M11","57",,,"150240.4",,"196470.0"
"299","M11","58",,,"150246.3",,"196709.1"
"299","M11","59",,,"150354.48",,"197634.22"
"299","M11","60",,,"150271.92",,"198333.33"
"299","M11","61",,,"150232.38",,"198549.03"
"299","M11","62",,,"150276.69",,"198856.88"
"299","M11","63",,,"150360.89",,"199550.28"
"299","M11","64",,,"150412.84",,"199881.08"
"299","M11","65",,,"150329.14",,"199892.94"
"299","M11","66",,,"150342.81",,"200507.98"
"299","M11","67",,,"150268.4",,"200514.75"
"299","M11","68",,,"150330.45",,"200813.19"
"299","M11","69",,,"150305.03",,"201545.92"
"299","M11","70",,,"150278.4",,"201805.55"
"299","M11","71",,,"150526.77",,"202159.17"
"299","M11","72",,,"150197.81",,"202571.8"
"299","M11","73",,,"150070.97",,"203048.48"
"299","M11","74",,,"150351.05",,"203496.97"
"299","M11","75",,,"150404.77",,"203834.97"
"299","M11","76",,,"150443.5",,"204218.48"
"299","M11","77",,,"150360.06",,"204447.6"
"299","M11","78",,,"150375.8",,"204613.92"
"299","M11","79",,,"150323.14",,"205139.97"
"299","M11","80",,,"150307.66",,"206008.08"
"299","M11","81",,,"150249.61",,"206924.77"
"299","M11","82",,,"150417.47",,"207606.53"
"299","M11","83",,,"150436.2",,"208729.1"
"299","M11","84",,,"150326.2",,"210257.34"
"299","M11","85",,,"150313.2",,"212297.55"
"299","M11","86",,,"150225.44",,"215125.44"
"299","M11","87",,,"150138.53",,"218869.25"
"299","M11","88",,,"150271.5",,"223075.05"
"299","M11","89",,,"150259.55",,"227396.22"
"299","M11","90",,,"150137.92",,"231301.39"
"300","M12","1",,,"142088.39",,"94257.97"
"300","M12","2",,,"142222.48",,"94348.82"
"300","M12","3",,,"142295.03",,"94626.21"
"300","M12","4",,,"142404.9",,"94866.37"
"300","M12","5",,,"142239.19",,"95041.16"
"300","M12","6",,,"142211.72",,"95023.86"
"300","M12","7",,,"142441.34",,"95082.914"
"300","M12","8",,,"142402.72",,"95124.93"
"300","M12","9",,,"142216.25",,"95383.67"
"300","M12","10",,,"142232.33",,"95456.94"
"300","M12","11",,,"142627.3",,"95539.234"
"300","M12","12",,,"142769.67",,"95478.68"
"300","M12","13",,,"142719.1",,"95623.2"
"300","M12","14",,,"142592.98",,"96135.26"
"300","M12","15",,,"142486.95",,"96226.16"
"300","M12","16",,,"142392.64",,"96503.51"
"300","M12","17",,,"142394.11",,"96572.125"
"300","M12","18",,,"142653.86",,"96716.49"
"300","M12","19",,,"142650.75",,"96920.09"
"300","M12","20",,,"142607.27",,"97678.81"
"300","M12","21",,,"142485.2",,"98849.45"
"300","M12","22",,,"142244.81",,"100819.43"
"300","M12","23",,,"142239.27",,"104403.266"
"300","M12","24",,,"142574.72",,"110370.2"
"300","M12","25",,,"142624.53",,"119321.375"
"300","M12","26",,,"142612.62",,"131534.23"
"300","M12","27",,,"142282.33",,"145679.84"
"300","M12","28",,,"142197.27",,"159228.8"
"300","M12","29",,,"142411.28",,"170630.83"
"300","M12","30",,,"142676.14",,"179407.47"
"300","M12","31",,,"142703.8",,"185535.45"
"300","M12","32",,,"142579.58",,"189878.64"
"300","M12","33",,,"142500.7",,"192321.39"
"300","M12","34",,,"142518.75",,"194007.19"
"300","M12","35",,,"142461.8",,"194973.98"
"300","M12","36",,,"142427.42",,"195332.67"
"300","M12","37",,,"142429.62",,"196069.62"
"300","M12","38",,,"142429.98",,"196674.77"
"300","M12","39",,,"142541.16",,"197089.33"
"300","M12","40",,,"142298.95",,"197394.56"
"300","M12","41",,,"142194.34",,"197900.02"
"300","M12","42",,,"142209.55",,"198176.31"
"300","M12","43",,,"142202.0",,"198002.31"
"300","M12","44",,,"142288.98",,"198565.75"
"300","M12","45",,,"142294.69",,"198894.25"
"300","M12","46",,,"142440.98",,"199119.17"
"300","M12","47",,,"142600.75",,"199603.98"
"300","M12","48",,,"142487.9",,"199773.33"
"300","M12","49",,,"142393.4",,"199722.27"
"300","M12","50",,,"142419.69",,"199730.27"
"300","M12","51",,,"142568.06",,"200257.72"
"300","M12","52",,,"142464.05",,"200548.19"
"300","M12","53",,,"142415.48",,"200810.73"
"300","M12","54",,,"142589.12",,"200813.69"
"300","M12","55",,,"142707.28",,"200794.17"
"300","M12","56",,,"142754.89",,"201173.97"
"300","M12","57",,,"142729.08",,"201196.28"
"300","M12","58",,,"142838.52",,"201314.83"
"300","M12","59",,,"142779.75",,"201803.12"
"300","M12","60",,,"142679.02",,"201767.61"
"300","M12","61",,,"142651.39",,"202044.64"
"300","M12","62",,,"142845.3",,"202455.81"
"300","M12","63",,,"142789.14",,"202610.66"
"300","M12","64",,,"142727.08",,"202438.06"
"300","M12","65",,,"142835.92",,"202742.97"
"300","M12","66",,,"142808.19",,"202770.45"
"300","M12","67",,,"142866.48",,"203298.03"
"300","M12","68",,,"142925.33",,"203613.17"
"300","M12","69",,,"142898.92",,"203787.28"
"300","M12","70",,,"143046.06",,"203861.36"
"300","M12","71",,,"143065.98",,"204250.77"
"300","M12","72",,,"142882.67",,"204081.14"
"300","M12","73",,,"142802.78",,"204268.2"
"300","M12","74",,,"142917.36",,"204376.88"
"300","M12","75",,,"142824.64",,"204272.64"
"300","M12","76",,,"142756.42",,"204701.38"
"300","M12","77",,,"142912.92",,"204699.08"
"300","M12","78",,,"143052.5",,"204944.66"
"300","M12","79",,,"143033.16",,"205102.53"
"300","M12","80",,,"143054.66",,"205388.69"
"300","M12","81",,,"142977.05",,"205291.48"
"300","M12","82",,,"142941.19",,"205020.83"
"300","M12","83",,,"142935.62",,"205399.94"
"300","M12","84",,,"142883.98",,"205937.56"
"300","M12","85",,,"143005.02",,"206119.22"
"300","M12","86",,,"143176.38",,"206105.25"
"300","M12","87",,,"143236.4",,"205996.67"
"300","M12","88",,,"143368.92",,"206200.05"
"300","M12","89",,,"143302.2",,"206619.94"
"300","M12","90",,,"143249.34",,"207041.03"
"301","M13","1",,,"140454.61",,"95243.05"
"301","M13","2",,,"140632.11",,"95269.055"
"301","M13","3",,,"140789.73",,"95407.41"
"301","M13","4",,,"140768.8",,"95773.06"
"301","M13","5",,,"140781.86",,"95927.15"
"301","M13","6",,,"140785.2",,"95875.766"
"301","M13","7",,,"140975.05",,"95921.3"
"301","M13","8",,,"140980.48",,"96237.4"
"301","M13","9",,,"140986.42",,"96348.055"
"301","M13","10",,,"140920.77",,"96589.516"
"301","M13","11",,,"140853.4",,"96660.08"
"301","M13","12",,,"140692.08",,"96685.75"
"301","M13","13",,,"140581.73",,"96954.7"
"301","M13","14",,,"140604.0",,"97141.484"
"301","M13","15",,,"140989.62",,"97187.32"
"301","M13","16",,,"141269.45",,"97282.6"
"301","M13","17",,,"141253.58",,"97484.164"
"301","M13","18",,,"141211.08",,"97332.64"
"301","M13","19",,,"141130.62",,"97331.375"
"301","M13","20",,,"141138.1",,"97956.195"
"301","M13","21",,,"141198.73",,"98376.49"
"301","M13","22",,,"141169.23",,"99617.93"
"301","M13","23",,,"141258.97",,"100957.586"
"301","M13","24",,,"141210.11",,"102534.99"
"301","M13","25",,,"141182.2",,"105320.32"
"301","M13","26",,,"141178.45",,"108409.484"
"301","M13","27",,,"141376.42",,"112226.19"
"301","M13","28",,,"141117.34",,"116527.234"
"301","M13","29",,,"140988.75",,"121148.82"
"301","M13","30",,,"141043.2",,"126069.17"
"301","M13","31",,,"141088.98",,"130712.66"
"301","M13","32",,,"141448.89",,"134918.48"
"301","M13","33",,,"141509.64",,"139283.31"
"301","M13","34",,,"141607.52",,"143201.0"
"301","M13","35",,,"141451.9",,"146968.42"
"301","M13","36",,,"141035.94",,"150359.38"
"301","M13","37",,,"140923.22",,"152937.38"
"301","M13","38",,,"141144.2",,"155101.77"
"301","M13","39",,,"141359.88",,"157116.2"
"301","M13","40",,,"141447.58",,"159366.39"
"301","M13","41",,,"141536.44",,"160883.0"
"301","M13","42",,,"141350.95",,"161926.05"
"301","M13","43",,,"141244.08",,"162882.12"
"301","M13","44",,,"141331.64",,"163787.22"
"301","M13","45",,,"141324.98",,"164453.64"
"301","M13","46",,,"141166.0",,"164726.1"
"301","M13","47",,,"141074.89",,"165549.88"
"301","M13","48",,,"141211.78",,"166049.83"
"301","M13","49",,,"141506.05",,"166355.39"
"301","M13","50",,,"141511.0",,"166413.75"
"301","M13","51",,,"141424.81",,"166841.08"
"301","M13","52",,,"141321.06",,"167323.62"
"301","M13","53",,,"141078.66",,"167566.5"
"301","M13","54",,,"140968.83",,"167827.72"
"301","M13","55",,,"141100.98",,"168159.83"
"301","M13","56",,,"141422.95",,"168513.67"
"301","M13","57",,,"141349.92",,"168662.0"
"301","M13","58",,,"141263.55",,"168802.3"
"301","M13","59",,,"141403.2",,"169303.06"
"301","M13","60",,,"141530.72",,"169737.66"
"301","M13","61",,,"141486.69",,"169813.06"
"301","M13","62",,,"141525.84",,"169858.08"
"301","M13","63",,,"141446.5",,"170119.36"
"301","M13","64",,,"141445.95",,"170891.75"
"301","M13","65",,,"141613.22",,"171076.28"
"301","M13","66",,,"141561.36",,"171060.7"
"301","M13","67",,,"141575.69",,"171572.17"
"301","M13","68",,,"141746.69",,"171803.47"
"301","M13","69",,,"141710.88",,"172536.66"
"301","M13","70",,,"141731.98",,"173568.55"
"301","M13","71",,,"141639.52",,"174643.94"
"301","M13","72",,,"141554.92",,"176383.48"
"301","M13","73",,,"141430.34",,"178556.45"
"301","M13","74",,,"141401.23",,"181421.69"
"301","M13","75",,,"141682.55",,"184869.48"
"301","M13","76",,,"141641.06",,"189184.53"
"301","M13","77",,,"141565.05",,"193959.66"
"301","M13","78",,,"141642.16",,"199223.78"
"301","M13","79",,,"141498.53",,"204049.3"
"301","M13","80",,,"141442.19",,"208939.16"
"301","M13","81",,,"141760.34",,"214246.28"
"301","M13","82",,,"141958.83",,"219406.06"
"301","M13","83",,,"141735.94",,"224345.83"
"301","M13","84",,,"141638.84",,"229667.4"
"301","M13","85",,,"141850.84",,"235213.81"
"301","M13","86",,,"141828.94",,"240299.67"
"301","M13","87",,,"141747.27",,"245933.31"
"301","M13","88",,,"141841.88",,"251448.94"
"301","M13","89",,,"141825.97",,"256414.94"
"301","M13","90",,,"142021.14",,"261531.62"
"302","M14","1",,,"142393.2",,"94484.67"
"302","M14","2",,,"142501.78",,"94502.05"
"302","M14","3",,,"142424.31",,"94750.4"
"302","M14","4",,,"142286.84",,"95004.125"
"302","M14","5",,,"142270.06",,"95044.49"
"302","M14","6",,,"142384.73",,"95051.164"
"302","M14","7",,,"142547.88",,"95207.57"
"302","M14","8",,,"142531.38",,"95462.81"
"302","M14","9",,,"142488.39",,"95446.74"
"302","M14","10",,,"142560.9",,"95449.28"
"302","M14","11",,,"142802.38",,"95451.39"
"302","M14","12",,,"142775.94",,"95425.87"
"302","M14","13",,,"142620.45",,"95574.73"
"302","M14","14",,,"142446.6",,"95820.195"
"302","M14","15",,,"142382.39",,"95959.695"
"302","M14","16",,,"142373.3",,"96100.734"
"302","M14","17",,,"142334.94",,"96281.47"
"302","M14","18",,,"142365.75",,"96522.42"
"302","M14","19",,,"142630.9",,"96953.73"
"302","M14","20",,,"142775.6",,"97858.65"
"302","M14","21",,,"142762.52",,"98964.63"
"302","M14","22",,,"142812.19",,"100504.72"
"302","M14","23",,,"142723.84",,"103254.54"
"302","M14","24",,,"142659.4",,"107460.914"
"302","M14","25",,,"142731.22",,"112926.016"
"302","M14","26",,,"142872.73",,"119228.836"
"302","M14","27",,,"142881.69",,"126052.4"
"302","M14","28",,,"142829.98",,"133207.78"
"302","M14","29",,,"142736.84",,"140007.44"
"302","M14","30",,,"142611.42",,"146464.92"
"302","M14","31",,,"142572.48",,"152387.34"
"302","M14","32",,,"142705.62",,"157787.53"
"302","M14","33",,,"142791.67",,"162027.34"
"302","M14","34",,,"142738.38",,"165776.4"
"302","M14","35",,,"142713.77",,"169330.95"
"302","M14","36",,,"142844.86",,"172287.02"
"302","M14","37",,,"142889.83",,"174278.92"
"302","M14","38",,,"142822.1",,"175680.88"
"302","M14","39",,,"142751.53",,"177450.2"
"302","M14","40",,,"142769.17",,"178598.75"
"302","M14","41",,,"143064.47",,"179634.38"
"302","M14","42",,,"143013.48",,"180661.45"
"302","M14","43",,,"142954.47",,"181021.05"
"302","M14","44",,,"143095.22",,"181535.69"
"302","M14","45",,,"143108.77",,"182267.14"
"302","M14","46",,,"142984.77",,"182693.17"
"302","M14","47",,,"142940.86",,"182824.94"
"302","M14","48",,,"143086.84",,"183313.36"
"302","M14","49",,,"142956.64",,"183733.1"
"302","M14","50",,,"142856.11",,"183913.8"
"302","M14","51",,,"142847.08",,"183948.08"
"302","M14","52",,,"142832.47",,"184466.47"
"302","M14","53",,,"142969.47",,"185161.28"
"302","M14","54",,,"142954.23",,"185397.69"
"302","M14","55",,,"142927.39",,"185546.12"
"302","M14","56",,,"142677.23",,"185708.84"
"302","M14","57",,,"142604.86",,"185861.27"
"302","M14","58",,,"142786.0",,"186325.53"
"302","M14","59",,,"142971.45",,"186513.9"
"302","M14","60",,,"142967.44",,"186702.27"
"302","M14","61",,,"143081.8",,"187012.08"
"302","M14","62",,,"143205.23",,"187437.97"
"302","M14","63",,,"143178.7",,"187786.94"
"302","M14","64",,,"143238.0",,"188133.34"
"302","M14","65",,,"143206.62",,"188362.69"
"302","M14","66",,,"143269.88",,"188229.92"
"302","M14","67",,,"143222.73",,"188485.4"
"302","M14","68",,,"143211.55",,"188704.94"
"302","M14","69",,,"143127.03",,"189047.62"
"302","M14","70",,,"143075.0",,"189137.62"
"302","M14","71",,,"143108.2",,"189964.88"
"302","M14","72",,,"143097.69",,"190397.86"
"302","M14","73",,,"143257.17",,"190464.92"
"302","M14","74",,,"143282.1",,"190397.36"
"302","M14","75",,,"143457.64",,"191013.9"
"302","M14","76",,,"143324.08",,"191867.25"
"302","M14","77",,,"143247.48",,"193028.06"
"302","M14","78",,,"143430.05",,"194400.73"
"302","M14","79",,,"143506.44",,"196314.23"
"302","M14","80",,,"143489.34",,"198819.23"
"302","M14","81",,,"143469.44",,"201879.56"
"302","M14","82",,,"143570.2",,"205560.03"
"302","M14","83",,,"143789.06",,"209913.52"
"302","M14","84",,,"143761.17",,"214687.02"
"302","M14","85",,,"143787.75",,"219076.38"
"302","M14","86",,,"143700.78",,"223447.94"
"302","M14","87",,,"143637.12",,"228308.94"
"302","M14","88",,,"143804.4",,"232459.36"
"302","M14","89",,,"143738.31",,"237176.2"
"302","M14","90",,,"143645.08",,"241000.86"
"303","M15","1",,,"142840.84",,"96053.914"
"303","M15","2",,,"142872.4",,"96083.39"
"303","M15","3",,,"143165.89",,"96458.81"
"303","M15","4",,,"143296.47",,"96787.94"
"303","M15","5",,,"143213.77",,"97066.07"
"303","M15","6",,,"143191.88",,"97316.13"
"303","M15","7",,,"143366.95",,"97448.84"
"303","M15","8",,,"143369.1",,"97348.19"
"303","M15","9",,,"143495.0",,"97329.945"
"303","M15","10",,,"143868.94",,"97688.234"
"303","M15","11",,,"144040.06",,"97724.914"
"303","M15","12",,,"143964.34",,"97959.92"
"303","M15","13",,,"143872.48",,"98306.58"
"303","M15","14",,,"143810.66",,"98249.234"
"303","M15","15",,,"143966.47",,"98149.33"
"303","M15","16",,,"144189.48",,"98290.17"
"303","M15","17",,,"144304.45",,"98627.68"
"303","M15","18",,,"144240.8",,"98784.336"
"303","M15","19",,,"144167.23",,"98973.95"
"303","M15","20",,,"144083.5",,"99076.44"
"303","M15","21",,,"144116.31",,"99412.945"
"303","M15","22",,,"144073.48",,"99830.52"
"303","M15","23",,,"144113.64",,"100692.79"
"303","M15","24",,,"144111.97",,"102448.11"
"303","M15","25",,,"144067.5",,"105336.03"
"303","M15","26",,,"144192.45",,"109248.09"
"303","M15","27",,,"144050.89",,"115217.44"
"303","M15","28",,,"144006.94",,"123678.58"
"303","M15","29",,,"144308.08",,"133416.77"
"303","M15","30",,,"144265.88",,"143107.1"
"303","M15","31",,,"144221.1",,"151780.47"
"303","M15","32",,,"144510.28",,"158447.86"
"303","M15","33",,,"144567.05",,"163206.69"
"303","M15","34",,,"144529.45",,"166578.36"
"303","M15","35",,,"144434.19",,"168593.64"
"303","M15","36",,,"144338.78",,"169799.31"
"303","M15","37",,,"144445.16",,"170812.27"
"303","M15","38",,,"144577.08",,"171794.05"
"303","M15","39",,,"144474.44",,"172553.8"
"303","M15","40",,,"144377.48",,"173020.12"
"303","M15","41",,,"144466.27",,"173582.44"
"303","M15","42",,,"144430.48",,"173879.45"
"303","M15","43",,,"144542.94",,"174631.69"
"303","M15","44",,,"144546.02",,"175156.94"
"303","M15","45",,,"144471.97",,"175569.73"
"303","M15","46",,,"144361.9",,"175984.58"
"303","M15","47",,,"144424.06",,"176489.1"
"303","M15","48",,,"144667.19",,"177269.78"
"303","M15","49",,,"144611.92",,"177929.89"
"303","M15","50",,,"144551.23",,"177585.39"
"303","M15","51",,,"144542.22",,"177882.31"
"303","M15","52",,,"144606.45",,"178407.95"
"303","M15","53",,,"144714.9",,"178962.1"
"303","M15","54",,,"144631.16",,"179150.89"
"303","M15","55",,,"144630.36",,"179673.12"
"303","M15","56",,,"144737.2",,"180387.83"
"303","M15","57",,,"144700.17",,"180871.45"
"303","M15","58",,,"144806.72",,"181440.3"
"303","M15","59",,,"144863.36",,"181794.25"
"303","M15","60",,,"144832.83",,"181719.81"
"303","M15","61",,,"144914.95",,"182007.84"
"303","M15","62",,,"144691.84",,"182757.22"
"303","M15","63",,,"144663.0",,"183331.8"
"303","M15","64",,,"145202.39",,"183646.8"
"303","M15","65",,,"145290.73",,"184687.53"
"303","M15","66",,,"145038.7",,"185215.11"
"303","M15","67",,,"144929.25",,"186136.97"
"303","M15","68",,,"145157.14",,"187625.66"
"303","M15","69",,,"145144.67",,"190033.44"
"303","M15","70",,,"145047.02",,"193089.45"
"303","M15","71",,,"145202.78",,"196713.27"
"303","M15","72",,,"145320.33",,"201310.53"
"303","M15","73",,,"145223.05",,"207078.6"
"303","M15","74",,,"145240.1",,"213451.36"
"303","M15","75",,,"145309.97",,"220194.25"
"303","M15","76",,,"145244.95",,"227204.42"
"303","M15","77",,,"145386.22",,"233959.5"
"303","M15","78",,,"145428.19",,"240454.55"
"303","M15","79",,,"145375.94",,"246982.61"
"303","M15","80",,,"145375.14",,"253387.08"
"303","M15","81",,,"145318.86",,"259786.19"
"303","M15","82",,,"145574.42",,"265670.1"
"303","M15","83",,,"145746.52",,"272162.12"
"303","M15","84",,,"145727.33",,"278616.97"
"303","M15","85",,,"145810.48",,"284597.66"
"303","M15","86",,,"145949.47",,"290828.47"
"303","M15","87",,,"145889.36",,"297039.53"
"303","M15","88",,,"146090.62",,"303172.16"
"303","M15","89",,,"146289.31",,"309219.1"
"303","M15","90",,,"146177.45",,"315161.7"
"304","M16","1",,,"140186.75",,"92829.72"
"304","M16","2",,,"140286.84",,"92878.664"
"304","M16","3",,,"140357.17",,"93440.336"
"304","M16","4",,,"140178.2",,"93732.83"
"304","M16","5",,,"140150.34",,"93895.336"
"304","M16","6",,,"140382.62",,"93922.53"
"304","M16","7",,,"140701.39",,"94159.87"
"304","M16","8",,,"140781.25",,"94002.74"
"304","M16","9",,,"140962.19",,"93952.72"
"304","M16","10",,,"140820.88",,"94291.734"
"304","M16","11",,,"140716.75",,"94328.58"
"304","M16","12",,,"140791.03",,"94317.92"
"304","M16","13",,,"141002.38",,"94686.13"
"304","M16","14",,,"140999.03",,"94761.61"
"304","M16","15",,,"140947.55",,"94845.4"
"304","M16","16",,,"140971.03",,"95322.414"
"304","M16","17",,,"140950.47",,"95645.53"
"304","M16","18",,,"140908.81",,"95853.74"
"304","M16","19",,,"140846.73",,"96355.234"
"304","M16","20",,,"140721.1",,"97876.87"
"304","M16","21",,,"140509.06",,"100412.61"
