,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,L2_500,S037.01.01b,S036.1b,lg10 L2_500,lg10 S037.01.01b,lg10 S036.1b,Cycle,Fluorescence,Corr_Fluorescence
48315,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,38,-0.13176941696097377,0.21248358488082886
48316,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,39,0.5389619415021824,1.1725651025772095
48317,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,39,-0.1553538772691349,0.25734519958496094
48318,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,40,0.5596652327431629,1.2182561159133911
48319,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,40,-0.17762361050970013,0.29961755871772766
48320,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,41,0.5796030605630892,1.2621617317199707
48321,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,41,-0.19996673723873037,0.3420344591140747
48322,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,42,0.5991774261509696,1.3052196502685547
48323,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,42,-0.22181550964174515,0.3834778070449829
48324,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,43,0.6171080081103038,1.3444437980651855
48325,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,43,-0.2398317497405072,0.41737332940101624
48326,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,44,0.6349084060863696,1.3833644390106201
48327,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,44,-0.2563341167287456,0.4482874274253845
48328,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,45,0.6523190188027559,1.4213758707046509
48329,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,45,-0.27375782168640744,0.48101603984832764
48330,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,46,0.6681976313108581,1.455814242362976
48331,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,46,-0.29021140092066416,0.5118340849876404
48332,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,47,0.6835648615054152,1.4890600442886353
48333,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,47,-0.30530273647829814,0.539969265460968
48334,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,48,0.6985423064402929,1.5213966369628906
48335,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,48,-0.3191616667368413,0.5656774044036865
48336,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,49,0.7124964756213304,1.5513466596603394
48337,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,49,-0.3315255792016912,0.5884412527084351
48338,JG074C,280,FAM,-inf,False,L16,0.0,FAM,JG074C.280,UNKNOWN,,15.523831,558,316,1000000,100,2.499687082618404,6.0,2.0,50,0.7256836480010631,1.579507827758789
48339,JG074C,280,HEX,-inf,False,L16,0.0,HEX,JG074C.280,UNKNOWN,,33.269146,559,316,1000000,100,2.499687082618404,6.0,2.0,50,-0.34416088111440324,0.6117395162582397
52200,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,1,-0.0063562876097445035,-0.0015582593623548746
52201,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,1,0.0010471321387507757,0.01019444689154625
52202,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,2,-0.00548007580009705,-0.0019588053692132235
52203,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,2,0.0008585789704468502,0.008875099942088127
52204,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,3,-0.003889321571880873,-0.0006928351940587163
52205,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,3,0.0012055561450889619,0.00650107953697443
52206,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,4,-0.0017652576925374537,0.0018169647082686424
52207,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,4,0.00015825376371030324,0.006872954778373241
52208,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,5,-0.0009328877798858207,0.0013141670497134328
52209,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,5,-0.00013972379945764217,0.005769108887761831
52210,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,6,-0.0006712164401363558,-0.0005196619895286858
52211,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,6,-2.8044635566552984e-05,0.0038584840949624777
52212,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,7,0.00021627849252109756,-0.0008938924875110388
52213,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,7,0.00025885580728048763,0.001602778211236
52214,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,8,0.0009144009642406142,-0.0017097933450713754
52215,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,8,0.00010645460679984278,0.00021223383373580873
52216,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,9,0.0023656942586729427,-0.0007690857746638358
52217,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,9,-0.0005911921159246821,-0.00010450309491716325
52218,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,10,0.0037623097690058487,4.409768371260725e-05
52219,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,10,-0.0009701597719307182,-0.0010488471016287804
52220,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,11,0.004425317832988695,-0.0008536999812349677
52221,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,11,-0.0016938649662298305,-0.001314264489337802
52222,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,12,0.006809915795062451,0.0022637394722551107
52223,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,12,-0.0019408605371011528,-0.0025185146369040012
52224,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,13,0.010010808733494999,0.007285011000931263
52225,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,13,-0.0019349587926678839,-0.004220820963382721
52226,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,14,0.014111885326157966,0.014405766502022743
52227,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,14,-0.0025080635751724,-0.00478283129632473
52228,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,15,0.020977058714727062,0.027973180636763573
52229,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,15,-0.0027179084214701958,-0.0060602459125220776
52230,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,16,0.03253038888120424,0.05247471109032631
52231,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,16,-0.00324868710351355,-0.006705612875521183
52232,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,17,0.05066639268143163,0.09232890605926514
52233,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,17,-0.0037650897414245824,-0.007379292510449886
52234,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,18,0.07492569494869405,0.14646437764167786
52235,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,18,-0.005471087332268191,-0.005710181314498186
52236,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,19,0.10436815469506658,0.21268844604492188
52237,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,19,-0.007348401971134973,-0.003703678259626031
52238,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,20,0.13795654240642946,0.2885819971561432
52239,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,20,-0.008685994515240294,-0.0027601048350334167
52240,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,21,0.17266299432745144,0.36708319187164307
52241,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,21,-0.009975510541231523,-0.0019112132722511888
52242,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,22,0.2055890128832692,0.4414319097995758
52243,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,22,-0.012011536707319137,0.00040785662713460624
52244,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,23,0.237201819036213,0.5127178430557251
52245,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,23,-0.013092978410342552,0.0008469661697745323
52246,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,24,0.26588257214314487,0.5771653652191162
52247,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,24,-0.014223117071279451,0.0013819796731695533
52248,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,25,0.2903856307575633,0.631869375705719
52249,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,25,-0.01461724767067558,0.00046749753528274596
52250,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,26,0.3113723928941881,0.678372323513031
52251,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,26,-0.01593407818051822,0.0013701822608709335
52252,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,27,0.32910593549133177,0.7172878980636597
52253,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,27,-0.01731579761377075,0.0024006592575460672
52254,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,28,0.3442921245909788,0.7502622604370117
52255,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,28,-0.01864835097609074,0.003334308508783579
52256,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,29,0.35741126600026385,0.7784156799316406
52257,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,29,-0.02023585969792795,0.004770067520439625
52258,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,30,0.3702030818387401,0.8058057427406311
52259,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,30,-0.022949663380481416,0.00842395331710577
52260,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,31,0.38146136408868175,0.8296191096305847
52261,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,31,-0.02629508991149697,0.013321759179234505
52262,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,32,0.3921443220686322,0.8520907163619995
52263,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,32,-0.030074067668187276,0.019073400646448135
52264,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,33,0.4032775316028072,0.8756123781204224
52265,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,33,-0.038147260603270304,0.0332820788025856
52266,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,34,0.4137278246860803,0.897541344165802
52267,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,34,-0.051455300850662876,0.05780027061700821
52268,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,35,0.42609152075861434,0.9239328503608704
52269,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,35,-0.06928549980567467,0.09122440963983536
52270,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,36,0.4379196582223203,0.9490753412246704
52271,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,36,-0.09268092269983479,0.1356087177991867
52272,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,37,0.45006653432743227,0.9749611616134644
52273,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,37,-0.12045077909864597,0.18860803544521332
52274,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,38,0.4625032192998905,1.0015228986740112
52275,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,38,-0.14778850674351762,0.2407563179731369
52276,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,39,0.47468796989719003,1.0274971723556519
52277,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,39,-0.17452837254462109,0.2917271852493286
52278,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,40,0.4853894306654966,1.0500118732452393
52279,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,40,-0.20087282146869553,0.34191930294036865
52280,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,41,0.49864703631140267,1.0784882307052612
52281,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,41,-0.22611773000681787,0.38994598388671875
52282,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,42,0.5110490668901995,1.1049691438674927
52283,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,42,-0.24860022870054144,0.4325323700904846
52284,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,43,0.5240269839784125,1.1327931880950928
52285,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,43,-0.26828018568772005,0.4695994257926941
52286,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,44,0.5351009539222429,1.1561768054962158
52287,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,44,-0.2853562930309404,0.5015384554862976
52288,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,45,0.5475979007385462,1.182879090309143
52289,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,45,-0.3009366562119219,0.5305317640304565
52290,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,46,0.558035006751665,1.2047772407531738
52291,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,46,-0.31447937403026605,0.5555121302604675
52292,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,47,0.5704252814152078,1.2312307357788086
52293,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,47,-0.3272796826642611,0.5790303945541382
52294,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,48,0.5823014647934297,1.2564853429794312
52295,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,48,-0.3400629821681459,0.6025151610374451
52296,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,49,0.5928009282700691,1.2785289287567139
52297,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,49,-0.3505601577360748,0.621497631072998
52298,JG074C,304,FAM,-inf,False,M16,0.0,FAM,JG074C.304,UNKNOWN,,15.530673,604,100,1000000,100,2.0,6.0,2.0,50,0.6024276939334685,1.2985371351242065
52299,JG074C,304,HEX,-inf,False,M16,0.0,HEX,JG074C.304,UNKNOWN,,33.289474,605,100,1000000,100,2.0,6.0,2.0,50,-0.35952620894052123,0.637464702129364
56340,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,1,-0.008806142082375104,-0.003381869522854686
56341,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,1,0.0016398696794196826,0.009465720504522324
56342,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,2,-0.0074320289272184255,-0.0033161460887640715
56343,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,2,0.0009061012542279449,0.009227023459970951
56344,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,3,-0.004432813826234156,0.0005397769273258746
56345,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,3,0.00030583331465235754,0.00872541032731533
56346,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,4,-0.0030320326328873645,0.0006676977500319481
56347,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,4,0.0004787695592251715,0.006701047532260418
56348,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,5,-0.002370468501973748,-0.0009284458355978131
56349,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,5,0.0003198461745118628,0.005330249667167664
56350,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,6,-0.0006201532805232916,1.4687668226542883e-05
56351,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,6,-5.695750853530804e-05,0.004388545639812946
56352,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,7,0.0009186832480443811,0.0004645927401725203
56353,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,7,0.00032806321868433726,0.001946503296494484
56354,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,8,0.0022097510844672095,0.00033663076465018094
56355,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,8,0.0001057793110425745,0.0007004877552390099
56356,JG074C,328,FAM,-inf,False,N16,0.0,FAM,JG074C.328,UNKNOWN,,15.787753,652,31,1000000,100,1.4913616938342726,6.0,2.0,9,0.0031354782980373692,-0.0006434093811549246
56357,JG074C,328,HEX,-inf,False,N16,0.0,HEX,JG074C.328,UNKNOWN,,33.575478,653,31,1000000,100,1.4913616938342726,6.0,2.0,9,-0.000737519437759421,0.0006774998619221151
