,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.5,S057.3.2,S057.4.2,lg10 S036.5,lg10 S057.3.2,lg10 S057.4.2
37716,JG071B,233,FAM,-inf,False,J17,0.0,FAM,JG071B.132,UNKNOWN,,19.23839,428,49,0.573464302492111,0.8403804898262024,10000,1000000,10000,4.0,6.0,4.0
37717,JG071B,233,HEX,-inf,False,J17,0.0,HEX,JG071B.132,UNKNOWN,,28.018957,429,49,-0.3690412345470568,0.30450212955474854,10000,1000000,10000,4.0,6.0,4.0
37718,JG071B,233,FAM,-inf,False,J17,0.0,FAM,JG071B.132,UNKNOWN,,19.23839,428,50,0.5754636114987892,0.8425013422966003,10000,1000000,10000,4.0,6.0,4.0
37719,JG071B,233,HEX,-inf,False,J17,0.0,HEX,JG071B.132,UNKNOWN,,28.018957,429,50,-0.38028419907729144,0.3139438033103943,10000,1000000,10000,4.0,6.0,4.0
45360,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,1,-0.004438824428174911,-0.00022033086861483753,1000,1000000,10000,3.0,6.0,4.0
45361,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,1,-0.00019155636095464514,0.07910392433404922,1000,1000000,10000,3.0,6.0,4.0
45362,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,2,-0.00398720228961091,-0.0007198619423434138,1000,1000000,10000,3.0,6.0,4.0
45363,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,2,-0.00013240715324753326,0.07169516384601593,1000,1000000,10000,3.0,6.0,4.0
45364,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,3,-0.002867180550346899,-0.00019292648357804865,1000,1000000,10000,3.0,6.0,4.0
45365,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,3,0.00019087987198072854,0.06404931843280792,1000,1000000,10000,3.0,6.0,4.0
45366,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,4,-0.0012656219455252288,0.0010735088726505637,1000,1000000,10000,3.0,6.0,4.0
45367,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,4,-0.00019686866700748706,0.05704169720411301,1000,1000000,10000,3.0,6.0,4.0
45368,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,5,-0.0008245082887433005,0.0005578398704528809,1000,1000000,10000,3.0,6.0,4.0
45369,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,5,-0.00014867609053436168,0.04964277520775795,1000,1000000,10000,3.0,6.0,4.0
45370,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,6,-5.7360009284141774e-05,0.0005428647855296731,1000,1000000,10000,3.0,6.0,4.0
45371,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,6,1.681884396807963e-05,0.042138561606407166,1000,1000000,10000,3.0,6.0,4.0
45372,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,7,0.00047768957744446274,0.00017145391029771417,1000,1000000,10000,3.0,6.0,4.0
45373,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,7,0.00017369788209106791,0.03464208170771599,1000,1000000,10000,3.0,6.0,4.0
45374,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,8,0.0012723559126136487,0.00019873850396834314,1000,1000000,10000,3.0,6.0,4.0
45375,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,8,0.00027061426564260293,0.02719942294061184,1000,1000000,10000,3.0,6.0,4.0
45376,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,9,0.0016932191525172882,-0.0003480292216408998,1000,1000000,10000,3.0,6.0,4.0
45377,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,9,0.00018467111428146954,0.019920900464057922,1000,1000000,10000,3.0,6.0,4.0
45378,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,10,0.0015714061513241704,-0.001728189061395824,1000,1000000,10000,3.0,6.0,4.0
45379,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,10,-0.0004911372204220998,0.01317184790968895,1000,1000000,10000,3.0,6.0,4.0
45380,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,11,0.002593300211675803,-0.0013519490603357553,1000,1000000,10000,3.0,6.0,4.0
45381,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,11,-0.0014726853694231375,0.006697229575365782,1000,1000000,10000,3.0,6.0,4.0
45382,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,12,0.003452240030985758,-0.001225959276780486,1000,1000000,10000,3.0,6.0,4.0
45383,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,12,-0.001586252512259049,-0.000556496437638998,1000,1000000,10000,3.0,6.0,4.0
45384,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,13,0.004096022809634872,-0.001430387725122273,1000,1000000,10000,3.0,6.0,4.0
45385,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,13,-0.0005500208128265696,-0.008842291310429573,1000,1000000,10000,3.0,6.0,4.0
45386,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,14,0.005775109364076823,-4.489204002311453e-05,1000,1000000,10000,3.0,6.0,4.0
45387,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,14,-0.00031608013502454303,-0.01640794239938259,1000,1000000,10000,3.0,6.0,4.0
45388,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,15,0.009041296870657814,0.0037779270205646753,1000,1000000,10000,3.0,6.0,4.0
45389,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,15,-0.0017541711863980993,-0.022472765296697617,1000,1000000,10000,3.0,6.0,4.0
45390,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,16,0.013547174727600055,0.009504548273980618,1000,1000000,10000,3.0,6.0,4.0
45391,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,16,-0.0032072030985452736,-0.02852417528629303,1000,1000000,10000,3.0,6.0,4.0
45392,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,17,0.021727081740489953,0.020873405039310455,1000,1000000,10000,3.0,6.0,4.0
45393,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,17,-0.004745115700843012,-0.0344993956387043,1000,1000000,10000,3.0,6.0,4.0
45394,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,18,0.036574217764517136,0.04248117655515671,1000,1000000,10000,3.0,6.0,4.0
45395,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,18,-0.004798886198671622,-0.041806794703006744,1000,1000000,10000,3.0,6.0,4.0
45396,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,19,0.05901266938416685,0.07574699074029922,1000,1000000,10000,3.0,6.0,4.0
45397,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,19,-0.0049479295853666685,-0.049028679728507996,1000,1000000,10000,3.0,6.0,4.0
45398,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,20,0.09087164986683786,0.12347998470067978,1000,1000000,10000,3.0,6.0,4.0
45399,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,20,-0.007653171639907177,-0.05395609512925148,1000,1000000,10000,3.0,6.0,4.0
45400,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,21,0.13140593999016012,0.18453572690486908,1000,1000000,10000,3.0,6.0,4.0
45401,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,21,-0.010778650305140313,-0.058506302535533905,1000,1000000,10000,3.0,6.0,4.0
45402,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,22,0.17765567982821748,0.25436872243881226,1000,1000000,10000,3.0,6.0,4.0
45403,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,22,-0.017336708728330093,-0.05997539684176445,1000,1000000,10000,3.0,6.0,4.0
45404,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,23,0.22622737690584094,0.327767550945282,1000,1000000,10000,3.0,6.0,4.0
45405,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,23,-0.021759153714451755,-0.06336143612861633,1000,1000000,10000,3.0,6.0,4.0
45406,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,24,0.2743701959642884,0.40050777792930603,1000,1000000,10000,3.0,6.0,4.0
45407,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,24,-0.026519494567446993,-0.06644418090581894,1000,1000000,10000,3.0,6.0,4.0
45408,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,25,0.3219207364188783,0.47233840823173523,1000,1000000,10000,3.0,6.0,4.0
45409,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,25,-0.033807098621256124,-0.06725842505693436,1000,1000000,10000,3.0,6.0,4.0
45410,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,26,0.3675311181021948,0.5411895513534546,1000,1000000,10000,3.0,6.0,4.0
45411,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,26,-0.04515534641707555,-0.06442780792713165,1000,1000000,10000,3.0,6.0,4.0
45412,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,27,0.40990554720896993,0.6050711870193481,1000,1000000,10000,3.0,6.0,4.0
45413,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,27,-0.06068588976351535,-0.05784312263131142,1000,1000000,10000,3.0,6.0,4.0
45414,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,28,0.44880097992417384,0.6636101007461548,1000,1000000,10000,3.0,6.0,4.0
45415,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,28,-0.07681046513335779,-0.05072522908449173,1000,1000000,10000,3.0,6.0,4.0
45416,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,29,0.48190729681781946,0.713258683681488,1000,1000000,10000,3.0,6.0,4.0
45417,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,29,-0.09821474227764283,-0.03886823356151581,1000,1000000,10000,3.0,6.0,4.0
45418,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,30,0.5097228114544499,0.7547820806503296,1000,1000000,10000,3.0,6.0,4.0
45419,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,30,-0.12073042025200809,-0.026013629510998726,1000,1000000,10000,3.0,6.0,4.0
45420,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,31,0.535496556219879,0.7931699156761169,1000,1000000,10000,3.0,6.0,4.0
45421,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,31,-0.14089068812636887,-0.015273265540599823,1000,1000000,10000,3.0,6.0,4.0
45422,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,32,0.5582047352417245,0.8268499970436096,1000,1000000,10000,3.0,6.0,4.0
45423,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,32,-0.1610625102663946,-0.00452252896502614,1000,1000000,10000,3.0,6.0,4.0
45424,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,33,0.5742802477751546,0.850344181060791,1000,1000000,10000,3.0,6.0,4.0
45425,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,33,-0.18160818594488906,0.006563781760632992,1000,1000000,10000,3.0,6.0,4.0
45426,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,34,0.5871640539711258,0.8689368367195129,1000,1000000,10000,3.0,6.0,4.0
45427,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,34,-0.19564867724637594,0.01181098259985447,1000,1000000,10000,3.0,6.0,4.0
45428,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,35,0.5991487300139537,0.8861486911773682,1000,1000000,10000,3.0,6.0,4.0
45429,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,35,-0.21034364465357297,0.01764564774930477,1000,1000000,10000,3.0,6.0,4.0
45430,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,36,0.6073706903602172,0.8975821733474731,1000,1000000,10000,3.0,6.0,4.0
45431,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,36,-0.2213154823636357,0.020138397812843323,1000,1000000,10000,3.0,6.0,4.0
45432,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,37,0.6132796591522023,0.9054635167121887,1000,1000000,10000,3.0,6.0,4.0
45433,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,37,-0.23301713131962043,0.023286234587430954,1000,1000000,10000,3.0,6.0,4.0
45434,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,38,0.6175100653583661,0.9107670783996582,1000,1000000,10000,3.0,6.0,4.0
45435,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,38,-0.24529881769274986,0.026954717934131622,1000,1000000,10000,3.0,6.0,4.0
45436,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,39,0.6215161353698839,0.9157261252403259,1000,1000000,10000,3.0,6.0,4.0
45437,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,39,-0.254387476108993,0.027757110074162483,1000,1000000,10000,3.0,6.0,4.0
45438,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,40,0.6261392463541493,0.9216328263282776,1000,1000000,10000,3.0,6.0,4.0
45439,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,40,-0.26324491640428616,0.028351960703730583,1000,1000000,10000,3.0,6.0,4.0
45440,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,41,0.6316413826215187,0.9288893938064575,1000,1000000,10000,3.0,6.0,4.0
45441,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,41,-0.27219791180470476,0.02903258055448532,1000,1000000,10000,3.0,6.0,4.0
45442,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,42,0.635007201791016,0.9328652024269104,1000,1000000,10000,3.0,6.0,4.0
45443,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,42,-0.2824261926769338,0.030857909470796585,1000,1000000,10000,3.0,6.0,4.0
45444,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,43,0.6386576717652768,0.937278151512146,1000,1000000,10000,3.0,6.0,4.0
45445,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,43,-0.2920701530852631,0.0321587473154068,1000,1000000,10000,3.0,6.0,4.0
45446,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,44,0.6403838960893377,0.938736081123352,1000,1000000,10000,3.0,6.0,4.0
45447,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,44,-0.299623721061799,0.03158323094248772,1000,1000000,10000,3.0,6.0,4.0
45448,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,45,0.6432659563782005,0.9419689774513245,1000,1000000,10000,3.0,6.0,4.0
45449,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,45,-0.30800169253391035,0.03174770250916481,1000,1000000,10000,3.0,6.0,4.0
45450,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,46,0.6452999637513172,0.9438995122909546,1000,1000000,10000,3.0,6.0,4.0
45451,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,46,-0.31489965553969995,0.030583711341023445,1000,1000000,10000,3.0,6.0,4.0
45452,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,47,0.6471642829163037,0.9455694556236267,1000,1000000,10000,3.0,6.0,4.0
45453,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,47,-0.32376340419843086,0.031184222549200058,1000,1000000,10000,3.0,6.0,4.0
45454,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,48,0.649234851655399,0.94755619764328,1000,1000000,10000,3.0,6.0,4.0
45455,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,48,-0.330746729322107,0.03009685128927231,1000,1000000,10000,3.0,6.0,4.0
45456,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,49,0.6508962591204531,0.9489145278930664,1000,1000000,10000,3.0,6.0,4.0
45457,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,49,-0.3402469586497941,0.03126867488026619,1000,1000000,10000,3.0,6.0,4.0
45458,JG071B,257,FAM,-inf,False,K17,0.0,FAM,JG071B.133,UNKNOWN,,17.908646,472,50,0.6532252414207859,0.9512980580329895,1000,1000000,10000,3.0,6.0,4.0
45459,JG071B,257,HEX,-inf,False,K17,0.0,HEX,JG071B.133,UNKNOWN,,87.96403,473,50,-0.34624601306761715,0.029297811910510063,1000,1000000,10000,3.0,6.0,4.0
53100,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,1,-0.006059282290052014,-0.0003034109540749341,100,1000000,10000,2.0,6.0,4.0
53101,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,1,0.0005027516645540359,0.003664102405309677,100,1000000,10000,2.0,6.0,4.0
53102,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,2,-0.00595251883202048,-0.0017655771225690842,100,1000000,10000,2.0,6.0,4.0
53103,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,2,-0.0004150488118128986,0.0038363724015653133,100,1000000,10000,2.0,6.0,4.0
53104,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,3,-0.004342605838635222,-0.0009193447767756879,100,1000000,10000,2.0,6.0,4.0
53105,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,3,0.000369113965412231,0.0024809455499053,100,1000000,10000,2.0,6.0,4.0
53106,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,4,-0.0022196984562043265,0.00071469706017524,100,1000000,10000,2.0,6.0,4.0
53107,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,4,0.00020406725673299827,0.0019775370601564646,100,1000000,10000,2.0,6.0,4.0
53108,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,5,-0.0011918854910631608,0.0006669938447885215,100,1000000,10000,2.0,6.0,4.0
53109,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,5,8.085495821989572e-05,0.0014365778770297766,100,1000000,10000,2.0,6.0,4.0
53110,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,6,-5.434961549569468e-05,0.0007877929601818323,100,1000000,10000,2.0,6.0,4.0
53111,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,6,0.001145474293122249,-0.00017058929370250553,100,1000000,10000,2.0,6.0,4.0
53112,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,7,0.0002562279328705085,-0.00036137428833171725,100,1000000,10000,2.0,6.0,4.0
53113,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,7,0.0008506745091023521,-0.0005575301474891603,100,1000000,10000,2.0,6.0,4.0
53114,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,8,0.0014721650390927773,-0.00012017379776807502,100,1000000,10000,2.0,6.0,4.0
53115,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,8,-0.001308777901377893,0.0007292571826837957,100,1000000,10000,2.0,6.0,4.0
53116,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,9,0.0024959220989847217,-0.00017410570580977947,100,1000000,10000,2.0,6.0,4.0
53117,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,9,-0.0008477195388604588,-0.0003361484268680215,100,1000000,10000,2.0,6.0,4.0
53118,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,10,0.0035842243304503975,-0.00012891509686596692,100,1000000,10000,2.0,6.0,4.0
53119,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,10,-0.0004936875423513743,-0.0013054863084107637,100,1000000,10000,2.0,6.0,4.0
53120,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,11,0.0036275972884982893,-0.0016884305514395237,100,1000000,10000,2.0,6.0,4.0
53121,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,11,-0.0010243205132046227,-0.0014807413099333644,100,1000000,10000,2.0,6.0,4.0
53122,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,12,0.005225798612898356,-0.0008601839072071016,100,1000000,10000,2.0,6.0,4.0
53123,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,12,-0.0005807097558794913,-0.0025304858572781086,100,1000000,10000,2.0,6.0,4.0
53124,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,13,0.00820120294122896,0.0020830442663282156,100,1000000,10000,2.0,6.0,4.0
53125,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,13,-0.0005710812011587152,-0.0031906841322779655,100,1000000,10000,2.0,6.0,4.0
53126,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,14,0.013330312363141247,0.00833373423665762,100,1000000,10000,2.0,6.0,4.0
53127,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,14,-0.001927761162272469,-0.002624472137540579,100,1000000,10000,2.0,6.0,4.0
53128,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,15,0.021863277195165506,0.019811751320958138,100,1000000,10000,2.0,6.0,4.0
53129,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,15,-0.003937838166929365,-0.001471765455789864,100,1000000,10000,2.0,6.0,4.0
53130,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,16,0.03636228458634207,0.04045186564326286,100,1000000,10000,2.0,6.0,4.0
53131,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,16,-0.00475311113647645,-0.0013915251474827528,100,1000000,10000,2.0,6.0,4.0
53132,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,17,0.05872586691196549,0.07316967099905014,100,1000000,10000,2.0,6.0,4.0
53133,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,17,-0.008012078092243654,0.0008821958908811212,100,1000000,10000,2.0,6.0,4.0
53134,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,18,0.09043217846355696,0.12023517489433289,100,1000000,10000,2.0,6.0,4.0
53135,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,18,-0.008766906979483248,0.000908181129489094,100,1000000,10000,2.0,6.0,4.0
53136,JG071B,305,FAM,-inf,False,M17,0.0,FAM,JG071B.134,UNKNOWN,,15.978347,558,19,0.13019326555891403,0.17967046797275543,100,1000000,10000,2.0,6.0,4.0
53137,JG071B,305,HEX,-inf,False,M17,0.0,HEX,JG071B.134,UNKNOWN,,24.64047,559,19,-0.011139598675115851,0.002386373933404684,100,1000000,10000,2.0,6.0,4.0
